specification_id,baseline_type,baseline_label,model_family,model_label,generic_ballot_coefficient,approval_coefficient,midterm_coefficient,complexity_score,cycle,scored_races,mean_margin_error_dem_bias,mean_absolute_error,median_absolute_error,rmse,winner_accuracy,brier_score,log_loss,actual_dem_wins,predicted_dem_wins,expected_dem_wins,predicted_win_count_error,expected_win_count_error
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.45,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.45,0.5,0.5,3,2022,400,3.38223873612625,5.386726305358249,4.434250910000002,7.001451741047322,0.9525,0.04029689716704571,0.14389304171913142,204,209,208.49502556385244,5,4.495025563852437
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.50,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.5,0.5,0.5,3,2016,345,6.00066949808232,9.854726519036522,7.700257306499999,12.45100673671945,0.9188405797101449,0.06055971819574594,0.20129060897552417,149,171,179.29226418537547,22,30.292264185375473
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.50,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.5,0.5,0.5,3,2018,393,-0.18905586094732846,5.373436139088804,4.027509863500001,7.311015098290556,0.9516539440203562,0.04854408290098259,0.17410319144443717,200,189,196.549986627923,-11,-3.450013372076995
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.50,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.5,0.5,0.5,3,2020,407,3.2078009696694374,5.5709828721012755,4.125763153349993,7.357105034247877,0.9459459459459459,0.04615403416397799,0.16570096039700297,203,201,208.51327231230647,-2,5.513272312306469
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.50,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.5,0.5,0.5,3,2022,400,3.3222387361262498,5.356430416790751,4.414213113499997,6.97266504529505,0.95,0.04026094962642276,0.14379216814547457,204,208,208.24735457142435,4,4.247354571424353
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.55,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.55,0.5,0.5,3,2016,345,6.030669498082318,9.86681347555826,7.681703413499999,12.465492727033217,0.9188405797101449,0.06071732055123268,0.20169671992559166,149,171,179.42133363664777,22,30.421333636647773
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.55,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.55,0.5,0.5,3,2018,393,0.17594413905267253,5.408712462897966,4.169963363500003,7.31068779178409,0.9516539440203562,0.04838965825714331,0.17372996817718125,200,189,198.22765552262015,-11,-1.7723444773798462
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.55,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.55,0.5,0.5,3,2020,407,3.5478009696694377,5.713412416243044,4.365654773350016,7.511584329842186,0.9484029484029484,0.04617634570382341,0.1665052344449066,203,204,210.00405978977054,1,7.004059789770537
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.55,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.55,0.5,0.5,3,2022,400,3.26223873612625,5.326672450123251,4.354213113499999,6.944277441573332,0.95,0.04022732010835494,0.1436970097996279,204,208,207.99970568608822,4,3.9997056860882196
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.60,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.6,0.5,0.5,3,2016,345,6.060669498082319,9.878939849433621,7.7117034135,12.480034018287089,0.9188405797101449,0.060875600992480496,0.20210455799004978,149,171,179.55046777536955,22,30.550467775369555
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.60,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.6,0.5,0.5,3,2018,393,0.5409441390526718,5.4663328004323155,4.296124603500001,7.328561946961312,0.9491094147582697,0.04834167012958275,0.1735972038057048,200,190,199.91572940083665,-10,-0.08427059916334656
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.60,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.6,0.5,0.5,3,2020,407,3.8878009696694376,5.872038655064176,4.667103283350002,7.678020825948957,0.9508599508599509,0.04628085903145721,0.1675016481013919,203,205,211.50330553488413,2,8.503305534884134
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.60,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.6,0.5,0.5,3,2022,400,3.2022387361262497,5.29757460057075,4.3031002555,6.916293844047483,0.95,0.04019600985509256,0.1436075661806981,204,208,207.75207810535724,4,3.752078105357242
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.65,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.65,0.5,0.5,3,2016,345,6.09066949808232,9.891225122091594,7.6889763564999996,12.494630417402826,0.9159420289855073,0.06103455932771419,0.20251412403382266,149,172,179.6796665326418,23,30.67966653264179
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.65,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.65,0.5,0.5,3,2018,393,0.9059441390526713,5.536577099149873,4.298096683499995,7.3645050364541005,0.9491094147582697,0.04840166351793172,0.17370637457290564,200,190,201.61405725478443,-10,1.6140572547844272
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.65,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.65,0.5,0.5,3,2020,407,4.227800969669437,6.041444165508012,4.892800890650001,7.85565455344627,0.9484029484029484,0.04646896891808996,0.16869128878239043,203,206,213.01101235556132,3,10.01101235556132
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.65,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.65,0.5,0.5,3,2022,400,3.1422387361262496,5.268782227353249,4.310949030000003,6.888719176223834,0.95,0.04016702009160837,0.1435238368062446,204,208,207.50447103251318,4,3.5044710325131803
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.70,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.7,0.5,0.5,3,2016,345,6.120669498082319,9.903659904700291,7.674723906499997,12.509281731473347,0.9159420289855073,0.061194195360471326,0.2029254189209066,149,172,179.80892983867219,23,30.808929838672185
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.70,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.7,0.5,0.5,3,2018,393,1.2709441390526717,5.628141204482188,4.516456446500001,7.418254420917786,0.9465648854961832,0.04857105080546059,0.1740589332463569,200,193,203.32246141014025,-7,3.3224614101402494
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.70,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.7,0.5,0.5,3,2020,407,4.567800969669437,6.2216913345976925,5.14076964635,8.043743725558164,0.9533169533169533,0.04674200237604607,0.17007524318122247,203,208,214.52716607294786,5,11.527166072947864
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.70,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.7,0.5,0.5,3,2022,400,3.082238736126251,5.240282227353251,4.274198543500001,6.861558368223565,0.955,0.04014035202518406,0.14344582121214405,204,206,207.2568836768225,2,3.256883676822497
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.75,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.75,0.5,0.5,3,2016,345,6.150669498082318,9.916094687308984,7.682859433499999,12.523987767770208,0.9159420289855073,0.061354508889601554,0.2033384435143584,149,172,179.93825762277567,23,30.938257622775666
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.75,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.75,0.5,0.5,3,2018,393,1.6359441390526717,5.734735090578881,4.630995893499996,7.489426738741406,0.9541984732824428,0.04885110174771826,0.17465630527233017,200,198,205.04073705201168,-2,5.0407370520116785
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.75,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.75,0.5,0.5,3,2020,407,4.907800969669436,6.411623519496217,5.411663073349999,8.241572530884596,0.9508599508599509,0.04710121148957487,0.1716545950380782,203,209,216.05173479332558,6,13.05173479332558
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.75,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.75,0.5,0.5,3,2022,400,3.0222387361262495,5.2122116117707495,4.2513632425,6.834816353948632,0.9525,0.040116006844985196,0.14337351895244965,204,205,207.00931525375069,1,3.0093152537506853
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.80,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.8,0.5,0.5,3,2016,345,6.180669498082318,9.928529469917683,7.7128594335,12.53874833375097,0.9159420289855073,0.061515499709266334,0.20375319867628305,149,172,180.06764981337477,23,31.06764981337477
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.80,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.8,0.5,0.5,3,2018,393,2.000944139052671,5.854495294469974,4.841473303499999,7.5775310686583905,0.9541984732824428,0.049242933767277154,0.17549988487353824,200,198,206.76865191318728,-2,6.768651913187284
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.80,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.8,0.5,0.5,3,2020,407,5.247800969669438,6.615656825494992,5.675618083349999,8.44845680827018,0.9508599508599509,0.04754776623103959,0.17343042281966695,203,209,217.58466823986117,6,14.584668239861173
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.80,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.8,0.5,0.5,3,2022,400,2.962238736126249,5.18481559410325,4.251363242499999,6.808498068140176,0.9525,0.04009398572162458,0.14330692959924576,204,205,206.761764985176,1,2.7617649851760007
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.85,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.85,0.5,0.5,3,2016,345,6.210669498082319,9.940964252526376,7.742859433500001,12.553563237066504,0.9159420289855073,0.06167716760893861,0.20416968526782242,149,172,180.1971063380004,23,31.197106338000395
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.85,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.85,0.5,0.5,3,2018,393,2.3659441390526714,5.9800231662435115,4.994586153499995,7.681984855360731,0.9491094147582697,0.04974750266425231,0.17659103111459315,200,200,208.50594613565784,0,8.505946135657837
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.85,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.85,0.5,0.5,3,2020,407,5.587800969669436,6.827838738948061,5.884767226650002,8.663747866863506,0.9484029484029484,0.04808274731740464,0.17540379731733366,203,210,219.12589715358638,7,16.12589715358638
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.85,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.85,0.5,0.5,3,2022,400,2.9022387361262507,5.157920780550751,4.278663815,6.782608443330145,0.9525,0.040074289806714215,0.14324605274249716,204,205,206.514232099601,1,2.514232099601003
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.90,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.9,0.5,0.5,3,2016,345,6.240669498082317,9.953399035135073,7.7728594335000025,12.56843228556818,0.9159420289855073,0.061839512373402794,0.20458790414914238,149,172,180.32662712329207,23,31.32662712329207
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.90,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.9,0.5,0.5,3,2018,393,2.7309441390526725,6.116022459129008,5.208091743499999,7.802131474122958,0.9465648854961832,0.05036559385418723,0.17793106396060449,200,201,210.25233231439591,1,10.252332314395915
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.90,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.9,0.5,0.5,3,2020,407,5.927800969669438,7.048075172869437,6.09009477335,8.886834743594436,0.9484029484029484,0.04870713916627146,0.1775757791731242,203,210,220.67533277266284,7,17.67533277266284
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.90,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.9,0.5,0.5,3,2022,400,2.8422387361262498,5.132241434085749,4.278663815,6.757152406687171,0.9525,0.04005692023240614,0.14319088798989413,204,205,206.26671583236353,1,2.2667158323635306
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.95,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.95,0.5,0.5,3,2016,345,6.27066949808232,9.965833817743768,7.8028594334999894,12.58335528731497,0.9072463768115943,0.06200253378275492,0.20500785617942194,149,175,180.45621209499862,26,31.45621209499862
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.95,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.95,0.5,0.5,3,2018,393,3.0959441390526714,6.2618652574903315,5.260603400499999,7.9372583277230255,0.9465648854961832,0.05109781424473801,0.17952126035546986,200,201,212.00749573014645,1,12.007495730146445
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.95,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.95,0.5,0.5,3,2020,407,6.2678009696694374,7.279524847795235,6.420093633350007,9.117145190207976,0.9484029484029484,0.049421823014358345,0.17994741634441785,203,212,222.23286639847345,9,19.232866398473448
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_0.95,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.95,0.5,0.5,3,2022,400,2.7822387361262497,5.10751185535075,4.2428145225,6.73213487675812,0.9525,0.04004187811092196,0.14314143496669207,204,205,206.01921542584543,1,2.019215425845431
raw_presidential_margin__generic_plus_approval_plus_midterm__gb_1.00,raw_presidential_margin,Raw presidential margin,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.0,0.5,0.5,3,2016,345,6.3006694980823195,9.978268600352463,7.832859433499991,12.598332050580446,0.9072463768115943,0.06216623161240286,0.20542954221684054,149,175,180.5858611779788,26,31.585861177978813
