specification_id,training_environment_mae,training_environment_max_error,training_raw_mae,complexity_score,training_simplicity_adjusted_score,held_out_cycle
lb60__hl14__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,2.7679704863392023,4.478255137308263,2.740362908645718,2,2.8279704863392023,2022
lb60__hl14__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,2.7830403231035055,4.5795660585903075,2.7571071717171654,4,2.9030403231035056,2022
lb60__hl14__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,2.7830403231035055,4.5795660585903075,2.7571071717171654,4,2.9030403231035056,2022
lb60__hl14__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,2.7830403231035055,4.5795660585903075,2.7571071717171654,3,2.8730403231035053,2022
lb60__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.634608882779483,4.252530746529132,2.5921833491349178,4,2.754608882779483,2022
lb60__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.634608882779483,4.252530746529132,2.5921833491349178,4,2.754608882779483,2022
lb60__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,2.634608882779483,4.252530746529132,2.5921833491349178,3,2.7246088827794828,2022
lb60__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.6355027335818417,4.324441374170144,2.593176516693095,5,2.7855027335818416,2022
lb60__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.6355027335818417,4.324441374170144,2.593176516693095,5,2.7855027335818416,2022
lb60__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2.6355027335818417,4.324441374170144,2.593176516693095,4,2.755502733581842,2022
lb60__hl21__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2.535168763503919,4.380383322189198,2.658821778288342,2,2.595168763503919,2022
lb60__hl21__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2.535168763503919,4.380383322189198,2.658821778288342,2,2.595168763503919,2022
lb60__hl21__q_all__sample_equal__quality_off__partisan_include__poll_level,2.535168763503919,4.380383322189198,2.658821778288342,1,2.5651687635039186,2022
lb60__hl21__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2.5361709213120034,4.4684179448358154,2.7555245169978226,3,2.6261709213120032,2022
lb60__hl21__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2.5361709213120034,4.4684179448358154,2.7555245169978226,3,2.6261709213120032,2022
lb60__hl21__q_all__sample_equal__quality_on__partisan_include__poll_level,2.5361709213120034,4.4684179448358154,2.7555245169978226,2,2.5961709213120034,2022
lb60__hl21__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2.4033755705027637,4.152995513058222,2.552605538144096,3,2.4933755705027636,2022
lb60__hl21__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2.4033755705027637,4.152995513058222,2.552605538144096,3,2.4933755705027636,2022
lb60__hl21__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2.4033755705027637,4.152995513058222,2.552605538144096,2,2.463375570502764,2022
lb60__hl21__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2.388457193458886,4.215831888846594,2.6389997079577068,4,2.508457193458886,2022
lb60__hl21__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2.388457193458886,4.215831888846594,2.6389997079577068,4,2.508457193458886,2022
lb60__hl21__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2.388457193458886,4.215831888846594,2.6389997079577068,3,2.478457193458886,2022
lb60__hl21__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2.4215531058392488,4.388391031530315,2.793958852739216,3,2.5115531058392486,2022
lb60__hl21__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2.4215531058392488,4.388391031530315,2.793958852739216,3,2.5115531058392486,2022
lb60__hl21__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2.4215531058392488,4.388391031530315,2.793958852739216,2,2.481553105839249,2022
lb60__hl21__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2.4019930493515593,4.479534503398057,2.9169627731341388,4,2.5219930493515594,2022
lb60__hl21__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2.4019930493515593,4.479534503398057,2.9169627731341388,4,2.5219930493515594,2022
lb60__hl21__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2.4019930493515593,4.479534503398057,2.9169627731341388,3,2.491993049351559,2022
lb60__hl21__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2.2547361619128203,4.158001592261964,2.7233227468037473,4,2.3747361619128204,2022
lb60__hl21__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2.2547361619128203,4.158001592261964,2.7233227468037473,4,2.3747361619128204,2022
lb60__hl21__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2.2547361619128203,4.158001592261964,2.7233227468037473,3,2.34473616191282,2022
lb60__hl21__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2.2173797701622133,4.2234441840589465,2.8375438396344013,5,2.3673797701622132,2022
lb60__hl21__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2.2173797701622133,4.2234441840589465,2.8375438396344013,5,2.3673797701622132,2022
lb60__hl21__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2.2173797701622133,4.2234441840589465,2.8375438396344013,4,2.3373797701622134,2022
lb60__hl21__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2.6216063488065413,4.368104576888106,2.5777360891649828,3,2.711606348806541,2022
lb60__hl21__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2.6216063488065413,4.368104576888106,2.5777360891649828,3,2.711606348806541,2022
lb60__hl21__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2.6216063488065413,4.368104576888106,2.5777360891649828,2,2.6816063488065414,2022
lb60__hl21__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2.634690671721883,4.452275102514388,2.6281216361852593,4,2.754690671721883,2022
lb60__hl21__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2.634690671721883,4.452275102514388,2.6281216361852593,4,2.754690671721883,2022
lb60__hl21__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2.634690671721883,4.452275102514388,2.6281216361852593,3,2.724690671721883,2022
lb60__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.534873339762412,4.146368648173613,2.4813660791159506,4,2.6548733397624122,2022
lb60__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.534873339762412,4.146368648173613,2.4813660791159506,4,2.6548733397624122,2022
lb60__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2.534873339762412,4.146368648173613,2.4813660791159506,3,2.624873339762412,2022
lb60__hl21__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.5361424278654785,4.2062561030836925,2.4827761770082466,5,2.6861424278654784,2022
lb60__hl21__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.5361424278654785,4.2062561030836925,2.4827761770082466,5,2.6861424278654784,2022
lb60__hl21__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2.5361424278654785,4.2062561030836925,2.4827761770082466,4,2.6561424278654786,2022
lb60__hl21__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,2.6585487946630884,4.39266206749029,2.6187832512278133,3,2.748548794663088,2022
lb60__hl21__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,2.6585487946630884,4.39266206749029,2.6187832512278133,3,2.748548794663088,2022
lb60__hl21__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,2.6585487946630884,4.39266206749029,2.6187832512278133,2,2.7185487946630884,2022
lb60__hl21__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,2.661775421784387,4.484560787157244,2.6339004523856504,4,2.781775421784387,2022
lb60__hl21__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,2.661775421784387,4.484560787157244,2.6339004523856504,4,2.781775421784387,2022
lb60__hl21__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,2.661775421784387,4.484560787157244,2.6339004523856504,3,2.751775421784387,2022
lb60__hl21__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.5233051113057874,4.159593875711067,2.4685124919419223,4,2.6433051113057875,2022
lb60__hl21__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.5233051113057874,4.159593875711067,2.4685124919419223,4,2.6433051113057875,2022
lb60__hl21__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,2.5233051113057874,4.159593875711067,2.4685124919419223,3,2.6133051113057872,2022
lb60__hl21__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.512898209344325,4.225363181007687,2.5113222371528776,5,2.6628982093443248,2022
lb60__hl21__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.512898209344325,4.225363181007687,2.5113222371528776,5,2.6628982093443248,2022
lb60__hl21__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2.512898209344325,4.225363181007687,2.5113222371528776,4,2.632898209344325,2022
lb60__hl30__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2.4637256125840388,4.316628992846434,2.6673649133740263,2,2.523725612584039,2022
lb60__hl30__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2.4637256125840388,4.316628992846434,2.6673649133740263,2,2.523725612584039,2022
lb60__hl30__q_all__sample_equal__quality_off__partisan_include__poll_level,2.4637256125840388,4.316628992846434,2.6673649133740263,1,2.4937256125840386,2022
lb60__hl30__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2.4578918142943182,4.399166370113441,2.7655551084370567,3,2.547891814294318,2022
lb60__hl30__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2.4578918142943182,4.399166370113441,2.7655551084370567,3,2.547891814294318,2022
lb60__hl30__q_all__sample_equal__quality_on__partisan_include__poll_level,2.4578918142943182,4.399166370113441,2.7655551084370567,2,2.5178918142943183,2022
lb60__hl30__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2.332131517546809,4.086516763680434,2.5579003198976142,3,2.4221315175468088,2022
lb60__hl30__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2.332131517546809,4.086516763680434,2.5579003198976142,3,2.4221315175468088,2022
lb60__hl30__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2.332131517546809,4.086516763680434,2.5579003198976142,2,2.392131517546809,2022
lb60__hl30__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2.310994355077276,4.145898733379163,2.6473660223067945,4,2.430994355077276,2022
lb60__hl30__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2.310994355077276,4.145898733379163,2.6473660223067945,4,2.430994355077276,2022
lb60__hl30__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2.310994355077276,4.145898733379163,2.6473660223067945,3,2.400994355077276,2022
lb60__hl30__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2.349293960473257,4.324240999712092,2.8029689789034036,3,2.4392939604732566,2022
lb60__hl30__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2.349293960473257,4.324240999712092,2.8029689789034036,3,2.4392939604732566,2022
lb60__hl30__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2.349293960473257,4.324240999712092,2.8029689789034036,2,2.409293960473257,2022
lb60__hl30__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2.3242714349419114,4.40952041259327,2.9255266882506517,4,2.4442714349419115,2022
lb60__hl30__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2.3242714349419114,4.40952041259327,2.9255266882506517,4,2.4442714349419115,2022
lb60__hl30__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2.3242714349419114,4.40952041259327,2.9255266882506517,3,2.414271434941911,2022
lb60__hl30__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2.1824481031899357,4.091439417696716,2.729684840312231,4,2.3024481031899358,2022
lb60__hl30__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2.1824481031899357,4.091439417696716,2.729684840312231,4,2.3024481031899358,2022
lb60__hl30__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2.1824481031899357,4.091439417696716,2.729684840312231,3,2.2724481031899355,2022
lb60__hl30__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2.1403292248532395,4.153104097902533,2.844999905359469,5,2.2903292248532394,2022
lb60__hl30__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2.1403292248532395,4.153104097902533,2.844999905359469,5,2.2903292248532394,2022
lb60__hl30__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2.1403292248532395,4.153104097902533,2.844999905359469,4,2.2603292248532396,2022
lb60__hl30__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2.5465017267622962,4.303520781298385,2.56082677367813,3,2.636501726762296,2022
lb60__hl30__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2.5465017267622962,4.303520781298385,2.56082677367813,3,2.636501726762296,2022
lb60__hl30__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2.5465017267622962,4.303520781298385,2.56082677367813,2,2.6065017267622963,2022
lb60__hl30__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2.5515876701128675,4.382337699911844,2.642750079525783,4,2.6715876701128676,2022
lb60__hl30__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2.5515876701128675,4.382337699911844,2.642750079525783,4,2.6715876701128676,2022
lb60__hl30__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2.5515876701128675,4.382337699911844,2.642750079525783,3,2.6415876701128673,2022
lb60__hl30__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.4624476339569368,4.079532384222942,2.4053442133780365,4,2.582447633956937,2022
lb60__hl30__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.4624476339569368,4.079532384222942,2.4053442133780365,4,2.582447633956937,2022
lb60__hl30__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2.4624476339569368,4.079532384222942,2.4053442133780365,3,2.5524476339569366,2022
lb60__hl30__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.4560818877952175,4.136198193081226,2.475379274511374,5,2.6060818877952174,2022
lb60__hl30__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.4560818877952175,4.136198193081226,2.475379274511374,5,2.6060818877952174,2022
lb60__hl30__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2.4560818877952175,4.136198193081226,2.475379274511374,4,2.5760818877952176,2022
lb60__hl30__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,2.5835760922511852,4.329737204394483,2.548762393241695,3,2.673576092251185,2022
lb60__hl30__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,2.5835760922511852,4.329737204394483,2.548762393241695,3,2.673576092251185,2022
lb60__hl30__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,2.5835760922511852,4.329737204394483,2.548762393241695,2,2.6435760922511853,2022
lb60__hl30__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,2.580367769634145,4.415995040315035,2.6481692360612428,4,2.7003677696341453,2022
lb60__hl30__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,2.580367769634145,4.415995040315035,2.6481692360612428,4,2.7003677696341453,2022
lb60__hl30__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,2.580367769634145,4.415995040315035,2.6481692360612428,3,2.670367769634145,2022
lb60__hl30__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.449432864346656,4.093473733795225,2.4352954569142193,4,2.569432864346656,2022
