district_id,rating,model_margin_label,model_margin_dem,dem_win_probability,incumbent_party,inferred_incumbent_party,incumbency_adjustment_dem,generic_house_incumbency_points,district_partisan_baseline_dem,region,district_type,tested_incumbency_points
NC-4,Safe D,D+50.4,50.44456666666667,0.9997768465610604,D,D,1.5,1.5,45.51,Mid-Atlantic,Urban,1.5
NY-8,Safe D,D+50.9,50.85456666666667,0.9997915829733944,D,D,0.0,1.5,47.42,Mid-Atlantic,Urban,1.5
OR-3,Safe D,D+51.0,50.954566666666665,0.999795027097746,D,D,1.5,1.5,46.02,Pacific,Urban,1.5
MA-5,Safe D,D+51.1,51.07126666666666,0.9997989745062718,D,D,0.0,1.5,46.7,Northeast,Mixed,1.5
NY-5,Safe D,D+51.7,51.69456666666667,0.9998188060079788,D,D,0.0,1.5,48.26,Mid-Atlantic,Urban,1.5
NC-12,Safe D,D+52.3,52.27456666666667,0.9998354987341376,D,D,1.5,1.5,47.34,Mid-Atlantic,Urban,1.5
LA-2,Safe D,D+52.5,52.51456666666667,0.9998419479015664,D,D,0.0,1.5,49.08,Deep South,Urban,1.5
NY-7,Safe D,D+53.6,53.594566666666665,0.9998679803530786,D,D,0.0,1.5,50.16,Mid-Atlantic,Urban,1.5
GA-6,Safe D,D+54.8,54.78456666666667,0.9998917285857404,D,D,1.5,1.5,49.85,Southeast,Urban,1.5
WI-4,Safe D,D+55.3,55.28456666666666,0.9999003846276856,R,R,0.0,1.5,51.849999999999994,Midwest,Urban,1.5
CA-16,Safe D,D+56.3,56.31796666666666,0.999916144177876,D,D,1.5,1.5,49.51,Pacific,Suburban,1.5
VA-8,Safe D,D+56.7,56.740199999999994,0.9999218420017164,D,D,0.0,1.5,51.12,Mid-Atlantic,Suburban,1.5
CA-15,Safe D,D+57.5,57.45796666666666,0.9999306536557112,D,D,1.5,1.5,50.64999999999999,Pacific,Suburban,1.5
CA-34,Safe D,D+58.1,58.11456666666667,0.9999378415179052,D,D,0.0,1.5,54.68000000000001,Pacific,Urban,1.5
CA-43,Safe D,D+58.3,58.30456666666666,0.9999397789139688,D,D,1.5,1.5,53.36999999999999,Pacific,Urban,1.5
NY-15,Safe D,D+58.4,58.36456666666666,0.9999403780880604,D,D,0.0,1.5,54.92999999999999,Mid-Atlantic,Urban,1.5
GA-4,Safe D,D+58.8,58.78456666666666,0.9999444086736986,D,D,1.5,1.5,53.849999999999994,Southeast,Urban,1.5
NJ-10,Safe D,D+59.3,59.274566666666665,0.9999487679721624,D,D,1.5,1.5,54.34,Mid-Atlantic,Urban,1.5
OH-11,Safe D,D+60.7,60.71456666666667,0.9999596990189744,D,D,1.5,1.5,55.78,Midwest,Urban,1.5
CO-1,Safe D,D+61.0,60.954566666666665,0.9999612791818554,D,D,0.0,1.5,57.52,Mountain West,Urban,1.5
MO-1,Safe D,D+61.3,61.32456666666667,0.999963594748328,D,D,0.0,1.5,57.89,Midwest,Urban,1.5
TX-18,Safe D,D+62.4,62.37456666666666,0.9999694391772752,D,D,1.5,1.5,57.43999999999999,Urban South,Urban,1.5
MD-8,Safe D,D+63.3,63.310199999999995,0.9999738516939736,D,D,0.0,1.5,57.69,Mid-Atlantic,Suburban,1.5
MD-7,Safe D,D+63.4,63.384566666666665,0.9999741737791727,D,D,0.0,1.5,59.95,Mid-Atlantic,Urban,1.5
TX-37,Safe D,D+64.6,64.55573333333332,0.9999787533247954,D,D,1.5,1.5,58.05999999999999,Urban South,Mixed,1.5
MN-5,Safe D,D+65.6,65.63456666666666,0.9999822497719606,D,D,0.0,1.5,62.2,Midwest,Urban,1.5
NY-10,Safe D,D+66.8,66.83456666666666,0.99998546729567,D,D,0.0,1.5,63.39999999999999,Mid-Atlantic,Urban,1.5
NY-13,Safe D,D+68.0,68.01456666666667,0.9999880618696496,D,D,0.0,1.5,64.58,Mid-Atlantic,Urban,1.5
MA-7,Safe D,D+69.0,68.98456666666667,0.9999898439191556,D,D,0.0,1.5,65.55,Northeast,Urban,1.5
CA-37,Safe D,D+69.2,69.20456666666666,0.9999902095607472,D,D,1.5,1.5,64.27,Pacific,Urban,1.5
NY-12,Safe D,D+69.3,69.28456666666666,0.9999903392322782,D,D,0.0,1.5,65.85,Mid-Atlantic,Urban,1.5
IL-7,Safe D,D+71.1,71.12456666666667,0.9999928906629032,D,D,0.0,1.5,67.69,Midwest,Urban,1.5
CA-11,Safe D,D+73.2,73.20456666666666,0.9999949733969388,D,D,0.0,1.5,69.77,Pacific,Urban,1.5
GA-5,Safe D,D+77.2,77.24456666666666,0.9999974363973614,D,D,1.5,1.5,72.30999999999999,Southeast,Urban,1.5
WA-7,Safe D,D+78.1,78.11456666666666,0.9999977824257996,D,D,0.0,1.5,74.67999999999999,Northwest,Urban,1.5
MD-4,Safe D,D+78.9,78.85456666666667,0.9999980397327424,D,D,0.0,1.5,75.42,Mid-Atlantic,Urban,1.5
CA-12,Safe D,D+80.8,80.80456666666667,0.9999985836525156,D,D,1.5,1.5,75.87,Pacific,Urban,1.5
PA-3,Safe D,D+83.3,83.28456666666666,0.99999906316817,D,D,1.5,1.5,78.35,Mid-Atlantic,Urban,1.5
AL-4,Safe R,R+64.1,-64.13543333333332,2.278833723892481e-05,R,R,-2.0,2.0,-65.57,Deep South,Rural,2.0
KY-5,Safe R,R+61.1,-61.08543333333333,3.78854493512838e-05,R,R,-2.0,2.0,-62.52,Appalachia,Rural,2.0
TN-1,Safe R,R+53.3,-53.31543333333333,0.0001383057324381,R,R,0.0,2.0,-56.74999999999999,Appalachia,Rural,2.0
NE-3,Safe R,R+51.8,-51.76543333333333,0.0001790668594977,R,R,-2.0,2.0,-53.2,Great Plains,Rural,2.0
OK-2,Safe R,R+51.5,-51.50543333333333,0.0001869955193869,R,R,0.0,2.0,-54.94,Great Plains,Rural,2.0
AL-1,Safe R,R+50.2,-50.22543333333333,0.0002314522348705,R,R,0.0,2.0,-53.66,Deep South,Rural,2.0
MO-8,Safe R,R+49.0,-48.990966666666665,0.0002843099727933,R,R,0.0,2.0,-53.05,Midwest,Rural,2.0
TX-19,Safe R,R+46.2,-46.2332,0.0004501257542168,R,R,0.0,2.0,-49.98,Middle South,Rural,2.0
TX-1,Safe R,R+46.0,-45.9732,0.0004700506227266,R,R,-2.0,2.0,-47.72,Middle South,Rural,2.0
KY-1,Safe R,R+44.5,-44.48543333333333,0.0006022479512724,R,R,-2.0,2.0,-45.92,Appalachia,Rural,2.0
PA-13,Safe R,R+44.0,-43.97543333333333,0.000655642592166,R,R,-2.0,2.0,-45.41,Appalachia,Rural,2.0
TX-13,Safe R,R+43.8,-43.7532,0.0006803653688752,R,R,-2.0,2.0,-45.5,Middle South,Rural,2.0
AL-3,Safe R,R+43.4,-43.38543333333333,0.000723341464615,R,R,-2.0,2.0,-44.81999999999999,Deep South,Rural,2.0
WV-1,Safe R,R+43.0,-42.99543333333333,0.0007718828744487,R,R,-2.0,2.0,-44.43,Appalachia,Rural,2.0
AR-1,Safe R,R+42.2,-42.2332,0.0008763514031731,R,R,-2.0,2.0,-43.98,Middle South,Rural,2.0
WY-AL,Safe R,R+41.9,-41.89543333333333,0.0009270531066536,R,R,0.0,2.0,-45.33,Great Plains,Rural,2.0
IL-12,Safe R,R+41.2,-41.23096666666667,0.001035507306034,R,R,-2.0,2.0,-43.29,Midwest,Rural,2.0
ID-1,Safe R,R+41.2,-41.2232,0.0010368471899321,R,R,-2.0,2.0,-42.97,Mountain West,Rural,2.0
OK-3,Safe R,R+40.8,-40.76543333333333,0.0011189567822366,R,R,0.0,2.0,-44.2,Great Plains,Rural,2.0
OH-4,Safe R,R+39.9,-39.880966666666666,0.001296450582907,R,R,-2.0,2.0,-41.94,Midwest,Rural,2.0
VA-9,Safe R,R+39.9,-39.865433333333335,0.0012998069295172,R,R,0.0,2.0,-43.3,Appalachia,Rural,2.0
MS-4,Safe R,R+39.7,-39.68543333333333,0.0013393389260347,R,R,-2.0,2.0,-41.12,Deep South,Rural,2.0
OH-2,Safe R,R+39.3,-39.29096666666666,0.0014302218740578,R,R,-2.0,2.0,-41.349999999999994,Midwest,Rural,2.0
WV-2,Safe R,R+38.9,-38.91543333333333,0.0015224579563647,R,R,-2.0,2.0,-40.35,Appalachia,Rural,2.0
KY-2,Safe R,R+38.4,-38.42543333333333,0.0016517960784679,R,R,-2.0,2.0,-39.86,Appalachia,Rural,2.0
MO-7,Safe R,R+38.2,-38.18096666666667,0.0017203693113727,R,R,0.0,2.0,-42.24,Midwest,Rural,2.0
SC-3,Safe R,R+37.6,-37.57319999999999,0.0019034157768747,R,R,0.0,2.0,-41.31999999999999,Southeast,Rural,2.0
IL-15,Safe R,R+37.5,-37.48096666666667,0.0019328445660988,R,R,-2.0,2.0,-39.54,Midwest,Rural,2.0
UT-3,Safe R,R+37.4,-37.3732,0.001967805314796,R,R,0.0,2.0,-41.12,Mountain West,Rural,2.0
AL-6,Safe R,R+37.1,-37.125433333333326,0.0020505957397112,R,R,-2.0,2.0,-38.559999999999995,Deep South,Rural,2.0
AR-4,Safe R,R+36.7,-36.743199999999995,0.0021851861843102,R,R,-2.0,2.0,-38.489999999999995,Middle South,Rural,2.0
PA-15,Safe R,R+36.3,-36.26543333333333,0.0023658744798231,R,R,-2.0,2.0,-37.7,Appalachia,Rural,2.0
PA-9,Safe R,R+36.0,-36.04543333333333,0.0024540163879887,R,R,-2.0,2.0,-37.48,Northeast,Rural,2.0
GA-14,Safe R,R+35.7,-35.68319999999999,0.0026063363560147,R,R,-2.0,2.0,-37.42999999999999,Southeast,Rural,2.0
MS-1,Safe R,R+34.0,-33.97543333333333,0.0034615466749541,R,R,-2.0,2.0,-35.41,Deep South,Rural,2.0
LA-1,Safe R,R+34.0,-33.956500000000005,0.0034724490403402,R,R,0.0,2.0,-38.64,Deep South,Exurban,2.0
IN-8,Safe R,R+33.3,-33.33096666666666,0.00385254582063,R,R,-2.0,2.0,-35.38999999999999,Midwest,Rural,2.0
GA-9,Safe R,R+32.4,-32.3732,0.0045163105285397,R,R,-2.0,2.0,-34.12,Southeast,Rural,2.0
ND-AL,Safe R,R+32.3,-32.31543333333333,0.0045598033266978,R,R,0.0,2.0,-35.75,Great Plains,Rural,2.0
FL-1,Safe R,R+32.1,-32.05543333333333,0.0047607770992563,R,R,0.0,2.0,-35.49,Deep South,Rural,2.0
OH-6,Safe R,R+31.7,-31.72543333333333,0.0050286007777845,R,R,-2.0,2.0,-33.16,Appalachia,Rural,2.0
LA-3,Safe R,R+31.6,-31.595433333333336,0.0051381767613126,R,R,0.0,2.0,-35.03,Deep South,Rural,2.0
MN-7,Safe R,R+31.5,-31.450966666666663,0.0052627350818879,R,R,0.0,2.0,-35.51,Midwest,Rural,2.0
PA-14,Safe R,R+31.4,-31.395433333333333,0.0053114108154447,R,R,-2.0,2.0,-32.83,Appalachia,Rural,2.0
KY-4,Safe R,R+31.2,-31.22543333333333,0.0054632190905287,R,R,0.0,2.0,-34.66,Appalachia,Rural,2.0
TN-3,Safe R,R+31.1,-31.065433333333335,0.0056100364952589,R,R,0.0,2.0,-34.5,Appalachia,Rural,2.0
IN-6,Safe R,R+30.7,-30.68096666666667,0.0059790627542335,R,R,-2.0,2.0,-32.74,Midwest,Rural,2.0
TX-11,Safe R,R+30.3,-30.3265,0.0063406278738923,R,R,-2.0,2.0,-33.01,Middle South,Mixed,2.0
LA-4,Safe R,R+29.5,-29.47543333333334,0.0072998690764436,R,R,0.0,2.0,-32.910000000000004,Deep South,Rural,2.0
LA-5,Safe R,R+29.1,-29.065433333333335,0.0078120984655205,R,R,0.0,2.0,-32.5,Deep South,Rural,2.0
IN-3,Safe R,R+29.0,-29.030966666666664,0.0078567501771794,R,R,-2.0,2.0,-31.09,Midwest,Rural,2.0
TN-2,Safe R,R+29.0,-29.015433333333338,0.0078769563556185,R,R,0.0,2.0,-32.45,Appalachia,Rural,2.0
GA-3,Safe R,R+29.0,-28.983200000000004,0.0079190509766051,R,R,-2.0,2.0,-30.730000000000004,Southeast,Rural,2.0
CA-20,Safe R,R+29.0,-28.965433333333333,0.007942348400914,R,R,-2.0,2.0,-30.4,Pacific,Rural,2.0
OK-4,Safe R,R+28.9,-28.865433333333332,0.008074752300266,R,R,0.0,2.0,-32.3,Great Plains,Rural,2.0
UT-4,Safe R,R+28.8,-28.8332,0.0081178952980034,R,R,0.0,2.0,-32.58,Mountain West,Rural,2.0
LA-6,Safe R,R+28.5,-28.45543333333333,0.0086408816996666,D,D,0.0,2.0,-31.889999999999993,Deep South,Rural,2.0
GA-8,Safe R,R+28.4,-28.443199999999997,0.0086583647730008,R,R,-2.0,2.0,-30.19,Southeast,Rural,2.0
IN-4,Safe R,R+27.5,-27.460966666666664,0.0101827241994989,R,R,-2.0,2.0,-29.52,Midwest,Rural,2.0
IN-9,Safe R,R+27.4,-27.44096666666666,0.0102163759000455,R,R,-2.0,2.0,-29.499999999999996,Midwest,Rural,2.0
MI-9,Safe R,R+27.4,-27.37096666666666,0.0103350258887415,R,R,0.0,2.0,-31.429999999999993,Midwest,Rural,2.0
KS-1,Safe R,R+27.4,-27.355433333333337,0.0103615391918567,R,R,0.0,2.0,-30.79,Great Plains,Rural,2.0
MT-2,Safe R,R+27.0,-26.9732,0.0110355846224896,R,R,-2.0,2.0,-28.72,Mountain West,Rural,2.0
OH-12,Safe R,R+26.4,-26.362033333333336,0.0122044847389727,R,R,-2.0,2.0,-29.67,Midwest,Exurban,2.0
MS-3,Safe R,R+26.3,-26.29543333333333,0.0123390282894019,R,R,-2.0,2.0,-27.729999999999997,Deep South,Rural,2.0
IA-4,Safe R,R+25.8,-25.76096666666666,0.0134731138733282,R,R,0.0,2.0,-29.819999999999997,Midwest,Rural,2.0
AZ-9,Safe R,R+25.7,-25.6932,0.0136240628554214,R,R,0.0,2.0,-29.44,Southwest,Rural,2.0
UT-2,Safe R,R+25.6,-25.60319999999999,0.0138271171756979,R,R,0.0,2.0,-29.34999999999999,Mountain West,Rural,2.0
AL-5,Safe R,R+25.5,-25.525433333333336,0.0140049721889128,R,R,0.0,2.0,-28.96,Deep South,Rural,2.0
MI-2,Safe R,R+25.3,-25.33096666666666,0.0144596539890935,R,R,0.0,2.0,-29.389999999999997,Midwest,Rural,2.0
NJ-4,Safe R,R+25.1,-25.1365,0.0149288738668927,R,R,-2.0,2.0,-27.82,Mid-Atlantic,Mixed,2.0
SD-AL,Safe R,R+24.9,-24.865433333333332,0.0156080261117482,R,R,0.0,2.0,-28.299999999999997,Great Plains,Rural,2.0
OR-2,Safe R,R+24.8,-24.825433333333333,0.0157107870124069,R,R,-2.0,2.0,-26.26,Pacific,Rural,2.0
ID-2,Safe R,R+24.0,-23.9632,0.0180948621001459,R,R,-2.0,2.0,-25.71,Mountain West,Rural,2.0
FL-19,Safe R,R+23.6,-23.61650000000001,0.0191506291318833,R,R,0.0,2.0,-28.300000000000004,Southeast,Mixed,2.0
FL-6,Safe R,R+23.4,-23.3965,0.0198516528016598,R,R,0.0,2.0,-28.08,Southeast,Mixed,2.0
AR-3,Safe R,R+22.1,-22.078733333333332,0.0246074949759824,R,R,-2.0,2.0,-24.45,Middle South,Rural,2.0
MO-6,Safe R,R+22.0,-22.000966666666663,0.0249205114313012,R,R,0.0,2.0,-26.06,Midwest,Rural,2.0
IN-2,Safe R,R+22.0,-21.952033333333333,0.0251194569055996,R,R,-2.0,2.0,-25.26,Midwest,Exurban,2.0
MI-5,Safe R,R+21.2,-21.204266666666665,0.0283589313919469,R,R,0.0,2.0,-26.2,Midwest,Mixed,2.0
OH-5,Safe R,R+20.3,-20.2665,0.0329981151964438,R,R,-2.0,2.0,-22.95,Midwest,Rural,2.0
TX-36,Safe R,R+20.3,-20.266499999999997,0.0329981151964438,R,R,-2.0,2.0,-22.949999999999996,Urban South,Rural,2.0
TX-4,Safe R,R+20.2,-20.218733333333333,0.0332530948286077,R,R,-2.0,2.0,-22.59,Middle South,Rural,2.0
TX-14,Safe R,R+20.1,-20.08203333333333,0.0339933580597191,R,R,-2.0,2.0,-23.389999999999997,Middle South,Mixed,2.0
TX-8,Safe R,R+20.0,-19.95873333333333,0.034674675666504,R,R,0.0,2.0,-24.33,Middle South,Rural,2.0
SC-7,Safe R,R+19.7,-19.688733333333328,0.036212880982075,R,R,0.0,2.0,-24.059999999999995,Southeast,Rural,2.0
IL-16,Safe R,R+19.7,-19.6565,0.0364008475194316,R,R,-2.0,2.0,-22.34,Midwest,Rural,2.0
TX-12,Safe R,R+19.6,-19.598733333333332,0.036740061211979,R,R,-2.0,2.0,-21.97,Middle South,Rural,2.0
PA-16,Safe R,R+19.5,-19.486500000000003,0.0374078221436421,R,R,-2.0,2.0,-22.17,Midwest,Rural,2.0
TX-6,Safe R,R+19.4,-19.43873333333333,0.0376955477309712,R,R,-2.0,2.0,-21.81,Middle South,Rural,2.0
TN-6,Safe R,R+19.3,-19.272033333333333,0.0387164236799922,R,R,0.0,2.0,-24.58,Middle South,Mixed,2.0
TX-3,Safe R,R+19.2,-19.15873333333333,0.0394253676660057,R,R,-2.0,2.0,-21.53,Middle South,Rural,2.0
VA-6,Safe R,R+19.1,-19.05873333333333,0.0400614188945179,R,R,0.0,2.0,-23.429999999999996,Mid-Atlantic,Rural,2.0
GA-11,Safe R,R+18.8,-18.788733333333333,0.041828231464431,R,R,0.0,2.0,-23.16,Southeast,Rural,2.0
KS-4,Safe R,R+18.8,-18.76096666666667,0.042014100229108,R,R,0.0,2.0,-22.82,Great Plains,Rural,2.0
NY-24,Safe R,R+18.2,-18.17096666666667,0.0461550635086387,R,R,0.0,2.0,-22.23,Northeast,Rural,2.0
PA-11,Safe R,R+18.1,-18.062033333333332,0.0469609761593678,R,R,-2.0,2.0,-21.369999999999997,Mid-Atlantic,Mixed,2.0
TX-25,Safe R,R+17.9,-17.919800000000002,0.0480334006652019,R,R,-2.0,2.0,-21.54,Urban South,Mixed,2.0
SC-4,Safe R,R+17.7,-17.728733333333334,0.0495106627248322,R,R,0.0,2.0,-22.1,Southeast,Rural,2.0
TX-26,Likely R,R+17.6,-17.5831,0.0506654682805663,R,R,-2.0,2.0,-22.14,Urban South,Suburban,2.0
TX-5,Likely R,R+17.5,-17.538733333333333,0.0510223138301218,R,R,-2.0,2.0,-19.91,Middle South,Rural,2.0
OK-1,Likely R,R+17.4,-17.410966666666667,0.0520632834244262,R,R,0.0,2.0,-21.47,Great Plains,Rural,2.0
GA-10,Likely R,R+17.3,-17.348733333333332,0.0525775653690184,R,R,0.0,2.0,-21.72,Southeast,Rural,2.0
SC-5,Likely R,R+17.0,-17.04873333333333,0.0551246746853773,R,R,0.0,2.0,-21.42,Southeast,Rural,2.0
WI-7,Likely R,R+17.0,-17.0365,0.0552309685168962,R,R,0.0,2.0,-21.72,Midwest,Rural,2.0
TN-4,Likely R,R+17.0,-16.978733333333338,0.0557355074661453,R,R,0.0,2.0,-21.350000000000005,Middle South,Rural,2.0
TX-31,Likely R,R+16.9,-16.949800000000003,0.0559898408683657,R,R,-2.0,2.0,-20.57,Urban South,Mixed,2.0
TX-2,Likely R,R+16.8,-16.7898,0.0574161098566127,R,R,0.0,2.0,-22.41,Urban South,Mixed,2.0
CA-5,Likely R,R+16.7,-16.710966666666668,0.0581313287081924,R,R,-2.0,2.0,-18.77,Pacific,Rural,2.0
WI-5,Likely R,R+16.7,-16.689800000000005,0.0583247832289633,R,R,0.0,2.0,-22.31,Midwest,Mixed,2.0
NC-8,Likely R,R+16.7,-16.658733333333334,0.058609813530719,R,R,-2.0,2.0,-19.03,Mid-Atlantic,Rural,2.0
TX-27,Likely R,R+16.3,-16.309800000000003,0.061902112180836,R,R,-2.0,2.0,-19.93,Urban South,Mixed,2.0
GA-7,Likely R,R+16.3,-16.285333333333334,0.0621393331763538,R,R,-2.0,2.0,-20.53,Southeast,Suburban,2.0
MI-1,Likely R,R+16.1,-16.096500000000002,0.0639989452854325,R,R,0.0,2.0,-20.78,Midwest,Rural,2.0
NY-23,Likely R,R+16.1,-16.070966666666667,0.0642543396516476,R,R,0.0,2.0,-20.13,Northeast,Rural,2.0
TX-22,Likely R,R+15.9,-15.9465,0.065512946087908,R,R,0.0,2.0,-20.63,Urban South,Rural,2.0
TN-7,Likely R,R+15.8,-15.802033333333334,0.0670025229401757,R,R,0.0,2.0,-21.11,Middle South,Mixed,2.0
OH-14,Likely R,R+15.7,-15.7198,0.067864402174124,R,R,-2.0,2.0,-19.34,Midwest,Mixed,2.0
MO-4,Likely R,R+15.7,-15.656499999999998,0.0685348330754319,R,R,0.0,2.0,-20.339999999999996,Midwest,Rural,2.0
TX-21,Likely R,R+15.6,-15.5865,0.0692833669721932,R,R,0.0,2.0,-20.27,Urban South,Rural,2.0
NY-21,Likely R,R+15.1,-15.140966666666664,0.0742274572723264,R,R,0.0,2.0,-19.199999999999996,Northeast,Rural,2.0
WA-4,Likely R,R+15.1,-15.118733333333331,0.0744824967724984,R,R,0.0,2.0,-19.49,Northwest,Rural,2.0
CA-23,Likely R,R+15.1,-15.080966666666669,0.0749175672387634,R,R,-2.0,2.0,-17.14,Pacific,Rural,2.0
NC-10,Likely R,R+14.8,-14.81873333333333,0.0780034166522516,R,R,-2.0,2.0,-17.189999999999998,Mid-Atlantic,Rural,2.0
TX-17,Likely R,R+14.8,-14.788733333333331,0.07836377066053,R,R,-2.0,2.0,-17.16,Middle South,Rural,2.0
MO-3,Likely R,R+14.8,-14.7665,0.0786318150771474,R,R,0.0,2.0,-19.45,Midwest,Rural,2.0
NC-5,Likely R,R+14.7,-14.708733333333331,0.0793321723585317,R,R,-2.0,2.0,-17.08,Mid-Atlantic,Rural,2.0
TN-5,Likely R,R+14.7,-14.67203333333334,0.0797800760966433,R,R,0.0,2.0,-19.980000000000004,Middle South,Mixed,2.0
TX-10,Likely R,R+14.6,-14.5698,0.0810399803315658,R,R,0.0,2.0,-20.19,Urban South,Mixed,2.0
NC-13,Likely R,R+14.5,-14.548733333333333,0.0813018465006156,R,R,-2.0,2.0,-16.919999999999998,Mid-Atlantic,Rural,2.0
FL-3,Likely R,R+14.5,-14.458733333333331,0.0824292840453565,R,R,0.0,2.0,-18.83,Southeast,Rural,2.0
FL-28,Likely R,R+14.5,-14.45203333333334,0.0825137821821652,R,R,0.0,2.0,-19.760000000000005,Southeast,Mixed,2.0
NC-6,Likely R,R+14.4,-14.418733333333332,0.0829349210819382,R,R,-2.0,2.0,-16.79,Mid-Atlantic,Rural,2.0
FL-5,Likely R,R+14.4,-14.382033333333332,0.0834013230452935,R,R,0.0,2.0,-19.69,Southeast,Mixed,2.0
TX-38,Likely R,R+14.3,-14.3498,0.0838129256885046,R,R,0.0,2.0,-19.97,Urban South,Mixed,2.0
CO-4,Likely R,R+14.3,-14.300966666666667,0.0844400179745412,R,R,0.0,2.0,-18.36,Great Plains,Rural,2.0
FL-17,Likely R,R+14.3,-14.262033333333337,0.0849430279471114,R,R,0.0,2.0,-19.57,Southeast,Mixed,2.0
KS-2,Likely R,R+13.7,-13.684266666666668,0.092733107394261,R,R,0.0,2.0,-18.68,Great Plains,Mixed,2.0
TN-8,Likely R,R+13.5,-13.542033333333327,0.0947468907199956,R,R,0.0,2.0,-18.84999999999999,Middle South,Mixed,2.0
OK-5,Likely R,R+13.3,-13.264266666666666,0.0987927429440842,R,R,0.0,2.0,-18.26,Great Plains,Mixed,2.0
MN-6,Likely R,R+13.1,-13.137566666666668,0.1006888109059434,R,R,0.0,2.0,-19.07,Midwest,Exurban,2.0
NY-11,Likely R,R+13.1,-13.115333333333334,0.1010248479287857,R,R,0.0,2.0,-19.36,Mid-Atlantic,Suburban,2.0
NC-14,Likely R,R+13.0,-13.028733333333332,0.1023432354484947,R,R,-2.0,2.0,-15.4,Mid-Atlantic,Rural,2.0
NC-9,Likely R,R+12.8,-12.828733333333336,0.1054463843167262,R,R,-2.0,2.0,-15.200000000000005,Mid-Atlantic,Rural,2.0
OH-8,Likely R,R+12.6,-12.646500000000003,0.1083458410861841,R,R,-2.0,2.0,-15.330000000000002,Midwest,Rural,2.0
TN-9,Likely R,R+12.6,-12.612033333333333,0.1089020445813049,D,D,0.0,2.0,-17.919999999999998,Middle South,Mixed,2.0
AZ-5,Likely R,R+12.6,-12.605333333333332,0.1090104559174428,R,R,0.0,2.0,-18.85,Southwest,Suburban,2.0
MO-5,Likely R,R+12.4,-12.386500000000002,0.1126037427614851,D,D,0.0,2.0,-17.07,Midwest,Rural,2.0
IN-5,Likely R,R+11.9,-11.9331,0.1203785800308789,R,R,-2.0,2.0,-16.49,Midwest,Suburban,2.0
AR-2,Likely R,R+11.9,-11.854266666666668,0.1217767789739285,R,R,-2.0,2.0,-14.85,Middle South,Rural,2.0
FL-2,Likely R,R+11.8,-11.810966666666666,0.1225506902722753,R,R,0.0,2.0,-15.87,Deep South,Rural,2.0
FL-15,Likely R,R+11.7,-11.732033333333336,0.1239723726553738,R,R,0.0,2.0,-17.040000000000003,Southeast,Mixed,2.0
MD-1,Likely R,R+11.7,-11.708733333333331,0.1243947313877995,R,R,0.0,2.0,-16.08,Mid-Atlantic,Rural,2.0
WI-6,Likely R,R+11.5,-11.476499999999998,0.1286722190620983,R,R,0.0,2.0,-16.159999999999997,Midwest,Rural,2.0
WI-8,Likely R,R+11.3,-11.3065,0.1318823892709038,R,R,0.0,2.0,-15.989999999999998,Midwest,Rural,2.0
TX-9,Likely R,R+10.8,-10.819800000000004,0.1414498326546338,D,D,0.0,2.0,-16.44,Urban South,Mixed,2.0
GA-1,Likely R,R+10.6,-10.638733333333333,0.1451544796786857,R,R,0.0,2.0,-15.009999999999998,Southeast,Rural,2.0
TX-15,Lean R,R+10.2,-10.18426666666667,0.1548080527684076,R,R,-2.0,2.0,-13.18,Southwest,Rural,2.0
AZ-8,Lean R,R+10.2,-10.182033333333337,0.154856761519735,R,R,0.0,2.0,-15.49,Southwest,Mixed,2.0
NC-7,Lean R,R+10.0,-9.964266666666669,0.1596665618325798,R,R,-2.0,2.0,-12.96,Mid-Atlantic,Rural,2.0
GA-12,Lean R,R+9.9,-9.934266666666666,0.1603385697206648,R,R,-2.0,2.0,-12.93,Southeast,Rural,2.0
TX-32,Lean R,R+9.8,-9.799799999999998,0.1633787956677489,D,D,0.0,2.0,-15.419999999999996,Urban South,Mixed,2.0
NE-1,Lean R,R+9.8,-9.7865,0.1636820094600445,R,R,-2.0,2.0,-12.47,Great Plains,Rural,2.0
TX-24,Lean R,R+9.7,-9.738633333333333,0.1647770213153187,R,R,-2.0,2.0,-14.919999999999998,Urban South,Suburban,2.0
KY-6,Lean R,R+9.1,-9.116500000000002,0.1795474342674193,R,R,0.0,2.0,-13.8,Appalachia,Rural,2.0
NC-3,Lean R,R+9.0,-9.014266666666664,0.1820711544458855,R,R,-2.0,2.0,-12.009999999999998,Mid-Atlantic,Rural,2.0
FL-18,Lean R,R+8.9,-8.927566666666666,0.1842329603722546,R,R,0.0,2.0,-14.859999999999998,Southeast,Mixed,2.0
FL-8,Lean R,R+8.5,-8.547566666666665,0.1939423299283765,R,R,0.0,2.0,-14.479999999999997,Southeast,Mixed,2.0
FL-9,Lean R,R+8.5,-8.497566666666668,0.1952483926460073,D,D,0.0,2.0,-14.43,Southeast,Mixed,2.0
NV-2,Lean R,R+8.1,-8.104266666666664,0.2057541381531835,R,R,0.0,2.0,-13.099999999999998,Mountain West,Rural,2.0
MN-8,Lean R,R+8.1,-8.062033333333336,0.2069068115769432,R,R,0.0,2.0,-13.37,Midwest,Rural,2.0
FL-21,Lean R,R+8.0,-8.047566666666668,0.2073027457961247,R,R,0.0,2.0,-13.98,Southeast,Mixed,2.0
SC-2,Lean R,R+8.0,-7.984266666666666,0.2090417634247547,R,R,0.0,2.0,-12.98,Southeast,Rural,2.0
