district_id,rating,model_margin_label,model_margin_dem,dem_win_probability,district_partisan_baseline_dem,incumbency_adjustment_dem,candidate_quality_adjustment_dem,region,district_type,tested_multiplier
PA-17,Likely D,D+13.5,13.540799999999996,0.905235477328264,5.589999999999999,2.0,0.0,Appalachia,Mixed,0.9
MN-2,Likely D,D+13.8,13.8238,0.909205024218482,6.219999999999999,0.0,0.0,Midwest,Suburban,0.9
NJ-5,Likely D,D+13.9,13.9226,0.9105552395171072,4.9799999999999995,2.0,0.0,Mid-Atlantic,Mixed,0.9
CT-5,Likely D,D+14.1,14.0726,0.912570559432484,7.130000000000001,0.0,0.0,Northeast,Suburban,0.9
IL-6,Likely D,D+14.1,14.079,0.9126556265575364,7.119999999999999,2.0,0.0,Midwest,Urban,0.9
IL-17,Likely D,D+14.3,14.312,0.9157020377494732,5.700000000000001,2.0,0.0,Midwest,Mixed,0.9
AL-2,Likely D,D+14.4,14.419,0.9170684591540688,9.46,0.0,0.0,Deep South,Rural,0.9
IL-8,Likely D,D+14.5,14.479,0.9178258330786612,9.52,0.0,0.0,Midwest,Urban,0.9
RI-2,Likely D,D+14.7,14.720799999999995,0.9208145921251578,8.769999999999998,0.0,0.0,Northeast,Mixed,0.9
NY-22,Likely D,D+14.7,14.730799999999997,0.9209360320559792,8.779999999999998,0.0,0.0,Northeast,Mixed,0.9
NJ-9,Likely D,D+14.9,14.8644,0.9225422108474568,4.93,2.0,0.0,Mid-Atlantic,Suburban,0.9
AZ-4,Likely D,D+15.5,15.473200000000002,0.929489027520598,8.200000000000001,0.0,0.0,Southwest,Suburban,0.9
CA-6,Likely D,D+15.5,15.540799999999996,0.9302238719425432,9.59,0.0,0.0,Pacific,Mixed,0.9
MI-3,Likely D,D+15.6,15.613799999999998,0.9310094571357024,8.01,0.0,0.0,Midwest,Suburban,0.9
GA-2,Likely D,D+15.6,15.629600000000002,0.9311784065146476,8.340000000000002,2.0,0.0,Southeast,Rural,0.9
CT-2,Likely D,D+15.8,15.7826,0.932794719623967,8.84,0.0,0.0,Northeast,Suburban,0.9
IL-14,Likely D,D+16.0,16.0026,0.9350571501190772,7.060000000000001,2.0,0.0,Midwest,Exurban,0.9
OR-5,Likely D,D+16.6,16.610799999999998,0.9409478444538332,8.659999999999998,2.0,0.0,Pacific,Mixed,0.9
CA-25,Likely D,D+17.0,16.9608,0.9441069810837208,9.01,2.0,0.0,Pacific,Mixed,0.9
NY-6,Safe D,D+17.9,17.8984,0.9518032460915464,13.27,0.0,0.0,Mid-Atlantic,Urban,0.9
NJ-3,Safe D,D+18.4,18.391399999999997,0.9554356555734655,10.11,2.0,0.0,Mid-Atlantic,Mixed,0.9
CA-21,Safe D,D+18.5,18.4808,0.956065785477675,10.53,2.0,0.0,Pacific,Mixed,0.9
VA-10,Safe D,D+18.5,18.4832,0.9560825840126828,11.21,0.0,0.0,Mid-Atlantic,Suburban,0.9
CA-35,Safe D,D+18.7,18.7378,0.957830219133592,12.44,2.0,0.0,Pacific,Urban,0.9
CA-3,Safe D,D+19.2,19.220799999999997,0.9609645257920536,11.27,2.0,0.0,Pacific,Mixed,0.9
NY-20,Safe D,D+19.3,19.306600000000003,0.9614974213691616,15.670000000000003,0.0,0.0,Northeast,Urban,0.9
IL-13,Safe D,D+19.5,19.461999999999996,0.9624448651851188,10.849999999999998,2.0,0.0,Midwest,Mixed,0.9
NM-1,Safe D,D+19.6,19.6314,0.9634521336969022,13.35,0.0,0.0,Southwest,Mixed,0.9
NJ-6,Safe D,D+19.7,19.6632,0.963638300215775,10.39,2.0,0.0,Mid-Atlantic,Suburban,0.9
OR-6,Safe D,D+19.8,19.790799999999997,0.9643761709026104,11.839999999999998,2.0,0.0,Pacific,Mixed,0.9
CA-1,Safe D,D+19.8,19.830799999999996,0.9646044950144398,13.88,0.0,0.0,Pacific,Mixed,0.9
MA-9,Safe D,D+19.9,19.8626,0.9647850062154474,12.92,0.0,0.0,Northeast,Suburban,0.9
OR-4,Safe D,D+20.2,20.1608,0.9664351020935832,12.21,2.0,0.0,Pacific,Mixed,0.9
NJ-11,Safe D,D+20.4,20.4032,0.9677211991272407,11.13,2.0,0.0,Mid-Atlantic,Suburban,0.9
CA-27,Safe D,D+20.6,20.620799999999996,0.968835040807025,12.669999999999998,2.0,0.0,Pacific,Mixed,0.9
CA-38,Safe D,D+20.6,20.6466,0.9689646123218107,17.009999999999998,0.0,0.0,Pacific,Urban,0.9
CA-42,Safe D,D+20.7,20.716600000000003,0.9693135415283552,15.080000000000002,2.0,0.0,Pacific,Urban,0.9
CA-47,Safe D,D+20.8,20.7726,0.969589946925322,11.83,2.0,0.0,Pacific,Suburban,0.9
CA-7,Safe D,D+20.8,20.790799999999997,0.9696792583276052,14.84,0.0,0.0,Pacific,Mixed,0.9
DE-AL,Safe D,D+21.0,20.981399999999997,0.9705994360555604,14.7,0.0,0.0,Mid-Atlantic,Mixed,0.9
MA-1,Safe D,D+21.4,21.4296,0.9726577726526648,16.14,0.0,0.0,Northeast,Mixed,0.9
FL-23,Safe D,D+21.6,21.607199999999995,0.9734340562926976,17.639999999999997,0.0,0.0,Southeast,Urban,0.9
PA-6,Safe D,D+21.7,21.693199999999997,0.9738022144949086,12.419999999999998,2.0,0.0,Mid-Atlantic,Suburban,0.9
CA-49,Safe D,D+22.0,21.9726,0.9749643476291407,13.03,2.0,0.0,Pacific,Suburban,0.9
CO-7,Safe D,D+22.0,22.0332,0.9752096981344202,14.760000000000002,0.0,0.0,Mountain West,Suburban,0.9
CT-3,Safe D,D+22.1,22.0614,0.9753230707008828,15.78,0.0,0.0,Northeast,Suburban,0.9
IL-11,Safe D,D+22.2,22.1738,0.9757699518927268,12.57,2.0,0.0,Midwest,Suburban,0.9
MI-11,Safe D,D+23.2,23.190799999999996,0.9794701800774496,17.24,0.0,0.0,Midwest,Mixed,0.9
CA-41,Safe D,D+23.2,23.2466,0.9796563561844694,17.61,2.0,0.0,Pacific,Urban,0.9
CA-39,Safe D,D+23.4,23.3926,0.980135695833296,14.45,2.0,0.0,Pacific,Suburban,0.9
CA-9,Safe D,D+23.5,23.4602,0.9803538720678442,15.84,2.0,0.0,Pacific,Exurban,0.9
CA-33,Safe D,D+23.6,23.5726,0.9807114508439384,14.63,2.0,0.0,Pacific,Suburban,0.9
CA-26,Safe D,D+23.6,23.641399999999997,0.9809271686216304,17.36,0.0,0.0,Pacific,Suburban,0.9
CA-4,Safe D,D+23.8,23.769599999999997,0.9813228379617503,16.479999999999997,2.0,0.0,Pacific,Mixed,0.9
NY-25,Safe D,D+24.3,24.3196,0.9829308606619236,19.03,0.0,0.0,Northeast,Mixed,0.9
CA-31,Safe D,D+24.4,24.3514,0.9830195556906484,16.07,2.0,0.0,Pacific,Suburban,0.9
WA-10,Safe D,D+24.4,24.421999999999997,0.9832148539343336,17.81,0.0,0.0,Northwest,Suburban,0.9
MD-2,Safe D,D+24.6,24.6102,0.9837247406603146,18.99,0.0,0.0,Mid-Atlantic,Mixed,0.9
NY-26,Safe D,D+24.7,24.6766,0.9839009769164868,21.04,0.0,0.0,Northeast,Urban,0.9
PA-12,Safe D,D+25.0,25.0466,0.9848491721892978,19.41,2.0,0.0,Appalachia,Urban,0.9
WA-6,Safe D,D+25.2,25.182,0.9851822374023714,18.57,0.0,0.0,Northwest,Suburban,0.9
PA-4,Safe D,D+25.3,25.342,0.9855665278461913,16.73,2.0,0.0,Mid-Atlantic,Suburban,0.9
CA-46,Safe D,D+25.4,25.3666,0.985624734987396,19.73,2.0,0.0,Pacific,Urban,0.9
KY-3,Safe D,D+25.6,25.556600000000003,0.9860665762436036,19.92,2.0,0.0,Appalachia,Urban,0.9
ME-1,Safe D,D+25.7,25.7366,0.9864728007168232,22.1,0.0,0.0,Northeast,Urban,0.9
CA-50,Safe D,D+26.4,26.359599999999997,0.987790625104371,19.069999999999997,2.0,0.0,Pacific,Mixed,0.9
MA-3,Safe D,D+26.6,26.6396,0.9883408152536326,21.35,0.0,0.0,Northeast,Mixed,0.9
CA-51,Safe D,D+26.9,26.8996,0.9888297332953746,19.61,2.0,0.0,Pacific,Mixed,0.9
MA-4,Safe D,D+27.5,27.4996,0.9898819693364228,22.21,0.0,0.0,Northeast,Mixed,0.9
CO-6,Safe D,D+27.6,27.612,0.9900678843591474,21.0,0.0,0.0,Mountain West,Suburban,0.9
UT-1,Safe D,D+27.9,27.867199999999997,0.9904775339792432,23.9,0.0,0.0,Mountain West,Urban,0.9
NJ-1,Safe D,D+28.0,28.030199999999994,0.990730379610554,20.409999999999997,2.0,0.0,Mid-Atlantic,Mixed,0.9
TX-16,Safe D,D+28.1,28.0572,0.990771615106544,22.09,2.0,0.0,Southwest,Urban,0.9
MN-3,Safe D,D+28.1,28.1226,0.9908707449564896,21.18,0.0,0.0,Midwest,Suburban,0.9
MS-2,Safe D,D+28.4,28.4078,0.9912908460957168,22.11,2.0,0.0,Deep South,Rural,0.9
MA-6,Safe D,D+28.9,28.9214,0.9919996172196084,22.64,0.0,0.0,Northeast,Suburban,0.9
AL-7,Safe D,D+29.1,29.0666,0.992189408542668,25.429999999999996,0.0,0.0,Deep South,Rural,0.9
HI-2,Safe D,D+29.3,29.2596,0.992434780980221,23.97,0.0,0.0,Pacific,Mixed,0.9
RI-1,Safe D,D+29.4,29.3896,0.992595730486366,24.1,0.0,0.0,Northeast,Mixed,0.9
CA-52,Safe D,D+29.5,29.5296,0.992765261304908,22.24,2.0,0.0,Pacific,Mixed,0.9
SC-6,Safe D,D+29.6,29.557199999999995,0.992798225553408,25.589999999999996,0.0,0.0,Southeast,Rural,0.9
MD-3,Safe D,D+29.7,29.660199999999996,0.9929199330578564,24.04,0.0,0.0,Mid-Atlantic,Mixed,0.9
WA-2,Safe D,D+29.9,29.871999999999996,0.9931638209335426,23.26,0.0,0.0,Northwest,Suburban,0.9
MI-6,Safe D,D+30.2,30.2008,0.9935260037976036,24.25,0.0,0.0,Midwest,Mixed,0.9
FL-10,Safe D,D+30.2,30.236599999999996,0.993564269102706,26.59999999999999,0.0,0.0,Southeast,Urban,0.9
AZ-7,Safe D,D+30.2,30.239,0.9935668263227168,25.28,0.0,0.0,Southwest,Mixed,0.9
MA-2,Safe D,D+30.4,30.3584,0.9936927816160416,25.73,0.0,0.0,Northeast,Mixed,0.9
CA-2,Safe D,D+30.4,30.3684,0.9937032187546926,25.74,0.0,0.0,Pacific,Mixed,0.9
NJ-12,Safe D,D+30.7,30.656599999999997,0.9939967523006346,27.019999999999996,0.0,0.0,Mid-Atlantic,Urban,0.9
HI-1,Safe D,D+30.7,30.7384,0.9940775597705558,26.11,0.0,0.0,Pacific,Mixed,0.9
CT-1,Safe D,D+30.7,30.74139999999999,0.994080502725936,24.459999999999994,0.0,0.0,Northeast,Suburban,0.9
CT-4,Safe D,D+31.4,31.360200000000003,0.9946574747661652,25.74,0.0,0.0,Northeast,Suburban,0.9
IL-10,Safe D,D+32.1,32.1126,0.9952841542302324,23.17,2.0,0.0,Midwest,Suburban,0.9
CA-24,Safe D,D+32.8,32.758399999999995,0.9957633355171628,26.129999999999995,2.0,0.0,Pacific,Mixed,0.9
CA-28,Safe D,D+34.1,34.078399999999995,0.996597150078021,27.449999999999996,2.0,0.0,Pacific,Mixed,0.9
TX-7,Safe D,D+34.1,34.111399999999996,0.9966157512140784,25.83,2.0,0.0,Urban South,Suburban,0.9
MA-8,Safe D,D+34.6,34.5502,0.9968536680304072,28.93,0.0,0.0,Northeast,Suburban,0.9
WA-1,Safe D,D+35.0,35.0208,0.9970903250825364,29.07,0.0,0.0,Northwest,Suburban,0.9
CA-32,Safe D,D+35.2,35.230199999999996,0.9971898407234232,27.61,2.0,0.0,Pacific,Suburban,0.9
NJ-8,Safe D,D+36.0,36.0166,0.9975341914677788,30.379999999999995,2.0,0.0,Mid-Atlantic,Urban,0.9
IL-4,Safe D,D+37.4,37.3666,0.9980300331749072,33.73,0.0,0.0,Midwest,Urban,0.9
TX-20,Safe D,D+37.6,37.5766,0.998097660468566,31.94,2.0,0.0,Urban South,Urban,0.9
PA-5,Safe D,D+37.7,37.6608,0.9981241204593602,29.71,2.0,0.0,Mid-Atlantic,Suburban,0.9
VA-4,Safe D,D+38.5,38.519000000000005,0.99837372139016,33.56,0.0,0.0,Mid-Atlantic,Mixed,0.9
VT-AL,Safe D,D+38.6,38.61659999999999,0.9983999195375322,34.97999999999999,0.0,0.0,Northeast,Rural,0.9
IL-2,Safe D,D+38.8,38.8066,0.9984497175704355,35.17,0.0,0.0,Midwest,Urban,0.9
MD-5,Safe D,D+39.0,39.01899999999999,0.9985035568657978,34.059999999999995,0.0,0.0,Mid-Atlantic,Mixed,0.9
VA-3,Safe D,D+39.3,39.28660000000001,0.9985687383537062,35.650000000000006,0.0,0.0,Mid-Atlantic,Urban,0.9
CA-18,Safe D,D+39.3,39.3184,0.9985762932026035,32.69,2.0,0.0,Pacific,Mixed,0.9
TX-29,Safe D,D+39.8,39.8166,0.998689584838114,34.18,2.0,0.0,Urban South,Urban,0.9
TX-33,Safe D,D+39.9,39.8566,0.9986982805493304,36.22,0.0,0.0,Urban South,Urban,0.9
MN-4,Safe D,D+39.9,39.8766,0.9987026067703184,36.24,0.0,0.0,Midwest,Urban,0.9
IL-3,Safe D,D+39.9,39.89660000000001,0.998706918631872,34.260000000000005,2.0,0.0,Midwest,Urban,0.9
NC-2,Safe D,D+40.2,40.2366,0.9987780687480132,34.6,2.0,0.0,Mid-Atlantic,Urban,0.9
IL-1,Safe D,D+40.8,40.7566,0.9988793964988818,35.12,2.0,0.0,Midwest,Urban,0.9
VA-11,Safe D,D+42.1,42.0508,0.9990966228713976,36.1,0.0,0.0,Mid-Atlantic,Suburban,0.9
NY-16,Safe D,D+42.2,42.170199999999994,0.9991144066205842,36.55,0.0,0.0,Northeast,Suburban,0.9
NY-14,Safe D,D+42.4,42.3966,0.9991471724429164,38.76,0.0,0.0,Mid-Atlantic,Urban,0.9
CA-19,Safe D,D+42.5,42.5184,0.999164295982326,35.89,2.0,0.0,Pacific,Mixed,0.9
CA-10,Safe D,D+42.7,42.6502,0.9991824386093718,35.03,2.0,0.0,Pacific,Suburban,0.9
PA-2,Safe D,D+43.4,43.436600000000006,0.9992827963982236,37.8,2.0,0.0,Mid-Atlantic,Urban,0.9
CA-8,Safe D,D+43.5,43.539,0.9992949242572694,36.58,2.0,0.0,Pacific,Exurban,0.9
CA-14,Safe D,D+43.6,43.560199999999995,0.9992974093815808,37.94,0.0,0.0,Pacific,Suburban,0.9
IL-5,Safe D,D+43.6,43.6166,0.9993039782147368,37.98,2.0,0.0,Midwest,Urban,0.9
FL-20,Safe D,D+44.0,43.9966,0.9993466647857104,40.36,0.0,0.0,Southeast,Urban,0.9
CA-29,Safe D,D+44.1,44.1266,0.9993606591783872,38.49,2.0,0.0,Pacific,Urban,0.9
WI-2,Safe D,D+44.1,44.1466,0.9993627854107788,40.51,0.0,0.0,Midwest,Urban,0.9
IL-9,Safe D,D+44.2,44.2214,0.9993706750722648,37.94,0.0,0.0,Midwest,Suburban,0.9
MI-12,Safe D,D+44.6,44.5766,0.9994068283147262,40.94,0.0,0.0,Midwest,Urban,0.9
GA-13,Safe D,D+45.5,45.4666,0.9994885589551455,41.83,0.0,0.0,Southeast,Urban,0.9
OR-1,Safe D,D+45.6,45.5802,0.9994981463324336,37.96,2.0,0.0,Pacific,Suburban,0.9
CO-2,Safe D,D+45.8,45.7808,0.9995146395812542,39.83,0.0,0.0,Mountain West,Suburban,0.9
CA-44,Safe D,D+46.1,46.1366,0.999542571910066,40.5,2.0,0.0,Pacific,Urban,0.9
CA-36,Safe D,D+46.2,46.1666,0.999544852303794,40.53,2.0,0.0,Pacific,Urban,0.9
OH-3,Safe D,D+46.9,46.8866,0.9995962994288884,41.25,2.0,0.0,Midwest,Urban,0.9
CA-17,Safe D,D+47.3,47.3266,0.9996248339774176,41.69,2.0,0.0,Pacific,Urban,0.9
IN-7,Safe D,D+47.3,47.3366,0.99962545849935,41.7,2.0,0.0,Midwest,Urban,0.9
MI-13,Safe D,D+47.5,47.4966,0.9996353106839786,43.86,0.0,0.0,Midwest,Urban,0.9
FL-24,Safe D,D+47.6,47.5766,0.999640139196742,43.94,0.0,0.0,Southeast,Urban,0.9
NY-9,Safe D,D+47.7,47.6866,0.9996466742262756,44.05,0.0,0.0,Mid-Atlantic,Urban,0.9
AZ-3,Safe D,D+47.9,47.858999999999995,0.9996566785509404,42.9,0.0,0.0,Southwest,Mixed,0.9
CA-30,Safe D,D+48.1,48.05839999999999,0.9996678970316366,41.42999999999999,2.0,0.0,Pacific,Mixed,0.9
WA-9,Safe D,D+48.1,48.0608,0.9996680298021688,42.11,0.0,0.0,Northwest,Suburban,0.9
TX-30,Safe D,D+49.2,49.1666,0.9997238895198488,45.53,0.0,0.0,Urban South,Urban,0.9
NY-8,Safe D,D+51.1,51.0566,0.999798482608682,47.42,0.0,0.0,Mid-Atlantic,Urban,0.9
NC-4,Safe D,D+51.1,51.1466,0.9998014822161811,45.51,2.0,0.0,Mid-Atlantic,Urban,0.9
MA-5,Safe D,D+51.3,51.328399999999995,0.9998074059488083,46.7,0.0,0.0,Northeast,Mixed,0.9
OR-3,Safe D,D+51.7,51.6566,0.9998176560271556,46.02,2.0,0.0,Pacific,Urban,0.9
NY-5,Safe D,D+51.9,51.8966,0.9998248045839844,48.26,0.0,0.0,Mid-Atlantic,Urban,0.9
LA-2,Safe D,D+52.7,52.7166,0.9998471804632684,49.08,0.0,0.0,Deep South,Urban,0.9
NC-12,Safe D,D+53.0,52.976600000000005,0.9998536602644756,47.34,2.0,0.0,Mid-Atlantic,Urban,0.9
NY-7,Safe D,D+53.8,53.7966,0.999872351179824,50.16,0.0,0.0,Mid-Atlantic,Urban,0.9
GA-6,Safe D,D+55.5,55.4866,0.999903682736621,49.85,2.0,0.0,Southeast,Urban,0.9
WI-4,Safe D,D+55.5,55.4866,0.999903682736621,51.849999999999994,0.0,0.0,Midwest,Urban,0.9
VA-8,Safe D,D+57.1,57.0708,0.9999260317026712,51.12,0.0,0.0,Mid-Atlantic,Suburban,0.9
CA-16,Safe D,D+57.1,57.130199999999995,0.9999267603225628,49.51,2.0,0.0,Pacific,Suburban,0.9
CA-15,Safe D,D+58.3,58.27019999999999,0.9999394330121832,50.64999999999999,2.0,0.0,Pacific,Suburban,0.9
CA-34,Safe D,D+58.3,58.31660000000001,0.9999398995624196,54.68000000000001,0.0,0.0,Pacific,Urban,0.9
NY-15,Safe D,D+58.6,58.566599999999994,0.9999423521525106,54.92999999999999,0.0,0.0,Mid-Atlantic,Urban,0.9
CA-43,Safe D,D+59.0,59.00659999999999,0.9999464281549392,53.36999999999999,2.0,0.0,Pacific,Urban,0.9
GA-4,Safe D,D+59.5,59.4866,0.9999505467504304,53.849999999999994,2.0,0.0,Southeast,Urban,0.9
NJ-10,Safe D,D+60.0,59.9766,0.9999544247419944,54.34,2.0,0.0,Mid-Atlantic,Urban,0.9
CO-1,Safe D,D+61.2,61.1566,0.9999625612429788,57.52,0.0,0.0,Mountain West,Urban,0.9
OH-11,Safe D,D+61.4,61.4166,0.9999641488836438,55.78,2.0,0.0,Midwest,Urban,0.9
MO-1,Safe D,D+61.5,61.5266,0.9999648001428572,57.89,0.0,0.0,Midwest,Urban,0.9
TX-18,Safe D,D+63.1,63.07659999999999,0.9999728136039072,57.43999999999999,2.0,0.0,Urban South,Urban,0.9
MD-7,Safe D,D+63.6,63.5866,0.9999750289059004,59.95,0.0,0.0,Mid-Atlantic,Urban,0.9
MD-8,Safe D,D+63.6,63.6408,0.9999752534567864,57.69,0.0,0.0,Mid-Atlantic,Suburban,0.9
TX-37,Safe D,D+65.3,65.34959999999998,0.9999813864102772,58.05999999999999,2.0,0.0,Urban South,Mixed,0.9
MN-5,Safe D,D+65.8,65.83659999999999,0.9999828375007286,62.2,0.0,0.0,Midwest,Urban,0.9
NY-10,Safe D,D+67.0,67.03659999999999,0.999985948490332,63.39999999999999,0.0,0.0,Mid-Atlantic,Urban,0.9
NY-13,Safe D,D+68.2,68.2166,0.9999884571559554,64.58,0.0,0.0,Mid-Atlantic,Urban,0.9
MA-7,Safe D,D+69.2,69.1866,0.9999901802001712,65.55,0.0,0.0,Northeast,Urban,0.9
NY-12,Safe D,D+69.5,69.4866,0.9999906591129868,65.85,0.0,0.0,Mid-Atlantic,Urban,0.9
CA-37,Safe D,D+69.9,69.9066,0.9999912906091762,64.27,2.0,0.0,Pacific,Urban,0.9
IL-7,Safe D,D+71.3,71.3266,0.9999931260629732,67.69,0.0,0.0,Midwest,Urban,0.9
CA-11,Safe D,D+73.4,73.4066,0.999995139835114,69.77,0.0,0.0,Pacific,Urban,0.9
GA-5,Safe D,D+77.9,77.94659999999999,0.9999977194690756,72.30999999999999,2.0,0.0,Southeast,Urban,0.9
WA-7,Safe D,D+78.3,78.3166,0.9999978558531224,74.67999999999999,0.0,0.0,Northwest,Urban,0.9
MD-4,Safe D,D+79.1,79.0566,0.9999981046402492,75.42,0.0,0.0,Mid-Atlantic,Urban,0.9
CA-12,Safe D,D+81.5,81.5066,0.9999987400450522,75.87,2.0,0.0,Pacific,Urban,0.9
PA-3,Safe D,D+84.0,83.9866,0.9999991666128194,78.35,2.0,0.0,Mid-Atlantic,Urban,0.9
AL-4,Safe R,R+63.5,-63.52933333333333,2.52105642983875e-05,-65.57,-2.0,0.0,Deep South,Rural,1.0
KY-5,Safe R,R+60.5,-60.47933333333333,4.191231743320491e-05,-62.52,-2.0,0.0,Appalachia,Rural,1.0
TN-1,Safe R,R+52.7,-52.709333333333326,0.0001530047019572,-56.74999999999999,0.0,0.0,Appalachia,Rural,1.0
NE-3,Safe R,R+51.2,-51.15933333333333,0.0001980970150646,-53.2,-2.0,0.0,Great Plains,Rural,1.0
OK-2,Safe R,R+50.9,-50.89933333333333,0.0002068681111977,-54.94,0.0,0.0,Great Plains,Rural,1.0
AL-1,Safe R,R+49.6,-49.61933333333333,0.0002560481693032,-53.66,0.0,0.0,Deep South,Rural,1.0
MO-8,Safe R,R+48.3,-48.27466666666666,0.0003203494334119,-53.05,0.0,0.0,Midwest,Rural,1.0
TX-19,Safe R,R+45.6,-45.572,0.0005025396582237,-49.98,0.0,0.0,Middle South,Rural,1.0
TX-1,Safe R,R+45.3,-45.312,0.000524783416147,-47.72,-2.0,0.0,Middle South,Rural,1.0
KY-1,Safe R,R+43.9,-43.879333333333335,0.0006662212965305,-45.92,-2.0,0.0,Appalachia,Rural,1.0
PA-13,Safe R,R+43.4,-43.36933333333333,0.0007252836276974,-45.41,-2.0,0.0,Appalachia,Rural,1.0
TX-13,Safe R,R+43.1,-43.092,0.0007595686456975,-45.5,-2.0,0.0,Middle South,Rural,1.0
AL-3,Safe R,R+42.8,-42.77933333333333,0.0008001675803672,-44.81999999999999,-2.0,0.0,Deep South,Rural,1.0
WV-1,Safe R,R+42.4,-42.38933333333333,0.000853860169266,-44.43,-2.0,0.0,Appalachia,Rural,1.0
AR-1,Safe R,R+41.6,-41.572,0.0009783476378171,-43.98,-2.0,0.0,Middle South,Rural,1.0
WY-AL,Safe R,R+41.3,-41.28933333333333,0.001025493237343,-45.33,0.0,0.0,Great Plains,Rural,1.0
ID-1,Safe R,R+40.6,-40.562,0.0011575014663011,-42.97,-2.0,0.0,Mountain West,Rural,1.0
IL-12,Safe R,R+40.5,-40.51466666666666,0.0011666582846054,-43.29,-2.0,0.0,Midwest,Rural,1.0
OK-3,Safe R,R+40.2,-40.15933333333333,0.0012377491653742,-44.2,0.0,0.0,Great Plains,Rural,1.0
VA-9,Safe R,R+39.3,-39.25933333333334,0.0014377713639723,-43.3,0.0,0.0,Appalachia,Rural,1.0
OH-4,Safe R,R+39.2,-39.16466666666666,0.0014606027078177,-41.94,-2.0,0.0,Midwest,Rural,1.0
MS-4,Safe R,R+39.1,-39.07933333333333,0.0014814931511616,-41.12,-2.0,0.0,Deep South,Rural,1.0
OH-2,Safe R,R+38.6,-38.57466666666666,0.0016112843340907,-41.349999999999994,-2.0,0.0,Midwest,Rural,1.0
WV-2,Safe R,R+38.3,-38.309333333333335,0.0016840152225918,-40.35,-2.0,0.0,Appalachia,Rural,1.0
KY-2,Safe R,R+37.8,-37.81933333333333,0.001827053084589,-39.86,-2.0,0.0,Appalachia,Rural,1.0
MO-7,Safe R,R+37.5,-37.464666666666666,0.001938092408877,-42.24,0.0,0.0,Midwest,Rural,1.0
SC-3,Safe R,R+36.9,-36.91199999999999,0.0021246951292295,-41.31999999999999,0.0,0.0,Southeast,Rural,1.0
IL-15,Safe R,R+36.8,-36.76466666666666,0.0021773990355366,-39.54,-2.0,0.0,Midwest,Rural,1.0
UT-3,Safe R,R+36.7,-36.712,0.0021965537230846,-41.12,0.0,0.0,Mountain West,Rural,1.0
AL-6,Safe R,R+36.5,-36.51933333333333,0.0022680696104901,-38.559999999999995,-2.0,0.0,Deep South,Rural,1.0
AR-4,Safe R,R+36.1,-36.081999999999994,0.0024391423714058,-38.489999999999995,-2.0,0.0,Middle South,Rural,1.0
PA-15,Safe R,R+35.7,-35.65933333333333,0.0026166972474362,-37.7,-2.0,0.0,Appalachia,Rural,1.0
PA-9,Safe R,R+35.4,-35.43933333333333,0.0027141582681046,-37.48,-2.0,0.0,Northeast,Rural,1.0
GA-14,Safe R,R+35.0,-35.02199999999999,0.0029090947334045,-37.42999999999999,-2.0,0.0,Southeast,Rural,1.0
MS-1,Safe R,R+33.4,-33.36933333333333,0.0038280835295614,-35.41,-2.0,0.0,Deep South,Rural,1.0
LA-1,Safe R,R+33.1,-33.13,0.0039832473777868,-38.64,0.0,0.0,Deep South,Exurban,1.0
IN-8,Safe R,R+32.6,-32.61466666666666,0.004338935861492,-35.38999999999999,-2.0,0.0,Midwest,Rural,1.0
GA-9,Safe R,R+31.7,-31.711999999999996,0.0050398150646302,-34.12,-2.0,0.0,Southeast,Rural,1.0
ND-AL,Safe R,R+31.7,-31.709333333333333,0.0050420441839953,-35.75,0.0,0.0,Great Plains,Rural,1.0
FL-1,Safe R,R+31.4,-31.449333333333335,0.0052641603677031,-35.49,0.0,0.0,Deep South,Rural,1.0
OH-6,Safe R,R+31.1,-31.11933333333333,0.0055601443156116,-33.16,-2.0,0.0,Appalachia,Rural,1.0
LA-3,Safe R,R+31.0,-30.989333333333335,0.005681236789684,-35.03,0.0,0.0,Deep South,Rural,1.0
PA-14,Safe R,R+30.8,-30.78933333333333,0.0058726720776223,-32.83,-2.0,0.0,Appalachia,Rural,1.0
MN-7,Safe R,R+30.7,-30.734666666666666,0.0059261046051409,-35.51,0.0,0.0,Midwest,Rural,1.0
KY-4,Safe R,R+30.6,-30.61933333333333,0.0060404246450686,-34.66,0.0,0.0,Appalachia,Rural,1.0
TN-3,Safe R,R+30.5,-30.459333333333333,0.0062026570086015,-34.5,0.0,0.0,Appalachia,Rural,1.0
IN-6,Safe R,R+30.0,-29.964666666666663,0.0067321145398977,-32.74,-2.0,0.0,Midwest,Rural,1.0
TX-11,Safe R,R+29.5,-29.5,0.0072702581296934,-33.01,-2.0,0.0,Middle South,Mixed,1.0
LA-4,Safe R,R+28.9,-28.869333333333337,0.0080695477566703,-32.910000000000004,0.0,0.0,Deep South,Rural,1.0
LA-5,Safe R,R+28.5,-28.459333333333333,0.0086353154366737,-32.5,0.0,0.0,Deep South,Rural,1.0
TN-2,Safe R,R+28.4,-28.409333333333336,0.0087069478923258,-32.45,0.0,0.0,Appalachia,Rural,1.0
CA-20,Safe R,R+28.4,-28.359333333333332,0.0087791692979242,-30.4,-2.0,0.0,Pacific,Rural,1.0
GA-3,Safe R,R+28.3,-28.322000000000003,0.0088334814990348,-30.730000000000004,-2.0,0.0,Southeast,Rural,1.0
