retention_level,race_id,actual_dem_margin,actual_winner,layer_2_margin_dem,layer_3_margin_dem,layer_2_dem_probability,layer_3_dem_probability,probability_change_dem,margin_change_dem,layer_2_correct_winner,layer_3_correct_winner,winner_call_changed,characteristics_elasticity,district_elasticity
0.0,VA-4,30.01943031619166,D,35.56333333333333,35.56333333333333,0.9958117783739726,0.9958117783739726,0.0,0.0,True,True,False,1.2565460591044897,1.0
0.0,VA-5,-15.3335066116508,R,-12.436666666666667,-12.436666666666667,0.12860683241440454,0.12860683241440454,0.0,0.0,True,True,False,1.352736788530522,1.0
0.0,VA-6,-28.949538319825876,R,-25.636666666666667,-25.636666666666667,0.019000576257417152,0.019000576257417152,0.0,0.0,True,True,False,1.4644745300455644,1.0
0.0,VA-7,4.650934119960668,D,6.663333333333332,6.663333333333332,0.7359703072467171,0.7359703072467171,0.0,0.0,True,True,False,1.3513676243013142,1.0
0.0,VA-8,48.77405776839099,D,55.86333333333333,55.86333333333333,0.9998148869992505,0.9998148869992505,0.0,0.0,True,True,False,1.2890446765158643,1.0
0.0,VA-9,-46.69764301102929,R,-46.03666666666667,-46.03666666666667,0.0008389131543143868,0.0008389131543143868,0.0,0.0,True,True,False,0.7077247732239104,1.0
0.0,VA-10,6.497492782251937,D,17.963333333333335,17.963333333333335,0.9406762747666607,0.9406762747666607,0.0,0.0,True,True,False,1.506587594558206,1.0
0.0,VA-11,33.67762603736588,D,41.16333333333333,41.16333333333333,0.998226137577776,0.998226137577776,0.0,0.0,True,True,False,1.4623198659034518,1.0
0.0,VT-AL,33.60004110222466,D,33.46333333333333,33.46333333333333,0.9942237358120626,0.9942237358120626,0.0,0.0,True,True,False,0.6002929105303859,1.0
0.0,WA-1,27.09010617962635,D,30.463333333333335,30.463333333333335,0.9908668242274804,0.9908668242274804,0.0,0.0,True,True,False,0.8202622899440977,1.0
0.0,WA-2,20.313799297473093,D,22.763333333333332,22.763333333333332,0.9707460781074043,0.9707460781074043,0.0,0.0,True,True,False,0.7165738599924348,1.0
0.0,WA-3,0.8221817055970277,D,-6.336666666666668,-6.336666666666668,0.27391051589053683,0.27391051589053683,0.0,0.0,False,False,False,0.9412137924168832,1.0
0.0,WA-4,-35.257029654043514,R,-21.136666666666667,-21.136666666666667,0.03726244468845852,0.03726244468845852,0.0,0.0,True,True,False,0.8368462220354164,1.0
0.0,WA-5,-19.2624114370075,R,-14.136666666666667,-14.136666666666667,0.10202981470927493,0.10202981470927493,0.0,0.0,True,True,False,0.5350245245383847,1.0
0.0,WA-6,20.109637712613512,D,17.063333333333333,17.063333333333333,0.9324613833018774,0.9324613833018774,0.0,0.0,True,True,False,0.7415742392562694,1.0
0.0,WA-7,71.19375041468699,D,75.36333333333333,75.36333333333333,0.9999907821449849,0.9999907821449849,0.0,0.0,True,True,False,0.2738091060949235,1.0
0.0,WA-8,6.852498824537701,D,6.563333333333333,6.563333333333333,0.7329699663407543,0.7329699663407543,0.0,0.0,True,True,False,0.7301441141811088,1.0
0.0,WA-9,43.40874220339549,D,45.06333333333333,45.06333333333333,0.9990257038877753,0.9990257038877753,0.0,0.0,True,True,False,0.5703909945286014,1.0
0.0,WA-10,14.105427491521878,D,17.563333333333333,17.563333333333333,0.9371475769499071,0.9371475769499071,0.0,0.0,True,True,False,0.7393420625362842,1.0
0.0,WI-1,-8.902604805445595,R,-6.136666666666667,-6.136666666666667,0.28007238913646754,0.28007238913646754,0.0,0.0,True,True,False,1.2816212028184326,1.0
0.0,WI-2,44.077593471708184,D,41.66333333333333,41.66333333333333,0.998357256688691,0.998357256688691,0.0,0.0,True,True,False,0.721712388419559,1.0
0.0,WI-3,-3.700907769830336,R,-6.836666666666668,-6.836666666666668,0.25888058514613493,0.25888058514613493,0.0,0.0,True,True,False,1.2604324348978064,1.0
0.0,WI-4,52.66222765987483,D,52.96333333333333,52.96333333333333,0.999710829575772,0.999710829575772,0.0,0.0,True,True,False,0.7946174769158788,1.0
0.0,WI-5,-28.838406120632037,R,-27.036666666666665,-27.036666666666665,0.01537546725780176,0.01537546725780176,0.0,0.0,True,True,False,1.2833778313104185,1.0
0.0,WI-7,-23.75246845696312,R,-24.136666666666667,-24.136666666666667,0.023815073231872222,0.023815073231872222,0.0,0.0,True,True,False,1.142061747229666,1.0
0.0,WV-1,-37.88931143153929,R,-45.03666666666667,-45.03666666666667,0.000978297516511402,0.000978297516511402,0.0,0.0,True,True,False,0.7193320921678334,1.0
0.0,WV-2,-31.12264482248883,R,-41.13666666666667,-41.13666666666667,0.0017811417662450442,0.0017811417662450442,0.0,0.0,True,True,False,0.7086176439119044,1.0
0.0,WY-AL,-42.864206500570134,R,-45.83666666666667,-45.83666666666667,0.0008651044121528688,0.0008651044121528688,0.0,0.0,True,True,False,1.0650346958056458,1.0
0.2,AK-AL,23.02150904745647,D,-10.236666666666666,-9.975445437896479,0.1715229875225847,0.17730940665676628,0.00578641913418157,0.2612212287701876,False,False,False,0.3965056715089177,0.8777435746785391
0.2,AL-2,-39.93043862867597,R,-33.53666666666666,-33.30980899512721,0.00571183245296776,0.005913502075379051,0.00020166962241129158,0.2268576715394488,True,True,False,0.4770623068582373,0.8938263627740494
0.2,AL-3,-46.0820562377236,R,-38.23666666666667,-38.06370316683348,0.0027798790687584636,0.0028546299882856127,7.475091952714903e-05,0.1729634998331946,True,True,False,0.6034035092094013,0.9190498440718309
0.2,AL-4,-70.48428215988106,R,-65.93666666666667,-65.80864671638358,3.9305666232363966e-05,4.0087448590097297e-05,7.817823577333308e-07,0.12801995028308966,True,True,False,0.708762250392704,0.9400842666381787
0.2,AL-5,-37.53585440638291,R,-29.236666666666668,-29.03894612682707,0.011009254706089485,0.011345427819359872,0.0003361731132703865,0.19772053983959736,True,True,False,0.5453669144897855,0.9074630858785038
0.2,AL-7,28.780550685779108,D,31.863333333333333,32.17036572673969,0.9926234935225655,0.9929614316635477,0.00033793814098215247,0.3070323934063559,True,True,False,0.2891130270354814,0.8563030920095054
0.2,AR-1,-47.59564624805636,R,-45.03666666666667,-44.84172170324604,0.000978297516511402,0.0010080525509009353,2.9755034389533338e-05,0.19494496342063172,True,True,False,0.5518735487117757,0.9087621076034491
0.2,AR-2,-24.787580240701818,R,-17.236666666666665,-17.09931850896431,0.06587846967669923,0.06719079742632275,0.001312327749623518,0.13734815770235542,True,True,False,0.6868946364407756,0.9357184909349329
0.2,AR-3,-30.797717229905004,R,-27.536666666666665,-27.440127393637468,0.014253309972589012,0.014463498117235704,0.00021018814464669223,0.0965392730291974,True,True,False,0.7825607055719241,0.9548178129348519
0.2,AR-4,-44.81162550300883,R,-39.33666666666667,-39.208137086184195,0.002348107157972537,0.002394887911102703,4.678075313016604e-05,0.12852958048247842,True,True,False,0.7075675517804728,0.9398457501642073
0.2,AZ-1,-0.8838736627779914,R,-2.636666666666667,-2.5680558357467085,0.39995778053493664,0.40249366871892733,0.0025358881839906977,0.06861083091995868,True,True,False,0.8480318473330027,0.9678888466833268
0.2,AZ-2,-7.736026419621764,R,-10.036666666666667,-9.913687818347439,0.17593967390920134,0.17869960186687048,0.002759927957669134,0.122978848319228,True,True,False,0.7205798340594606,0.9424435967304703
0.2,AZ-3,53.96033287494507,D,50.46333333333333,50.55249008190032,0.999575252032159,0.9995810358566272,5.783824468141852e-06,0.0891567485669853,True,True,False,0.7998671598213217,0.9582729725895562
0.2,AZ-4,12.21101477223934,D,10.163333333333334,10.323121975504083,0.8268678545094663,0.8303588469726849,0.0034909924632186007,0.15978864217074928,True,True,False,0.634288618028775,0.925215924101053
0.2,AZ-5,-19.34792748530738,R,-20.536666666666665,-20.410687964357734,0.040719080155047424,0.041482910652380064,0.0007638304973326404,0.12597870230893093,True,True,False,0.7135474380148026,0.9410396089037754
0.2,AZ-6,-1.4979257507522554,R,-2.036666666666667,-1.8650850929137275,0.4223013192323213,0.42875410873951436,0.00645278950719308,0.1715815737529396,True,True,False,0.6066430840467436,0.9196966113480782
0.2,AZ-7,29.088848270721225,D,32.66333333333333,32.69720785076187,0.9934721488014973,0.9935058596183284,3.371081683112287e-05,0.03387451742854353,True,True,False,0.9294623150962454,0.9841460916871124
0.2,CA-1,-24.145801604223777,R,-23.236666666666668,-23.185047310875913,0.02725534960210124,0.027466689293544545,0.00021133969144330675,0.051619355790755606,True,True,False,0.8878640468005744,0.9758411751369315
0.2,CA-2,48.80695969865489,D,49.36333333333333,49.43490330209896,0.9994969706955539,0.9995024763109307,5.505615376821815e-06,0.07156996876562971,True,True,False,0.8410948999506004,0.9665039147742779
0.2,CA-3,-7.296591651660709,R,-3.9366666666666674,-3.8676025308197843,0.3530541789580976,0.3554848322260315,0.002430653267933902,0.06906413584688309,True,True,False,0.8469691890216088,0.9676766914913184
0.2,CA-4,35.603874177388875,D,36.46333333333333,36.504199956974375,0.9963513531608694,0.996374137957159,2.278479628958774e-05,0.040866623641043986,True,True,False,0.9130710973098556,0.9808736550821979
0.2,CA-5,-22.618803660389357,R,-16.436666666666667,-16.417423804278283,0.07386930720300176,0.07407209439729776,0.0002027871942959919,0.019242862388384907,True,True,False,0.9637625155007622,0.9909939801614421
0.2,CA-6,11.892339046967646,D,18.263333333333332,18.28801266158556,0.9432000839097112,0.943403151580112,0.00020306767040079166,0.024679328252229737,True,True,False,0.9510181015496044,0.9884496123624503
0.2,CA-7,36.52147508962117,D,37.06333333333333,37.11416076080785,0.9966720035694643,0.9966978401028985,2.5836533434242526e-05,0.050827427474516185,True,True,False,0.8897205216749975,0.9762118124144259
0.2,CA-8,51.45704842948968,D,53.86333333333333,53.82191275204642,0.9997482108400529,0.9997466016242774,-1.6092157755220882e-06,-0.041420581286907066,True,True,False,1.1059725573299952,1.019385607466573
0.2,CA-9,9.630733944954128,D,10.463333333333333,10.346556145247288,0.8333757841894551,0.830866089699291,-0.0025096944901641383,-0.11677718808604531,True,True,False,1.2826269896496327,1.054653910180676
0.2,CA-11,67.90375002375839,D,74.36333333333333,74.54769363527453,0.9999892491267212,0.9999895497681602,3.006414390771539e-07,0.18436030194119724,True,True,False,0.5766866002061284,0.9137159273286175
0.2,CA-12,80.94837249811434,D,80.56333333333333,80.80542144149551,0.9999958581297306,0.9999960095529437,1.5142321307948237e-07,0.24208810816217863,True,True,False,0.4413584150582895,0.8866982333094362
0.2,CA-13,-0.4222947677378777,R,8.763333333333334,8.639653608533873,0.7938360337095196,0.7907045474954673,-0.003131486214052348,-0.12367972479946054,False,False,False,1.2988082344862568,1.0578844265832108
0.2,CA-14,38.67703966462432,D,45.36333333333333,45.38625262815752,0.999069608584494,0.9990728803736861,3.27178919212745e-06,0.02291929482419164,True,True,False,0.9551440530660136,0.9892733409559177
0.2,CA-17,41.85949748409181,D,47.26333333333333,47.422335150042166,0.9993052628808938,0.9993220398579563,1.67769770624826e-05,0.1590018167088374,True,True,False,0.6361331305567821,0.9255841731471908
0.2,CA-18,31.706190227901235,D,43.96333333333333,43.88726330085389,0.9988462573610801,0.998832691551808,-1.356580927214246e-05,-0.07607003247944277,True,True,False,1.1871993984869955,1.0356021992883508
0.2,CA-19,37.30118950972433,D,39.46333333333333,39.56411258257995,0.9976971035068742,0.9977324530552655,3.534954839123916e-05,0.10077924924662085,True,True,False,0.7726211578195487,0.9528334246895698
0.2,CA-20,-34.492811903086356,R,-29.036666666666665,-29.08382978892125,0.011349362038349966,0.011268235211410824,-8.112682693914124e-05,-0.04716312225458452,True,True,False,1.1194344866525388,1.0220732241441115
0.2,CA-21,8.357541365890153,D,20.163333333333334,20.046128526689394,0.9569772791759138,0.9562287424590739,-0.0007485367168399426,-0.11720480664394017,True,True,False,1.2836294327903577,1.05485404367111
0.2,CA-22,-3.0450338337092635,R,8.763333333333334,8.684492977759964,0.7938360337095196,0.7918438745019175,-0.0019921592076020955,-0.07884035557336944,False,False,False,1.193693717622195,1.0368987623588308
0.2,CA-23,-22.050796842198633,R,-13.936666666666667,-13.965354228517402,0.10488360354619994,0.10446997546692058,-0.00041362807927936007,-0.02868756185073451,True,True,False,1.0761232260535945,1.0134263159987835
0.2,CA-24,21.133337396020597,D,28.963333333333335,28.96653303360805,0.9885233466915456,0.9885289300267136,5.583335167980152e-06,0.0031997002747168324,True,True,False,1.0013716358710074,0.9985024803706468
0.2,CA-25,14.756910345550011,D,15.163333333333334,15.037368343302512,0.9115589883386929,0.9099841391665016,-0.001574849172191306,-0.1259649900308215,True,True,False,1.3041654586142213,1.0589539734933642
0.2,CA-26,9.060776614841018,D,19.863333333333333,19.83978360032277,0.955036453871157,0.9548806173537596,-0.00015583651739736748,-0.023549733010561624,True,True,False,1.064078890783359,1.0110217159175796
0.2,CA-27,-6.4788617720694495,R,8.263333333333334,8.236767721379628,0.7809621349566592,0.7802622058990341,-0.0006999290576251704,-0.026565611953705215,False,False,False,1.0711488532627695,1.0124332037224824
0.2,CA-28,32.471740003619395,D,34.06333333333333,34.14259600143499,0.9947303765856697,0.9947939130102059,6.353642453627018e-05,0.07926266810165572,True,True,False,0.8230613194599838,0.9629035874719241
0.2,CA-31,19.08478437754272,D,30.963333333333335,30.806297212156792,0.9915373121520126,0.9913321626669763,-0.00020514948503624897,-0.1570361211765423,True,True,False,1.3770038369226718,1.0734958445444036
0.2,CA-32,38.33962045870536,D,40.66333333333333,40.67215715944711,0.9980845729903833,0.9980871664704626,2.5934800792493107e-06,0.008823826113783184,True,True,False,0.988187300753026,0.9958702841901186
0.2,CA-33,15.424205203945537,D,25.163333333333334,25.062282804539358,0.979593456804155,0.9792803576345877,-0.0003130991695673435,-0.10105052879397647,True,True,False,1.245759829787593,1.0472935392171498
0.2,CA-35,14.729712186815116,D,25.463333333333335,25.467459257753408,0.9804959407951387,0.9805080759763143,1.2135181175598753e-05,0.0041259244200730905,True,True,False,0.9992003385216632,0.9980689901310109
0.2,CA-36,39.500938746351814,D,43.96333333333333,44.14409715800364,0.9988462573610801,0.9988778651900677,3.160782898758985e-05,0.18076382467030783,True,True,False,0.5851176280565692,0.9153991460201382
0.2,CA-38,16.183143920922948,D,30.063333333333333,30.042760611579997,0.9902927560336107,0.99026228325629,-3.047277732071141e-05,-0.0205727217533358,True,True,False,1.057100043725446,1.009628418917318
0.2,CA-39,15.346094515832428,D,25.963333333333335,25.86247324330864,0.9819138828714038,0.9816362468979403,-0.0002776359734635303,-0.10086009002469609,True,True,False,1.245313394443596,1.0472044103079705
0.2,CA-40,-13.670593118099546,R,-2.2366666666666672,-2.240145429802316,0.4148132606818934,0.41468335181338584,-0.00012990886850755556,-0.003478763135648766,True,True,False,1.0170275977386976,1.0016281262725346
0.2,CA-41,-4.690709015458211,R,-5.236666666666667,-5.261429041344165,0.3088201437272038,0.3080075772280946,-0.000812566499109213,-0.024762374677497867,True,True,False,1.066921621293381,1.0115892549192655
0.2,CA-42,36.73787210584344,D,43.66333333333333,43.84297546809451,0.9987918255797729,0.9988247203031225,3.289472334966348e-05,0.17964213476118118,True,True,False,0.5877471452621958,0.9159241178964859
0.2,CA-43,54.66070459387429,D,63.66333333333333,63.78584905923254,0.9999442378223388,0.9999452789595147,1.0411371759166954e-06,0.12251572589921267,True,True,False,0.7216655069908435,0.942660346693037
0.2,CA-44,44.41224389751575,D,48.06333333333333,48.14502282489762,0.9993856670396508,0.9993933347718645,7.667732213723077e-06,0.0816894915642905,True,True,False,0.817372247999085,0.9617677886594601
0.2,CA-45,-4.826469695436608,R,2.0633333333333326,2.1142425474619992,0.5786992339216377,0.580607585387733,0.0019083514660953593,0.05090921412866667,False,False,False,0.8895287936291767,0.9761735347291733
0.2,CA-46,23.58232117689908,D,30.263333333333332,30.27640987990957,0.9905841225386076,0.9906028683096801,1.874577107252584e-05,0.01307654657623658,True,True,False,0.9782178773538022,0.9938799313995772
0.2,CA-47,3.4306473168068967,D,10.963333333333333,10.93863993605382,0.8437852909591399,0.8432838862447016,-0.0005014047144382694,-0.024693397279513363,True,True,False,1.066759921296506,1.0115569722057
0.2,CA-48,-20.722290729020383,R,-16.436666666666667,-16.499664071383776,0.07386930720300176,0.07320899052231729,-0.0006603166806844751,-0.0629974047171089,True,True,False,1.156553941713217,1.0294839647661966
0.2,CA-49,5.260596088916311,D,11.263333333333334,11.2369259871303,0.8497728393184043,0.849253465939602,-0.000519373378802257,-0.0264073462030332,True,True,False,1.0707778393924794,1.012359132388315
0.2,CA-50,25.684292813669103,D,32.96333333333334,32.96234234903062,0.9937647513459478,0.9937638065816398,-9.447643080084944e-07,-0.0009909843027173793,True,True,False,1.0111956318881072,1.0004637992056382
0.2,CA-51,23.726573762614127,D,25.163333333333334,25.23230930811018,0.979593456804155,0.9798045095980684,0.00021105279391342435,0.06897597477684769,True,True,False,0.8471758602670554,0.9677179525225362
0.2,CA-52,33.344811145838854,D,36.76333333333333,36.66936205654156,0.9965153517404287,0.996464787233102,-5.056450732676687e-05,-0.09397127679176975,True,True,False,1.2291643208227176,1.0439803167512183
0.2,CO-1,62.77033147450958,D,61.16333333333333,61.35810260234307,0.9999180847603694,0.9999205027074708,2.4179471014296183e-06,0.1947692690097398,True,True,False,0.5522854196509811,0.908844335876877
0.2,CO-2,41.9697912217384,D,39.76333333333333,39.855798285068545,0.9978007471110668,0.9978317434883225,3.09963772556765e-05,0.09246495173521652,True,True,False,0.7921119174145143,0.9567246715747839
0.2,CO-3,-0.1668270773179339,R,-12.436666666666667,-12.3859452828171,0.12860683241440454,0.12948386185159175,0.0008770294371872045,0.05072138384956659,True,True,False,0.8899691140302157,0.9762614428161155
0.2,CO-4,-24.37287208085458,R,-22.736666666666668,-22.763835722393058,0.029370652314861016,0.029251727063253862,-0.00011892525160715414,-0.0271690557263895,True,True,False,1.072563473979234,1.0127156267050184
0.2,CO-5,-15.667496510339468,R,-14.236666666666666,-14.164882166144652,0.10062888536385475,0.10163279404447847,0.0010039086806237218,0.07178450052201413,True,True,False,0.8405919847153063,0.9664035098960929
0.2,CO-6,23.17180459831526,D,23.663333333333334,23.743480141418797,0.974431991353693,0.9747374009468172,0.00030540959312419513,0.0801468080854626,True,True,False,0.8209886777426266,0.9624897934077402
0.2,CO-7,14.981806980728877,D,12.063333333333333,12.148713129307318,0.8648180437678041,0.8663463234382135,0.0015282796704093604,0.08537979597398504,True,True,False,0.808721266243503,0.9600406571104595
0.2,CO-8,0.690060507143733,D,2.4633333333333325,2.383457274793445,0.5936257069923732,0.5906578929716734,-0.0029678140206997883,-0.07987605853988766,True,True,False,1.1961216602721343,1.0373834907362969
0.2,CT-1,21.879522616670695,D,27.963333333333335,28.01517223275563,0.9866401478812667,0.9867448651477323,0.00010471726646554824,0.05183889942229669,True,True,False,0.8873493824964515,0.9757384246073489
0.2,CT-2,18.047159782620135,D,11.263333333333334,11.331755960083319,0.8497728393184043,0.8511117068245238,0.0013388675061194455,0.06842262674998523,True,True,False,0.8484730442262677,0.967976929758197
0.2,CT-3,16.163131410956478,D,19.563333333333333,19.591295237814478,0.9530123736580794,0.9532046337946998,0.00019226013662032582,0.02796190448114544,True,True,False,0.943322934995586,0.9869133052350327
0.2,CT-4,19.879788549838192,D,30.863333333333333,30.854536773370793,0.9914072376834657,0.9913957012054344,-1.1536478031315411e-05,-0.008796559962540584,True,True,False,1.029493822261648,1.0041169547406583
0.2,CT-5,0.1876438865937115,D,10.563333333333333,10.577879406999546,0.8355011582424807,0.8358084961980611,0.0003073379555803557,0.014546073666213744,True,True,False,0.9747729441902064,0.9931921652108201
0.2,DE-AL,12.502759218900106,D,18.863333333333333,18.738768452456764,0.9479477460102068,0.9469939905403522,-0.0009537554698546558,-0.12456488087656936,True,True,False,1.300883258176387,1.0582986961980825
0.2,FL-1,-35.720868177816904,R,-36.43666666666667,-36.33540531345485,0.0036635914417144327,0.00372089817905877,5.7306737344337087e-05,0.10126135321181806,True,True,False,0.7714909874747254,0.9526077910085103
0.2,FL-2,-19.603568809744218,R,-13.136666666666667,-12.994841855598196,0.11701297904616528,0.11928626598382235,0.0022732869376570625,0.14182481106847078,True,True,False,0.6764002592033548,0.9336233333532898
0.2,FL-3,-26.227039625403226,R,-18.236666666666668,-18.159894140055954,0.05702010562203405,0.05765851034596244,0.0006384047239283916,0.07677252661071421,True,True,False,0.8288988239624137,0.9640690203069979
0.2,FL-4,-20.902361521034063,R,-8.836666666666668,-8.734228994479087,0.20432366169537325,0.2068977346686969,0.0025740729733236545,0.10243767218758038,True,True,False,0.7687334062921715,0.9520572517062809
0.2,FL-7,-17.065004686652085,R,-7.636666666666667,-7.589879285278199,0.23597551365995031,0.23727572475499473,0.0013002110950444123,0.04678738138846761,True,True,False,0.8991913839947062,0.9781026296153819
0.2,FL-8,-29.820460071067888,R,-21.736666666666668,-21.724699451138353,0.03408881500891177,0.03414948884136584,6.0673832454068155e-05,0.011967215528315478,True,True,False,0.9808184223471188,0.9943991190975116
0.2,FL-9,7.270912397216951,D,17.263333333333332,17.213214759756983,0.934373546754036,0.9338991522372698,-0.00047439451676623,-0.050118573576348524,True,True,False,1.1263627919156234,1.023456430690959
0.2,FL-10,19.564303936771548,D,29.663333333333334,29.81765213171978,0.9896829803331693,0.9899225963268681,0.00023961599369881625,0.1543187983864449,True,True,False,0.6471112780401126,0.9277759133916789
0.2,FL-11,-27.662434286869008,R,-15.036666666666667,-14.973005821529913,0.09002470375443178,0.0908302568833874,0.0008055531289556245,0.06366084513675396,True,True,False,0.8596358322477317,0.9702055326973071
0.2,FL-12,-40.749390518486315,R,-32.836666666666666,-32.807487813122,0.0063571676916191104,0.006385586873283581,2.8419181664470806e-05,0.029178853544664207,True,True,False,0.9404701068878808,0.9863437502911082
0.2,FL-13,-8.084123368448173,R,-8.936666666666667,-8.863100025479424,0.20183387492752147,0.20366331560162282,0.0018294406741013458,0.07356664118724332,True,True,False,0.8364142083941285,0.9655694347017582
0.2,FL-14,13.797479898466356,D,18.963333333333335,18.998225349956403,0.9487016558270376,0.9489622711110118,0.0002606152839742526,0.0348920166230684,True,True,False,0.9270770465679696,0.983669883015725
0.2,FL-15,-17.086602110830707,R,-5.336666666666668,-5.32450901236907,0.305545988152672,0.30594300996636425,0.0003970218136922776,0.012157654297597631,True,True,False,0.9803719870031216,0.9943099901883321
0.2,FL-16,-24.29508969799383,R,-13.036666666666667,-13.014834722889644,0.11861192160168305,0.11896350700532421,0.00035158540364116364,0.021831943777023355,True,True,False,0.957693071528072,0.9897822416020167
0.2,FL-17,-28.31658565419247,R,-20.136666666666667,-20.074716790405507,0.04319194766010977,0.04358753858556747,0.00039559092545770475,0.061949876261159886,True,True,False,0.8636467643779484,0.971006298161704
0.2,FL-19,-36.009691196843654,R,-23.136666666666667,-23.142495373646724,0.0276662142612138,0.027642101883285464,-2.4112377928334205e-05,-0.005828706980057774,True,True,False,1.0225364444536715,1.002727943984426
0.2,FL-20,44.62801142456706,D,52.26333333333333,52.52418230284784,0.9996779600372953,0.9996906238956954,1.2663858400152606e-05,0.2608489695145124,True,True,False,0.3973783388207926,0.8779177989791681
0.2,FL-21,-27.00811250970305,R,-13.536666666666667,-13.496163764664443,0.11080308433232539,0.11141851012016923,0.0006154257878438485,0.04050290200222406,True,True,False,0.9139237503466088,0.9810438836183034
0.2,FL-22,10.218806483372765,D,17.463333333333335,17.45503570228096,0.9362352748420726,0.9361590233907471,-7.625145132550415e-05,-0.008297631052375465,True,True,False,1.0283242101050358,1.0038834466703779
0.2,FL-23,4.755437217119574,D,11.063333333333333,11.27097454872603,0.8458024542905355,0.8499228498680851,0.004120395577549618,0.2076412153926981,True,True,False,0.5221104094200731,0.9028200239971772
0.2,FL-24,43.570156704735574,D,48.96333333333333,49.193052770602065,0.9994650598016764,0.9994836255991127,1.8565797436309595e-05,0.22971943726873434,True,True,False,0.4703536236808434,0.8924870028383461
0.2,FL-25,10.187239707789992,D,19.763333333333332,19.75021871334846,0.9543711661343681,0.9542832239577959,-8.794217657226433e-05,-0.013114619984872178,True,True,False,1.0396164176699074,1.0061378876684262
0.2,FL-26,-41.74599718962139,R,-22.436666666666667,-22.61107070347914,0.030715377502507104,0.029926534960424498,-0.0007888425420826059,-0.17440403681247219,True,True,False,1.417718505583624,1.0816243542024047
0.2,FL-27,-14.58629896985369,R,-4.436666666666667,-4.584675301266849,0.3356892619506438,0.3306305277040908,-0.005058734246553009,-0.1480086346001812,True,True,False,1.3558411866367972,1.069270811825358
0.2,FL-28,-27.3701160312574,R,-10.436666666666667,-10.60035114435223,0.1671946796888156,0.1637176150286134,-0.0034770646602022004,-0.16368447768556216,True,True,False,1.3925892208040087,1.0766073998528372
0.2,GA-1,-18.294470857878885,R,-17.53666666666667,-17.480256782811864,0.06309450608276812,0.0636094693718839,0.0005149632891157802,0.05640988385480483,True,True,False,0.8766338700236233,0.973599118320685
0.2,GA-2,9.948620203861772,D,10.163333333333334,10.287148427544345,0.8268678545094663,0.8295778297670457,0.0027099752575794334,0.123815094211011,True,True,False,0.7186194678809991,0.9420522179979662
0.2,GA-3,-37.49971826995212,R,-34.23666666666667,-34.195022845745676,0.005131668811960468,0.005164481292655446,3.2812480694977865e-05,0.04164382092099572,True,True,False,0.9112491556099463,0.9805099122054635
0.2,GA-4,56.970475340487745,D,57.56333333333333,57.864334576528684,0.9998574816741945,0.9998639300408103,6.448366615785517e-06,0.30100124319535126,True,True,False,0.3032515274539062,0.8591257832159068
0.2,GA-5,64.95654175240983,D,66.36333333333333,66.66817348083238,0.9999631914498583,0.9999648778016859,1.6863518275123113e-06,0.30484014749904986,True,True,False,0.2942521909749185,0.8573291041346103
0.2,GA-6,-24.44345529897924,R,-17.03666666666667,-16.776198752409876,0.06779744334836305,0.07037431557703475,0.0025768722286717005,0.26046791425679316,True,True,False,0.39827162612623,0.8780961399734197
0.2,GA-7,21.74149821944443,D,25.663333333333334,25.581881479578986,0.9810757429989886,0.980841681871739,-0.00023406112724955186,-0.08145185375434849,True,True,False,1.1998157120731188,1.0381209923967307
0.2,GA-8,-37.152418011712065,R,-31.736666666666668,-31.674030697258623,0.007520571876303972,0.007592839766989791,7.22678906858185e-05,0.06263596940804561,True,True,False,0.8620383931875538,0.9706851937247837
0.2,GA-9,-44.70758623503254,R,-42.03666666666667,-42.01966178469179,0.0015511915784566514,0.0015552486993823727,4.057120925721278e-06,0.01700488197487715,True,True,False,0.9690088923784392,0.9920413968916343
0.2,GA-10,-29.066085882391185,R,-25.536666666666665,-25.498713520070982,0.019289470750771535,0.019400238939502275,0.00011076818873074004,0.03795314659568305,True,True,False,0.919901004538764,0.9822372168818959
0.2,GA-11,-25.197838350507315,R,-19.436666666666667,-19.375174699397895,0.04786800217282557,0.048301020058092885,0.00043301788526731166,0.06149196726877193,True,True,False,0.864720215751893,0.9712206081425407
0.2,GA-12,-19.19304662606761,R,-14.236666666666666,-14.140894351403889,0.10062888536385475,0.10197023946428357,0.001341354100428821,0.09577231526277785,True,True,False,0.784358643332068,0.9551767635275611
0.2,GA-13,63.548689421652504,D,60.26333333333333,60.48198030506615,0.9999059210405994,0.9999090327510904,3.1117104910549642e-06,0.21864697173282366,True,True,False,0.4963102079368176,0.8976691239940011
0.2,GA-14,-31.729313995300966,R,-41.53666666666667,-41.49629620990334,0.001675015549920845,0.0016854335875638928,1.0418037643047853e-05,0.040370456763326956,True,True,False,0.9142342345826356,0.9811058704695834
0.2,HI-1,45.62205378054927,D,29.263333333333332,29.311394172191157,0.989035324727124,0.9891152190750547,7.989434793076455e-05,0.048060838857825416,True,True,False,0.8962060862764526,0.9775066276796446
0.2,HI-2,25.59301334193608,D,27.363333333333333,27.386903157671668,0.985367125173237,0.9854193174873193,5.2192314082266655e-05,0.023569824338334655,True,True,False,0.953619051783309,0.9889688809648969
0.2,IA-1,-6.7070020921042435,R,-7.036666666666667,-7.140548284266192,0.2530210908129597,0.2500124499780994,-0.003008640834860299,-0.10388161759952474,True,True,False,1.2523965987058596,1.0486185417782488
