race_id,state,district,region,district_type,dra_population_dataset,dra_data_status,total_population,voting_age_population,white_population_share,black_population_share,hispanic_population_share,asian_population_share,native_population_share,pacific_population_share,white_vap_share,black_vap_share,hispanic_vap_share,asian_vap_share,native_vap_share,pacific_vap_share,pres_2020_margin_dem,pres_2024_margin_dem,dra_composite_margin_dem,dra_composite_dem_two_party_share,dra_map_year,dra_source_zip,dra_data_available,presidential_margin_average_2020_2024_dem,presidential_swing_2020_to_2024_dem,presidential_margin_range_2020_2024,presidential_average_absolute_margin,presidential_baseline_competitiveness,presidential_party_lean,presidential_trend_direction,dra_composite_minus_presidential_average_dem,dra_composite_absolute_margin,dra_composite_competitiveness,structural_profile_version,structural_profile_stage,political_baseline_method,demographic_source,structural_profile_notes
CA-10,CA,10,Pacific,Suburban,2020 Census adjusted,available,760066.0,588180.0,49.24743377548792,5.527546292032534,19.894193398994297,24.05883173303371,2.4939939426312976,0.9746522012562068,52.849807881940905,5.028902716855384,17.92325478594988,22.475772722635927,2.3819239008466795,0.8871433914787991,38.6,33.5,34.122102426693935,67.06105121334697,2026.0,CA-2026-Congressional-district-data.zip,True,36.05,-5.100000000000001,5.100000000000001,36.05,63.95,Democratic,Republican,-1.927897573306062,34.122102426693935,65.87789757330606,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-11,CA,11,Pacific,Urban,2020 Census adjusted,available,760067.0,664995.0,43.18592966146406,6.874788669946202,14.091652446429064,34.55024359694606,1.9098316332639096,0.7511179935453058,44.63943337919834,6.570124587402913,13.191527755847789,34.221009180520156,1.9346010120376844,0.6930879179542704,74.6,67.7,76.45807851761896,88.22903925880948,2026.0,CA-2026-Congressional-district-data.zip,True,71.15,-6.8999999999999915,6.8999999999999915,71.15,28.849999999999994,Democratic,Republican,5.308078517618952,76.45807851761896,23.541921482381042,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-12,CA,12,Pacific,Urban,2020 Census adjusted,available,760065.0,621080.0,32.813772506298804,18.42052982310723,23.620874530467788,24.49369461822344,3.0134264832613,1.046357877286811,35.18757647968056,18.00476589167257,21.1761769820313,24.59167901075546,3.0654666065563214,0.925001610098538,80.7,73.8,82.9962924438602,91.4981462219301,2026.0,CA-2026-Congressional-district-data.zip,True,77.25,-6.900000000000006,6.900000000000006,77.25,22.75,Democratic,Republican,5.746292443860199,82.9962924438602,17.0037075561398,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-13,CA,13,Pacific,Mixed,2020 Census adjusted,available,760067.0,535741.0,20.83632100854267,5.108365446730354,64.84467816653006,8.74501853126106,5.038897886633678,0.8493988030002618,24.333773222508636,4.777681752936587,60.47511764080031,8.896836344427625,5.079506701932464,0.8216656929374455,17.700000000000003,0.4,18.150574972351382,59.07528748617569,2026.0,CA-2026-Congressional-district-data.zip,True,9.05,-17.300000000000004,17.300000000000004,9.05,90.95,Democratic,Republican,9.100574972351382,18.150574972351382,81.84942502764862,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-14,CA,14,Pacific,Suburban,2020 Census adjusted,available,760065.0,590385.0,24.44198851414024,6.129475768519797,23.32221586311697,44.9552340918211,2.4533428062073637,1.8840493905126536,27.02761757158465,5.938497759936313,21.73446141077433,43.56089670299889,2.43637626294706,1.8408326769819696,45.5,34.7,44.61266228764856,72.30633114382428,2026.0,CA-2026-Congressional-district-data.zip,True,40.1,-10.799999999999997,10.799999999999997,40.1,59.9,Democratic,Republican,4.51266228764856,44.61266228764856,55.38733771235144,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-15,CA,15,Pacific,Suburban,2020 Census adjusted,available,760066.0,609967.0,28.518970720963704,3.7951967329152994,26.559140916709865,39.54840763828405,2.1953356682182865,1.8649696210592237,30.17835391094928,3.675772623764892,24.64756290094382,39.60050297802996,2.1537230702644568,1.7573081822459249,57.3,47.8,57.33531503795318,78.6676575189766,2026.0,CA-2026-Congressional-district-data.zip,True,52.55,-9.5,9.5,52.55,47.45,Democratic,Republican,4.785315037953183,57.33531503795318,42.66468496204682,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-16,CA,16,Pacific,Suburban,2020 Census adjusted,available,760066.0,600046.0,42.46407548818129,2.948822865382743,19.88327329468757,33.51077406435757,2.047322206229459,0.7673017869500807,45.283028301163576,2.751955683397606,18.082613666285585,32.38335060978658,2.057008962646197,0.7249444209277289,52.8,48.1,51.508342192204616,75.75417109610231,2026.0,CA-2026-Congressional-district-data.zip,True,50.45,-4.699999999999996,4.699999999999996,50.45,49.55,Democratic,Republican,1.0583421922046128,51.508342192204616,48.491657807795384,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-17,CA,17,Pacific,Urban,2020 Census adjusted,available,760067.0,605246.0,21.367589962463835,2.98355276574302,17.16375003782561,57.85661000938075,1.7503720066783586,0.8351895293441236,23.35909696222693,2.804809945047138,15.8219963452877,57.12255843078682,1.684934720758171,0.7829874133823271,48.2,38.9,49.62358315005921,74.8117915750296,2026.0,CA-2026-Congressional-district-data.zip,True,43.55,-9.300000000000004,9.300000000000004,43.55,56.45,Democratic,Republican,6.073583150059214,49.62358315005921,50.37641684994079,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-18,CA,18,Pacific,Mixed,2020 Census adjusted,available,760066.0,574921.0,18.935460867872,2.920535848202656,65.84743956445888,12.552067846739623,4.745640510166222,0.7074385645457105,22.03937584468127,2.8896143991957155,61.11900591559536,13.259734815739902,4.830228848833144,0.6990525654829098,42.7,28.4,43.233454388832875,71.61672719441644,2026.0,CA-2026-Congressional-district-data.zip,True,35.55,-14.300000000000004,14.300000000000004,35.55,64.45,Democratic,Republican,7.683454388832878,43.233454388832875,56.766545611167125,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-19,CA,19,Pacific,Mixed,2020 Census adjusted,available,760067.0,609585.0,48.211802380579606,3.52811002187965,24.68966551632948,21.774396204545127,3.114199142970291,0.917287554912922,51.7082933471132,3.245158591500775,21.980035597988795,20.925711754718375,3.081440652247021,0.8336819311498807,39.6,34.3,37.75495700376661,68.8774785018833,2026.0,CA-2026-Congressional-district-data.zip,True,36.95,-5.300000000000004,5.300000000000004,36.95,63.05,Democratic,Republican,0.8049570037666101,37.75495700376661,62.24504299623339,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-20,CA,20,Pacific,Rural,2020 Census adjusted,available,760065.0,561841.0,47.16478195943768,4.604079914217863,38.02148500457198,7.86801128850822,4.709860340891898,0.5141665515449336,51.33747804094041,4.148148675514959,33.879691941314356,7.633298388690038,4.472617697889617,0.4757573761971803,-26.200000000000003,-32.2,-31.678323048290725,34.16083847585464,2026.0,CA-2026-Congressional-district-data.zip,True,-29.200000000000003,-6.0,6.0,29.200000000000003,70.8,Republican,Republican,-2.478323048290722,31.678323048290725,68.32167695170928,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-21,CA,21,Pacific,Mixed,2020 Census adjusted,available,760067.0,537056.0,19.022665107155028,6.337862320032313,63.45822144626724,11.10138974590398,4.610251464673509,0.4196998422507489,22.67826818804743,5.758244950247274,59.63381844723827,10.848775546684143,4.346287910385509,0.398654888875648,21.1,6.0,19.37537918951254,59.68768959475627,2026.0,CA-2026-Congressional-district-data.zip,True,13.55,-15.100000000000001,15.100000000000001,13.55,86.45,Democratic,Republican,5.825379189512539,19.37537918951254,80.62462081048746,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-22,CA,22,Pacific,Rural,2020 Census adjusted,available,760066.0,539701.0,14.19521462609826,5.843439911797134,74.11264284943675,5.951719982212071,4.584338728478842,0.33418150529033,17.019794293506962,6.133396084128064,69.80772687098968,6.097450254863341,4.032232662159233,0.3387060613191378,17.0,-1.8,17.724526897420482,58.86226344871024,2026.0,CA-2026-Congressional-district-data.zip,True,7.6,-18.8,18.8,9.4,90.6,Democratic,Republican,10.124526897420482,17.724526897420482,82.27547310257953,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-23,CA,23,Pacific,Rural,2020 Census adjusted,available,760066.0,575877.0,39.43802248752082,10.648812076845958,42.73865690611078,5.631089931663829,4.56434046517013,0.7921680485642036,43.538116646436656,9.730202803723712,38.727367128744504,5.696876242669876,4.4174363622787505,0.7277595736589584,-12.1,-19.3,-16.93018049531272,41.53490975234365,2026.0,CA-2026-Congressional-district-data.zip,True,-15.7,-7.200000000000001,7.200000000000001,15.7,84.3,Republican,Republican,-1.2301804953127196,16.93018049531272,83.06981950468727,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-24,CA,24,Pacific,Mixed,2020 Census adjusted,available,760065.0,611943.0,49.762849230000064,2.542282567938269,38.77747297928467,7.372264214244835,4.006499444126489,0.5350858150289778,54.043105321900896,2.5732788838176104,33.998264544246766,7.368660152988105,3.810975858862672,0.4766783834442096,29.0,24.9,24.76246955146599,62.381234775733,2026.0,CA-2026-Congressional-district-data.zip,True,26.95,-4.100000000000001,4.100000000000001,26.95,73.05,Democratic,Republican,-2.187530448534009,24.76246955146599,75.23753044853402,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-25,CA,25,Pacific,Mixed,2020 Census adjusted,available,760066.0,579383.0,28.665800075256623,5.022984846052843,61.16258324934939,4.6599900534953544,4.424615757052677,0.4769322664084435,33.28886073633503,4.709492684459158,56.16940780105733,4.539656841847275,3.861521653206946,0.3916235029332928,16.5,5.8,14.920424403183024,57.46021220159151,2026.0,CA-2026-Congressional-district-data.zip,True,11.15,-10.7,10.7,11.15,88.85,Democratic,Republican,3.770424403183023,14.920424403183024,85.07957559681698,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-26,CA,26,Pacific,Suburban,2020 Census adjusted,available,760067.0,586171.0,42.79477993387425,3.639942268247404,41.772106932678305,11.002845801751688,3.482456151891873,0.5756071504222654,46.60500092976282,3.257070035876903,38.0133101091661,10.763070844514656,3.3723947448782012,0.508384072224658,22.40000000000001,15.2,18.719041738044965,59.35952086902248,2026.0,CA-2026-Congressional-district-data.zip,True,18.800000000000004,-7.20000000000001,7.20000000000001,18.800000000000004,81.19999999999999,Democratic,Republican,-0.08095826195503975,18.719041738044965,81.28095826195504,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-27,CA,27,Pacific,Mixed,2020 Census adjusted,available,760067.0,573673.0,31.07068192672488,12.094723228346975,45.524276149339464,11.151122203700464,3.5615281284413083,0.5065342923715935,34.36661652195589,11.320560667836904,42.364726943746696,11.192090267452016,3.412222642515858,0.4774496969527936,19.6,9.7,18.087972872986544,59.04398643649327,2026.0,CA-2026-Congressional-district-data.zip,True,14.65,-9.900000000000002,9.900000000000002,14.65,85.35,Democratic,Republican,3.4379728729865437,18.087972872986544,81.91202712701346,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-28,CA,28,Pacific,Mixed,2020 Census adjusted,available,760065.0,617402.0,26.429581680514165,5.223632189352227,27.721971147204517,40.66165393749219,2.3690079137968465,0.4044390940248531,28.139526596933603,4.986216435968785,25.711772880554324,40.88033404491725,2.3213400669256012,0.3718808815002219,32.7,25.2,31.347689193747893,65.67384459687395,2026.0,CA-2026-Congressional-district-data.zip,True,28.950000000000003,-7.5000000000000036,7.5000000000000036,28.950000000000003,71.05,Democratic,Republican,2.3976891937478904,31.347689193747893,68.6523108062521,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-29,CA,29,Pacific,Urban,2020 Census adjusted,available,760066.0,594802.0,22.81367670702281,5.472419500411807,62.83138569545277,9.353529825041509,3.8199314270076545,0.399307428565414,25.12281397843316,5.263264077793955,59.5778090860488,9.683558562345116,3.636672371646363,0.3233008631443741,49.900000000000006,33.6,56.70706867382688,78.35353433691344,2026.0,CA-2026-Congressional-district-data.zip,True,41.75,-16.300000000000004,16.300000000000004,41.75,58.25,Democratic,Republican,14.957068673826882,56.70706867382688,43.29293132617312,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-30,CA,30,Pacific,Mixed,2020 Census adjusted,available,760066.0,649328.0,55.45071085932011,4.981804211739507,23.486249878300043,15.237624101064908,2.1806001057802873,0.3887820268239863,57.064842421703666,4.882894315353719,21.978414607101495,15.046478821181283,2.1234260651011505,0.3511322474927925,44.99999999999999,39.9,51.54786076986616,75.77393038493308,2026.0,CA-2026-Congressional-district-data.zip,True,42.449999999999996,-5.099999999999994,5.099999999999994,42.449999999999996,57.550000000000004,Democratic,Republican,9.097860769866166,51.54786076986616,48.45213923013384,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-31,CA,31,Pacific,Suburban,2020 Census adjusted,available,760066.0,599214.0,18.73705704504609,4.722747761378617,56.46680682993319,20.629524278154793,3.673759910323577,0.4821949672791573,20.90438474401466,4.445824029478617,53.161141094834235,21.319428451271165,3.5675067671983633,0.4445824029478617,25.1,12.2,25.6859618327663,62.84298091638315,2026.0,CA-2026-Congressional-district-data.zip,True,18.65,-12.900000000000002,12.900000000000002,18.65,81.35,Democratic,Republican,7.035961832766301,25.6859618327663,74.3140381672337,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-32,CA,32,Pacific,Suburban,2020 Census adjusted,available,760065.0,619152.0,53.35096340444567,5.331517699144152,24.925894495865485,15.435653529632337,2.2459921190950776,0.4319367422523074,55.8381463679355,5.072098612295527,22.792303020906015,15.109698426234592,2.10707548388764,0.3963485541514846,33.7,25.0,35.224601208602216,67.61230060430111,2026.0,CA-2026-Congressional-district-data.zip,True,29.35,-8.700000000000003,8.700000000000003,29.35,70.65,Democratic,Republican,5.874601208602215,35.224601208602216,64.77539879139778,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-33,CA,33,Pacific,Suburban,2020 Census adjusted,available,760067.0,555062.0,18.227866753851963,12.47232151902398,60.44677640260661,9.29799609771244,4.045301269493347,0.6727038537392098,20.830826105912493,12.189449106586292,57.08335285067254,9.448313882052815,3.814528827410271,0.5869614565580061,25.9,9.8,26.647297391097403,63.323648695548705,2026.0,CA-2026-Congressional-district-data.zip,True,17.85,-16.099999999999998,16.099999999999998,17.85,82.15,Democratic,Republican,8.797297391097402,26.647297391097403,73.3527026089026,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-34,CA,34,Pacific,Urban,2020 Census adjusted,available,760067.0,610534.0,10.863384412163663,5.6830516257119434,65.42581114559637,18.739795307518943,4.031881399929217,0.4035170583645915,12.371956352963144,5.665368349674219,61.61786239586984,20.36315749819011,4.417935774256635,0.323978680957981,64.2,50.6,71.81890685365677,85.90945342682838,2026.0,CA-2026-Congressional-district-data.zip,True,57.400000000000006,-13.600000000000001,13.600000000000001,57.400000000000006,42.599999999999994,Democratic,Republican,14.418906853656765,71.81890685365677,28.18109314634323,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-35,CA,35,Pacific,Urban,2020 Census adjusted,available,760066.0,577039.0,18.48102664768586,7.714987908944749,58.71266442651033,15.482076556509568,3.8968984272418448,0.6337607523557165,20.961321505132236,7.630506776838307,55.37493999539026,15.55874039709621,3.704602288580148,0.5907746270182778,23.5,7.7,24.15208735234584,62.076043676172915,2026.0,CA-2026-Congressional-district-data.zip,True,15.6,-15.8,15.8,15.6,84.4,Democratic,Republican,8.552087352345842,24.15208735234584,75.84791264765416,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-36,CA,36,Pacific,Urban,2020 Census adjusted,available,760066.0,634602.0,55.37005996847642,5.1631042567356,16.70012867303629,21.308149555433346,1.9199648451581837,0.5987637915654693,57.54819556194276,4.842247581949001,15.455356270544373,20.54500300976045,1.824450600533878,0.5491630975004806,44.1,39.0,43.49891512077364,71.74945756038682,2026.0,CA-2026-Congressional-district-data.zip,True,41.55,-5.100000000000001,5.100000000000001,41.55,58.45,Democratic,Republican,1.9489151207736413,43.49891512077364,56.50108487922636,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
CA-37,CA,37,Pacific,Urban,2020 Census adjusted,available,760066.0,592275.0,13.089652740683048,25.490417937389648,53.90202956059079,7.946415179734392,3.55324406038423,0.3756252746472017,14.598792790511164,26.50407327677177,50.33658351272635,8.517158414587819,3.747921151492128,0.3199527246633742,73.3,60.4,78.78999329224646,89.39499664612323,2026.0,CA-2026-Congressional-district-data.zip,True,66.85,-12.899999999999999,12.899999999999999,66.85,33.150000000000006,Democratic,Republican,11.93999329224647,78.78999329224646,21.210006707753536,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
