race_id,state,district,dra_map_year,dra_population_dataset,dra_source_zip,total_population,white_population,hispanic_population,black_population,asian_population,native_population,pacific_population,voting_age_population,white_vap,hispanic_vap,black_vap,asian_vap,native_vap,pacific_vap,dra_composite_total_votes,dra_composite_dem_votes,dra_composite_rep_votes,white_population_share,hispanic_population_share,black_population_share,asian_population_share,native_population_share,pacific_population_share,white_vap_share,hispanic_vap_share,black_vap_share,asian_vap_share,native_vap_share,pacific_vap_share,dra_composite_dem_two_party_share,dra_composite_margin_dem
NY-15,NY,15,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,72234,407458,333282,33044,22018,3025,588371,60740,300901,249394,25523,16278,2280,177566,160347,15096,9.296872084028877,52.44185432918346,42.895037266513164,4.252925784874853,2.8338252006831657,0.38933242038634647,10.323418387378032,51.141371685552144,42.387201272666395,4.3379092443373315,2.766621740364498,0.3875106013042791,91.39549597305107,82.79099194610215
NY-16,NY,16,2024,2020 Census,NY-2024-Congressional-district-data.zip,776972,308656,223639,195980,61243,14370,1320,606530,252636,163055,153275,44774,10669,994,274123,200544,69119,39.725498473561466,28.783405322199513,25.223560179774818,7.882266027604598,1.849487497618962,0.16989029205685663,41.65267999934051,26.883253919839085,25.270802763259855,7.381992646695134,1.7590226369676685,0.16388307256030205,74.36837830922299,48.73675661844599
NY-17,NY,17,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,500513,154546,71329,47291,10542,944,585311,385031,107811,54740,35071,7603,696,311493,176452,128703,64.41849180986164,19.890832476372992,9.18039412024387,6.086584956195276,1.3568073969298726,0.12149745614701192,65.78229351575487,18.419438554887915,9.352293054461645,5.99185732029639,1.2989675574181931,0.11891114296502202,57.823728924644854,15.647457849289705
NY-18,NY,18,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,490342,140558,103260,31136,16548,1179,605234,402171,97092,74428,23485,12073,830,298230,161043,129231,63.10943394283699,18.090507882533583,13.29007131540302,4.0073567739336475,2.129809220678764,0.15174311525140577,66.44884457912147,16.042059765313912,12.29739241351279,3.880317364853924,1.994765660884881,0.13713704121050702,55.47965026147709,10.959300522954175
NY-19,NY,19,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,620742,52718,50801,33974,16775,1202,635737,519418,37391,35701,27490,12710,831,321504,166503,143964,79.8925571224666,6.785066624108236,6.538339268775797,4.372621371968838,2.159025240324285,0.1547033286956656,81.70328296135037,5.881520188379786,5.615686990060355,4.324115160829085,1.9992544086627018,0.13071443065292723,53.62985438065881,7.259708761317628
NY-20,NY,20,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,555447,55304,96916,53687,15806,1479,624146,466920,37411,66117,39619,11686,1039,316115,180693,124507,71.48876856407769,7.117897579188927,12.473567224516746,6.909781703564225,2.0343101608682947,0.19035459495914261,74.80941959092904,5.993950133462363,10.593194541020852,6.347713515747918,1.8723183357740016,0.16646746113890018,59.20478374836173,18.40956749672346
NY-21,NY,21,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,680797,27119,29447,10755,22423,1304,621217,549509,19457,22232,7750,16848,837,286420,123952,153212,87.62193183529372,3.490349060647051,3.789974143179089,1.3842215475223656,2.8859506982886107,0.16783123179629614,88.45685163155548,3.132077840754519,3.578781649568508,1.247551177768799,2.7120957732966096,0.13473552719903029,44.72153670750891,-10.556926584982177
NY-22,NY,22,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,588441,43315,91789,37739,17295,1105,616358,487243,28761,60381,26933,12261,757,308119,169687,127528,75.73525910233458,5.574854145135404,11.813697036311522,4.857195442300935,2.2259518051510288,0.1422189502568307,79.05194708270194,4.666281609064861,9.796417017382755,4.369700725876844,1.9892659785384468,0.12281823226112097,57.09234056154636,14.18468112309271
NY-23,NY,23,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,685424,28159,26871,12668,19004,781,617356,554582,18313,17829,8866,13409,543,325376,134344,182286,88.21744955731938,3.624202190300539,3.4584302374219886,1.6304340831253676,2.44590853455277,0.1005185521724749,89.83179883244027,2.9663597664880554,2.8879609172017444,1.4361243755628843,2.17200448363667,0.08795573380675008,42.42933392287528,-15.14133215424944
NY-24,NY,24,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,681306,32163,31199,9439,18166,960,619123,551907,21392,21211,6628,13461,653,306281,122846,173494,87.68744264586452,4.139536739466466,4.015465184672272,1.21484585653776,2.3380538012358247,0.12355673506475788,89.14335277481212,3.4552100309631526,3.425975129336174,1.0705465634453897,2.1742044795622193,0.10547177216805062,41.45441047445502,-17.091179051089963
NY-25,NY,25,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,521860,73263,137835,40480,12341,1119,618808,437969,48822,95809,30453,9020,767,325441,189692,124908,67.16595600093183,9.429309459426413,17.740044351719693,5.209975661897291,1.5883475702439345,0.1440208193098584,70.77623430854159,7.889684684102338,15.48283150831922,4.921235665990097,1.4576411423252447,0.12394797740171426,60.29624920534012,20.59249841068023
NY-26,NY,26,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,501202,56553,161860,50761,14251,891,619021,424275,37489,113762,36663,10003,647,286960,179071,100711,64.50716950825706,7.278650039705472,20.832180351647615,6.533191071481433,1.834173991049859,0.11467609473197841,68.53967797538371,6.056175800174792,18.377728703872727,5.922739293174222,1.6159387161340246,0.10451987897018034,64.00376007034048,28.00752014068096
OH-1,OH,1,2026,2020 Census,OH-2026-Congressional-district-data.zip,786630,547539,29652,157029,37437,13748,1161,606393,438128,18777,111484,26521,10111,754,344730,160422,176878,69.60565958582815,3.769497730826437,19.96224400289844,4.75916250333702,1.7477085796371865,0.1475916250333702,72.25149366829763,3.0965067208889283,18.384776869126128,4.373566317553138,1.6674005141879935,0.12434180473719189,47.5606285206048,-4.8787429587903945
OH-2,OH,2,2026,2020 Census,OH-2026-Congressional-district-data.zip,786629,718703,11994,25109,8536,18488,709,616067,567707,7760,17464,6062,13906,449,315752,102042,206929,91.36492552397635,1.5247340232816233,3.1919748699831816,1.085136703579451,2.350282026215662,0.09013143425935224,92.15020444204933,1.2596032574379086,2.8347566092649013,0.9839838848696651,2.2572220229293243,0.07288168332340476,33.026400535972634,-33.94719892805474
OH-3,OH,3,2026,2020 Census,OH-2026-Congressional-district-data.zip,786630,433335,49377,241098,53032,14451,1234,615714,366086,32826,167620,40244,10657,899,332761,224326,101721,55.087525266008164,6.277029861561344,30.649479424888447,6.7416701625923245,1.837077151901148,0.15687171859705326,59.457150560162674,5.331371383466999,27.223678526068923,6.536151524896299,1.730836069993536,0.1460093484962174,68.80173717286158,37.603474345723164
OH-4,OH,4,2026,2020 Census,OH-2026-Congressional-district-data.zip,786630,675247,21547,55694,14579,15945,1599,601807,528111,13238,36465,9650,11368,935,327315,96733,223149,85.84048409036015,2.739153096118887,7.080075766243342,1.8533490967799346,2.027001258533237,0.20327218641546851,87.75421356016132,2.1997085444336806,6.05925155406966,1.603504113445008,1.8889776955070314,0.15536542446332463,30.240213578757167,-39.519572842485665
OH-5,OH,5,2026,2020 Census,OH-2026-Congressional-district-data.zip,786630,648723,58729,52474,11887,16019,834,617589,523448,37924,35061,8374,11775,586,321010,129313,183258,82.46863201250906,7.465898834267699,6.670734652886363,1.5111297560479513,2.0364084766662853,0.10602189085084475,84.75669093847202,6.140653411896909,5.677076502334076,1.355917932476129,1.9066077925610723,0.09488510967650007,41.370760563200044,-17.25847887359992
OH-6,OH,6,2026,2020 Census,OH-2026-Congressional-district-data.zip,786630,675162,25658,61524,6156,16010,721,619332,542227,16201,42319,4207,11628,478,320361,122316,190520,85.82967850196407,3.2617622007805447,7.821212005644331,0.782578849014149,2.0352643555419956,0.09165681451254083,87.55029612550297,2.6158829190159723,6.833007175472929,0.6792802567928026,1.8775067330607815,0.07717992934322787,39.09908066846527,-21.801838663069468
OH-7,OH,7,2026,2020 Census,OH-2026-Congressional-district-data.zip,786630,678794,28927,32769,29809,12405,785,627367,552216,19008,22404,21247,9068,540,363000,159715,195023,86.29139493789965,3.6773324180364337,4.165745013538767,3.7894562882168237,1.5769802829792914,0.0997927869519342,88.02120608830238,3.029805520532639,3.5711154714863866,3.386693912813393,1.445405958553765,0.08607402046967724,45.02336935992197,-9.95326128015606
OH-8,OH,8,2026,2020 Census,OH-2026-Congressional-district-data.zip,786630,577386,37566,119943,34920,15616,1515,606853,463289,23195,82341,25199,11343,987,352519,138516,206504,73.39994660768086,4.775561572785172,15.247702223408718,4.4391899622440025,1.9851772752119803,0.19259372258876473,76.34287051394654,3.822177693774275,13.56852483220813,4.152405936857855,1.869151178291942,0.16264235325523643,40.147237841284564,-19.705524317430875
OH-9,OH,9,2026,2020 Census,OH-2026-Congressional-district-data.zip,786630,591847,54865,111971,13949,16087,720,611413,478591,34739,75784,10059,11721,466,333769,156655,168773,75.23829500527567,6.974689498239325,14.234265156426783,1.7732606180796562,2.045052947383141,0.09152968994317531,78.27622245519804,5.681756848480487,12.394895103636985,1.645205450325721,1.9170348029891415,0.07621689430875693,48.138144228523664,-3.7237115429526653
OH-10,OH,10,2026,2020 Census,OH-2026-Congressional-district-data.zip,786629,559662,31642,150861,26646,17993,1404,614280,453879,20414,106565,19322,13383,950,335507,148793,179124,71.1468811854127,4.0224807374251395,19.17816403921035,3.3873655814875883,2.2873552843843794,0.17848312228509247,73.88796639968744,3.3232402161880574,17.34795207397278,3.1454711206615875,2.178648173471381,0.1546526014195481,45.375201651637454,-9.249596696725085
OH-11,OH,11,2026,2020 Census,OH-2026-Congressional-district-data.zip,786630,320534,61809,373227,28852,12337,1104,622351,277075,42831,275960,22634,9260,790,316156,247082,63442,40.747746717008,7.857442507913505,47.44632165058541,3.66779807533402,1.568335812262436,0.14034552457953547,44.520696520130926,6.882129216471091,44.341537171146186,3.6368544438749195,1.487906342240954,0.1269380140788719,79.56937305973129,59.13874611946259
OH-12,OH,12,2026,2020 Census,OH-2026-Congressional-district-data.zip,786630,678141,16351,43073,29484,16100,819,596931,525104,10058,27313,19719,11564,529,330689,114388,209264,86.20838259410397,2.0786138336956386,5.475636576281098,3.7481408031730292,2.0467055667848926,0.10411502231036192,87.96728600122962,1.6849518621080157,4.575570710852678,3.3033968750157054,1.9372423278402362,0.08861995775056078,35.34289916329885,-29.314201673402295
OH-13,OH,13,2026,2020 Census,OH-2026-Congressional-district-data.zip,786630,588657,21489,124949,32818,16440,863,624573,486586,13986,86307,23137,12013,547,337855,176277,153613,74.83276762899966,2.7317798710956867,15.884087817652517,4.171974117437677,2.0899279203691696,0.10970850336244486,77.90698605287132,2.2392898828479617,13.818560840766411,3.704450880841791,1.9233940628237212,0.08757983454295976,53.43508442208009,6.870168844160174
OH-14,OH,14,2026,2020 Census,OH-2026-Congressional-district-data.zip,786630,681902,24928,48068,10974,15144,683,627650,555927,15542,32679,7811,11000,469,351303,149371,193541,86.6864980994877,3.1689612651437145,6.110623800261877,1.3950650242172304,1.9251744784714542,0.08682608087665103,88.572771449056,2.47622082370748,5.2065641679279855,1.2444833904245998,1.7525691069863778,0.07472317374332829,43.559572135125045,-12.880855729749907
OH-15,OH,15,2026,2020 Census,OH-2026-Congressional-district-data.zip,786630,578503,46774,106703,38224,17606,1030,599242,460518,29529,69218,26938,12781,693,300889,133875,160423,73.54194475166216,5.946124607502892,13.564572925009216,4.8592095394276855,2.2381551682493677,0.1309383064464869,76.85008727692652,4.927725359704427,11.550926003184022,4.495345786844046,2.132861181292366,0.11564609957245987,45.48960577373954,-9.020788452520915
OK-1,OK,1,2022,2020 Census,OK-2022-Congressional-district-data.zip,791871,453790,109570,91759,33959,116914,2236,597950,372186,68384,61502,22946,78222,1352,284651,103964,169458,57.30605111186039,13.83684968890135,11.587619700683572,4.288451022957022,14.764273473836017,0.2823692242802174,62.24366585834936,11.436407726398528,10.285475374195167,3.8374446023915043,13.081695793962705,0.22610586169412158,38.023275376524204,-23.9534492469516
OK-2,OK,2,2022,2020 Census,OK-2022-Congressional-district-data.zip,791871,478909,44111,38478,9256,231916,1962,609272,398595,26431,25892,6194,154864,1109,285375,75339,200814,60.478158689988646,5.5704780197784745,4.859124781687926,1.1688772539971788,29.28709347860952,0.24776762881833025,65.42151945272391,4.338128126682336,4.249661891568954,1.0166231174253864,25.41787575992332,0.18202050972307934,27.281615626120303,-45.436768747759395
OK-3,OK,3,2022,2020 Census,OK-2022-Congressional-district-data.zip,791871,476024,160404,54778,16917,94321,5410,594875,385075,100974,37103,12279,63107,3082,249978,69526,171362,60.1138316720779,20.25632962944722,6.91754086208486,2.1363328117837375,11.911157246571728,0.6831920855795957,64.73208657280941,16.97398613154024,6.237108636268124,2.0641311199831898,10.608447152763185,0.5180920361420467,28.862375875925743,-42.275248248148515
OK-4,OK,4,2022,2020 Census,OK-2022-Congressional-district-data.zip,791870,506779,79628,83688,28547,105607,3321,605586,411298,50555,55508,20758,70078,2151,277041,91675,173857,63.99775215628828,10.055690959374644,10.568401379014231,3.605010923510172,13.336406228295049,0.41938702059681515,67.91735608154745,8.348112406825786,9.165997892949969,3.427754274372261,11.571931979933487,0.355193151757141,34.525028998388144,-30.94994200322372
OK-5,OK,5,2022,2020 Census,OK-2022-Congressional-district-data.zip,791870,491686,78218,113995,34935,85073,2097,603015,396700,49277,78904,25158,56921,1297,294570,111787,170823,62.09175748544585,9.87763142940129,14.39567100660462,4.4117089926376805,10.74330382512281,0.26481619457739275,65.78609155659478,8.17177018813794,13.084914968947704,4.17203552150444,9.43940034659171,0.21508586021906587,39.55521743745798,-20.889565125084037
OR-1,OR,1,2022,2020 Census,OR-2022-Congressional-district-data.zip,706209,462669,105954,24784,87668,24160,6827,565011,389985,71727,17100,65067,18199,4655,364978,238623,108810,65.51445818447513,15.003207265837734,3.509442672070166,12.413888806288224,3.421083560249161,0.9667109878237179,69.02255000345126,12.694797092445988,3.026489749757084,11.516058979382702,3.2209992371829927,0.8238777652116508,68.6817314417456,37.3634628834912
OR-2,OR,2,2022,2020 Census,OR-2022-Congressional-district-data.zip,706209,532626,102458,10477,15049,41556,4923,558745,440143,66105,6633,10567,30130,3214,351586,125927,209664,75.42044918713866,14.508169677814925,1.4835551515203007,2.1309555669780478,5.8843770045411485,0.6971024158570621,78.77350132887095,11.830978353273855,1.1871247169997048,1.8912026058398732,5.392441990532354,0.5752176753259537,37.52395028472158,-24.95209943055684
OR-3,OR,3,2022,2020 Census,OR-2022-Congressional-district-data.zip,706209,455231,99967,54453,69838,27327,8651,562802,382318,67601,37804,52847,20395,5913,359992,253935,89930,64.46122889966001,14.1554412362346,7.71060691664932,9.8891404669156,3.8695343729689085,1.2249914685312704,67.93117295247707,12.011506711063571,6.717104772193418,9.389980845839212,3.6238321825437723,1.0506359252454682,73.84729472321987,47.694589446439736
OR-4,OR,4,2022,2020 Census,OR-2022-Congressional-district-data.zip,706208,558236,62629,14067,30355,35968,5045,581229,472942,42694,9405,23617,26796,3447,380132,202986,157962,79.04696633286511,8.868350401014998,1.99190606733427,4.298308713580135,5.0931170420046215,0.7143787665956772,81.36930538565694,7.345469685786497,1.6181229773462784,4.063286587558432,4.610231079316414,0.5930536845202149,56.23690947172446,12.473818943448919
OR-5,OR,5,2022,2020 Census,OR-2022-Congressional-district-data.zip,706209,556406,71089,13615,33808,25491,4788,557469,454237,46428,8538,23974,18687,3156,391453,198184,174673,78.78772431390708,10.066283493979828,1.9278995311586231,4.7872513660970055,3.609554678572491,0.6779862618573255,81.48201962799725,8.328355478062457,1.5315649838825118,4.300508189693059,3.3521146467337197,0.5661301345904436,53.15281729993,6.30563459986
