race_id,state,district,region,district_type,college_share_tier,white_share_tier,black_share_tier,hispanic_share_tier,median_income_tier,pres_2020_margin_dem,pres_2024_margin_dem,dra_map_year,dra_population_dataset,dra_source_zip,total_population,white_population,hispanic_population,black_population,asian_population,native_population,pacific_population,voting_age_population,white_vap,hispanic_vap,black_vap,asian_vap,native_vap,pacific_vap,dra_composite_total_votes,dra_composite_dem_votes,dra_composite_rep_votes,white_population_share,hispanic_population_share,black_population_share,asian_population_share,native_population_share,pacific_population_share,white_vap_share,hispanic_vap_share,black_vap_share,asian_vap_share,native_vap_share,pacific_vap_share,dra_composite_dem_two_party_share,dra_composite_margin_dem,dra_data_available,dra_data_status,presidential_swing_2020_to_2024_dem,dra_composite_minus_2020_margin_dem,dra_composite_minus_2024_margin_dem
IA-3,IA,3,Midwest,Mixed,Medium,Very High,Low,Low,,-0.4000000000000057,-4.4,2022.0,2020 Census,IA-2022-Congressional-district-data.zip,797551.0,628821.0,64482.0,51400.0,37396.0,13449.0,1955.0,600958.0,493314.0,39637.0,30959.0,25010.0,9498.0,1151.0,372640.0,175108.0,185603.0,78.84398615260967,8.085000206883322,6.444728926426022,4.688853753553064,1.6862871465273068,0.2451253901004449,82.08793293374912,6.595635635102619,5.151607932667508,4.161688504021912,1.5804765058456665,0.1915275277140831,48.5452342734211,-2.909531453157791,True,available,-3.9999999999999947,-2.5095314531577855,1.4904685468422092
IA-4,IA,4,Midwest,Rural,Low,Very High,Low,Low,,-25.9,-31.5,2022.0,2020 Census,IA-2022-Congressional-district-data.zip,797645.0,658960.0,76598.0,24078.0,20303.0,15623.0,3751.0,613517.0,524277.0,46874.0,14474.0,15041.0,10365.0,2764.0,371066.0,129698.0,229788.0,82.61319258567408,9.60301888684816,3.0186361100489565,2.545367926834619,1.9586407487039976,0.4702593258905904,85.45435578802217,7.6402120886625795,2.359184831064176,2.451602808072148,1.689439738426156,0.4505172635803083,36.0787346377884,-27.84253072442321,True,available,-5.600000000000001,-1.9425307244232108,3.6574692755767906
ID-1,ID,1,Mountain West,Rural,Medium,Very High,Low,Low,,-37.99999999999999,-45.1,2022.0,2020 Census,ID-2022-Congressional-district-data.zip,919553.0,735930.0,108783.0,11407.0,21566.0,35261.0,4623.0,692128.0,572254.0,68233.0,6356.0,14311.0,24703.0,2781.0,361173.0,104984.0,242354.0,80.03127606565364,11.82998696105608,1.240494022639261,2.3452699300638464,3.834580497263344,0.5027442681389762,82.68037126080725,9.858436589763745,0.9183272458273614,2.067681122566924,3.569137500577928,0.4018042905358546,30.22531367140941,-39.54937265718119,True,available,-7.1000000000000085,-1.5493726571811948,5.550627342818814
ID-2,ID,2,Mountain West,Rural,Medium,Very High,Low,Low,,-23.40000000000001,-26.7,2022.0,2020 Census,ID-2022-Congressional-district-data.zip,919553.0,714593.0,130624.0,16238.0,25947.0,30291.0,4670.0,684272.0,549212.0,83467.0,9691.0,18051.0,20822.0,2945.0,349461.0,125093.0,206911.0,77.71090953974377,14.205162725802646,1.7658579766473492,2.821697063682028,3.294100503179262,0.5078554471574775,80.26223490074122,12.197927140084644,1.4162496784904248,2.637986064021325,3.0429419879813877,0.4303844085392943,37.678160504090314,-24.643678991819375,True,available,-3.29999999999999,-1.2436789918193654,2.0563210081806247
IL-1,IL,1,Midwest,Urban,Medium,Low,Very High,Low,,42.4,32.0,2022.0,2020 Census,IL-2022-Congressional-district-data.zip,753677.0,271776.0,69410.0,390300.0,19761.0,11292.0,736.0,589021.0,217813.0,46406.0,306380.0,15438.0,8185.0,528.0,336031.0,234119.0,85107.0,36.06000979199312,9.209515482096442,51.786109964878854,2.621945475316349,1.498254557323628,0.0976545655499637,36.97881739360736,7.878496691968538,52.015123399675055,2.62095918481684,1.389593919401855,0.0896402674947073,73.33957760332805,46.6791552066561,True,available,-10.399999999999999,4.2791552066561,14.679155206656098
IL-2,IL,2,Midwest,Urban,Low,Low,Very High,Low,,40.0,33.1,2022.0,2020 Census,IL-2022-Congressional-district-data.zip,753677.0,251234.0,115115.0,374697.0,10218.0,14600.0,840.0,580993.0,210713.0,77611.0,280964.0,7783.0,10704.0,615.0,304273.0,207370.0,83285.0,33.33443902361356,15.273784393049011,49.71585971178635,1.3557531940075125,1.937169370963954,0.1114535802472412,36.2677347231378,13.35833650319367,48.359274552361214,1.3396030589008818,1.8423629888828263,0.1058532546863731,71.34575355662211,42.69150711324422,True,available,-6.899999999999999,2.6915071132442208,9.59150711324422
IL-3,IL,3,Midwest,Urban,Medium,Low,Low,High,,41.400000000000006,31.2,2022.0,2020 Census,IL-2022-Congressional-district-data.zip,753677.0,294530.0,356863.0,49086.0,55607.0,27342.0,1369.0,588880.0,251848.0,257871.0,35538.0,43017.0,20324.0,1026.0,258170.0,175294.0,70541.0,39.07907498835708,47.349594056870515,6.512869571447716,7.378094329533739,3.627814037047701,0.1816427992362776,42.76728705338949,43.790076076620025,6.034845808993343,7.304883847303356,3.4512973780736314,0.1742290449667164,71.30555047084427,42.611100941688534,True,available,-10.200000000000006,1.211100941688528,11.411100941688535
IL-4,IL,4,Midwest,Urban,Low,Low,Low,Very High,,46.4,28.3,2022.0,2020 Census,IL-2022-Congressional-district-data.zip,753677.0,176438.0,500949.0,43251.0,34697.0,36994.0,907.0,563323.0,147658.0,356197.0,32793.0,26345.0,27272.0,660.0,212673.0,150452.0,51994.0,23.410293799598502,66.4673328229467,5.738665237230272,4.6036962783792,4.908468747221953,0.1203433301002949,26.211960101043275,63.23139655224445,5.821349385698791,4.676713004794762,4.841272236354631,0.117161912437447,74.31710184444246,48.63420368888494,True,available,-18.099999999999998,2.2342036888849393,20.334203688884937
IL-5,IL,5,Midwest,Urban,Very High,High,Low,Low,,39.8,37.2,2022.0,2020 Census,IL-2022-Congressional-district-data.zip,753677.0,537619.0,88320.0,26813.0,94572.0,9935.0,956.0,618186.0,453104.0,65900.0,20617.0,72694.0,7407.0,730.0,355241.0,227585.0,112661.0,71.33281233207329,11.718547865995646,3.5576248180586645,12.548080941835826,1.3182039520908824,0.1268447889480506,73.2957394699977,10.66022200438056,3.335080380338604,11.75924398158483,1.198183071114519,0.1180874364673415,66.88836900360327,33.77673800720655,True,available,-2.5999999999999943,-6.023261992793444,-3.4232619927934493
IL-6,IL,6,Midwest,Urban,High,High,Low,Low,,10.9,5.5,2022.0,2020 Census,IL-2022-Congressional-district-data.zip,753677.0,543039.0,102698.0,47441.0,52603.0,11028.0,733.0,593478.0,442873.0,70055.0,34837.0,38785.0,7954.0,548.0,348484.0,179368.0,152323.0,72.05195329033525,13.626261647894257,6.294606310130201,6.9795150973162245,1.4632262892459236,0.0972565170490807,74.62332217874967,11.804144382774089,5.8699732761787295,6.535204337818756,1.3402350213487273,0.0923370369247048,54.076836573799106,8.153673147598216,True,available,-5.4,-2.7463268524017845,2.653673147598216
IL-7,IL,7,Midwest,Urban,High,Low,High,Low,,72.8,65.5,2022.0,2020 Census,IL-2022-Congressional-district-data.zip,753677.0,222189.0,118529.0,340341.0,73832.0,12023.0,1009.0,607675.0,198783.0,84153.0,261207.0,62079.0,8953.0,752.0,294046.0,242294.0,38173.0,29.480666120897943,15.72676358705387,45.157408279674186,9.79623897239799,1.5952457087054537,0.1338769791303171,32.71205825482372,13.848356440531534,42.984654626239355,10.215822602542476,1.4733204426708355,0.1237503599786069,86.38948610709994,72.77897221419988,True,available,-7.299999999999997,-0.021027785800114884,7.278972214199882
IL-8,IL,8,Midwest,Urban,High,Medium,Low,Medium,,15.4,7.0,2022.0,2020 Census,IL-2022-Congressional-district-data.zip,753677.0,410205.0,179147.0,41348.0,117924.0,17357.0,1050.0,586513.0,342671.0,121507.0,27923.0,88874.0,12304.0,759.0,283301.0,153410.0,117102.0,54.42716176823759,23.769731595895855,5.48616980483682,15.64649047270913,2.302975943275435,0.1393169753090515,58.4251329467548,20.716846855909417,4.760849290638059,15.152946311505456,2.097822213659373,0.1294088963074987,56.71097770154374,13.42195540308748,True,available,-8.4,-1.97804459691252,6.42195540308748
IL-9,IL,9,Midwest,Suburban,Very High,High,Low,Low,,41.3,36.5,2022.0,2020 Census,IL-2022-Congressional-district-data.zip,753677.0,446387.0,98038.0,76904.0,125905.0,12479.0,1154.0,607511.0,374121.0,70826.0,58940.0,97378.0,9307.0,877.0,335078.0,224211.0,98100.0,59.22789205455388,13.007959643189324,10.203840637302186,16.70543216789155,1.65574908083967,0.1531159900063289,61.58258862802485,11.6583897246305,9.70188194123234,16.02901017430137,1.5319887211918797,0.1443595260003522,69.56355817828123,39.12711635656245,True,available,-4.799999999999997,-2.172883643437544,2.6271163565624533
IL-10,IL,10,Midwest,Suburban,High,High,Low,Medium,,25.9,22.0,2022.0,2020 Census,IL-2022-Congressional-district-data.zip,753677.0,436320.0,180649.0,58457.0,70016.0,17967.0,1379.0,575610.0,354504.0,122070.0,41054.0,50164.0,12712.0,979.0,313534.0,175900.0,124823.0,57.89217396842414,23.969021212004613,7.756240405372593,9.28992127927481,2.3839124717883124,0.1829696275725542,61.58753322562151,21.20706728514098,7.13225968972047,8.714928510623512,2.20843974218655,0.1700804364065947,58.4923667295152,16.984733459030405,True,available,-3.8999999999999986,-8.915266540969593,-5.015266540969595
IL-11,IL,11,Midwest,Suburban,High,High,Low,Medium,,15.300000000000004,11.4,2022.0,2020 Census,IL-2022-Congressional-district-data.zip,753677.0,474649.0,142376.0,54717.0,72264.0,14862.0,912.0,574787.0,382643.0,94482.0,37948.0,51448.0,10326.0,612.0,329510.0,170742.0,143082.0,62.97777429853903,18.890851120572872,7.260006607605114,9.588192289269806,1.9719322733744031,0.1210067442684332,66.57126900921558,16.437741285032544,6.602097820583973,8.95079394627923,1.7964915699206836,0.1064742243648516,54.40692872438054,8.81385744876109,True,available,-3.900000000000004,-6.486142551238915,-2.586142551238911
IL-12,IL,12,Midwest,Rural,Low,Very High,Low,Low,,-42.8,-43.5,2022.0,2020 Census,IL-2022-Congressional-district-data.zip,753677.0,654662.0,21152.0,46547.0,11612.0,16196.0,1069.0,589350.0,518915.0,13972.0,32744.0,8335.0,12005.0,680.0,343373.0,106527.0,223154.0,86.86240922835644,2.8065072968924354,6.175987856867066,1.5407130640844815,2.1489311734337124,0.1418379491479771,88.04869771782472,2.3707474336133028,5.555951471960634,1.4142699584287777,2.0369899041316706,0.1153813523373207,32.31214416360057,-35.37571167279886,True,available,-0.7000000000000028,7.42428832720114,8.124288327201143
IL-13,IL,13,Midwest,Mixed,Medium,High,Medium,Low,,11.199999999999996,10.7,2022.0,2020 Census,IL-2022-Congressional-district-data.zip,753677.0,486087.0,37204.0,175650.0,38751.0,16186.0,1166.0,595719.0,403862.0,25560.0,120909.0,32027.0,12223.0,768.0,328627.0,175774.0,137489.0,64.4954005495723,4.936332142283764,23.305739726699898,5.141592485905766,2.147604345097436,0.154708184009861,67.79404383610394,4.290613527518847,20.296314201830057,5.376192466582399,2.0518063046503467,0.1289198430803785,56.110680163313255,12.221360326626508,True,available,-0.49999999999999645,1.021360326626512,1.5213603266265086
IL-14,IL,14,Midwest,Exurban,Medium,High,Medium,Medium,,11.400000000000006,5.2,2022.0,2020 Census,IL-2022-Congressional-district-data.zip,753677.0,443276.0,172070.0,83511.0,46311.0,17724.0,804.0,564317.0,353681.0,113236.0,57426.0,31975.0,12358.0,543.0,301845.0,158001.0,128566.0,58.8151157591382,22.830735182312846,11.08047611908019,6.144674708130936,2.3516705432167893,0.1066769982366451,62.674170723192816,20.066026719024944,10.176195294488735,5.6661415481015105,2.189903901530523,0.0962225132328106,55.13579721321715,10.271594426434309,True,available,-6.2000000000000055,-1.128405573565697,5.0715944264343085
IL-15,IL,15,Midwest,Rural,Medium,Very High,Low,Low,,-38.7,-39.9,2022.0,2020 Census,IL-2022-Congressional-district-data.zip,753677.0,676214.0,21163.0,29684.0,8898.0,14224.0,928.0,592293.0,538096.0,14321.0,20045.0,6073.0,10541.0,594.0,350599.0,106549.0,227061.0,89.72198965869995,2.8079668080623397,3.9385572334036993,1.180611853618991,1.8872806255199508,0.1231296696064759,90.84963016615087,2.4178911450920406,3.3843047275588263,1.0253371219987404,1.7796934962932198,0.1002882019541004,31.938191301219987,-36.123617397560025,True,available,-1.1999999999999957,2.5763826024399776,3.7763826024399734
IL-16,IL,16,Midwest,Rural,Medium,Very High,Low,Low,,-21.5,-22.7,2022.0,2020 Census,IL-2022-Congressional-district-data.zip,753677.0,639296.0,49584.0,25596.0,21798.0,14715.0,764.0,582046.0,507844.0,30726.0,15473.0,14673.0,10444.0,506.0,352360.0,126164.0,208285.0,84.8236048068337,6.578945622594294,3.3961498095337923,2.892220407415909,1.952427896831136,0.1013696848915384,87.25152307549575,5.278964205578253,2.6583809527082054,2.520934771478543,1.7943598959532407,0.0869347096277613,37.7229413154173,-24.554117369165404,True,available,-1.1999999999999993,-3.0541173691654038,-1.8541173691654045
IL-17,IL,17,Midwest,Mixed,Low,High,Medium,Low,,7.800000000000004,4.8,2022.0,2020 Census,IL-2022-Congressional-district-data.zip,753676.0,508830.0,84143.0,127870.0,20719.0,16061.0,1066.0,589767.0,424419.0,55419.0,83583.0,15101.0,11919.0,772.0,299089.0,152768.0,131608.0,67.51309581305495,11.164346483104143,16.966176447173588,2.7490592774614027,2.131021818394111,0.1414400883138112,71.96384334830535,9.396761772021833,14.172206990218172,2.5605027070012394,2.0209676024599545,0.1308991516988912,53.720426477621174,7.440852955242355,True,available,-3.0000000000000044,-0.35914704475764925,2.640852955242355
IN-1,IN,1,Midwest,Suburban,Medium,Very High,Medium,Low,,8.399999999999999,0.3,2022.0,2020 Census,IN-2022-Congressional-district-data.zip,753947.0,447626.0,124734.0,156823.0,14905.0,16961.0,810.0,580667.0,367001.0,83050.0,109975.0,10674.0,12242.0,537.0,307280.0,173482.0,125885.0,59.3710167956103,16.544133738843712,20.80026845388336,1.976929412810184,2.249627626345088,0.1074346074724085,63.203350629534654,14.302517621976106,18.93942655601231,1.8382308620947976,2.108265150249627,0.092479855063229,57.94960700411201,15.89921400822402,True,available,-8.099999999999998,7.499214008224021,15.599214008224019
IN-2,IN,2,Midwest,Exurban,Low,Very High,Low,Low,,-22.6,-26.4,2022.0,2020 Census,IN-2022-Congressional-district-data.zip,753947.0,572604.0,85184.0,64160.0,15331.0,17181.0,980.0,571029.0,453103.0,52706.0,40851.0,11036.0,12294.0,619.0,284814.0,111715.0,163987.0,75.9475135520136,11.298406917197097,8.509881994357693,2.033432058221599,2.2788073962758655,0.1299826115098276,79.34850944522958,9.230004080353186,7.153927383723068,1.9326514064959923,2.1529554541012805,0.1084007992588817,40.52019934567033,-18.959601308659348,True,available,-3.799999999999997,3.6403986913406534,7.440398691340651
IN-3,IN,3,Midwest,Rural,Low,Very High,Low,Low,,-29.9,-31.6,2022.0,2020 Census,IN-2022-Congressional-district-data.zip,753947.0,606817.0,50151.0,57946.0,24118.0,14614.0,926.0,563485.0,468328.0,30778.0,37126.0,15490.0,10439.0,620.0,293331.0,101283.0,182253.0,80.48536568220312,6.651793826356495,7.685686129131093,3.198898596320431,1.9383325353108376,0.1228203043450003,83.1127714136135,5.462079735929084,6.588640336477457,2.7489640363097507,1.8525781520359903,0.1100295482577176,35.72138987641781,-28.55722024716438,True,available,-1.7000000000000028,1.342779752835618,3.042779752835621
IN-4,IN,4,Midwest,Rural,Medium,Very High,Low,Low,,-29.1,-29.7,2022.0,2020 Census,IN-2022-Congressional-district-data.zip,753947.0,613531.0,53712.0,37411.0,31463.0,15168.0,3753.0,577297.0,481532.0,34013.0,23347.0,24655.0,11043.0,3374.0,304421.0,104522.0,189074.0,81.37587920636331,7.124108193281491,4.962019876728736,4.1731050060548025,2.01181250140925,0.4977803479554929,83.41148490291826,5.891768015423604,4.0441921575895945,4.270765307978389,1.9128801985806263,0.5844478665227777,35.60062126187005,-28.798757476259897,True,available,-0.5999999999999979,0.30124252374010396,0.9012425237401018
IN-5,IN,5,Midwest,Suburban,High,Very High,Low,Low,,-16.0,-16.7,2022.0,2020 Census,IN-2022-Congressional-district-data.zip,753947.0,611605.0,34792.0,57591.0,33321.0,14027.0,913.0,574610.0,479447.0,21767.0,38139.0,22495.0,10346.0,557.0,328373.0,130101.0,187123.0,81.12042358415114,4.614647979234615,7.638600591288247,4.419541426652006,1.860475603722808,0.1210960452127271,83.43868014827449,3.7881345608325647,6.637371434538209,3.914829188493065,1.8005255738674928,0.0969353126468387,41.012344589312285,-17.97531082137543,True,available,-0.6999999999999993,-1.9753108213754302,-1.275310821375431
IN-6,IN,6,Midwest,Rural,Medium,Very High,Low,Low,,-31.90000000000001,-33.1,2022.0,2020 Census,IN-2022-Congressional-district-data.zip,753949.0,610472.0,39669.0,42050.0,45066.0,14715.0,1058.0,570671.0,479310.0,24119.0,25458.0,28890.0,10908.0,707.0,296118.0,98523.0,186539.0,80.96993297955167,5.26149646726768,5.577300321374523,5.977327378907592,1.951723525066019,0.1403277940550355,83.99060053866414,4.226428187169139,4.461064255937309,5.062461558411063,1.9114340837365136,0.1238892461681073,34.56195494313518,-30.87609011372965,True,available,-1.1999999999999922,1.02390988627036,2.223909886270352
IN-7,IN,7,Midwest,Urban,Medium,Medium,High,Low,,42.4,41.4,2022.0,2020 Census,IN-2022-Congressional-district-data.zip,753949.0,341540.0,111802.0,272334.0,20214.0,15795.0,1131.0,578117.0,291454.0,70431.0,192839.0,15824.0,11668.0,762.0,285444.0,193830.0,82733.0,45.30014629636753,14.828854471588928,36.12101083760307,2.6810832032405374,2.094969288373617,0.1500101465749009,50.41436249063771,12.182828043458333,33.35639671554374,2.7371622007309937,2.018276577232636,0.1318072293324707,70.08529702093195,40.17059404186388,True,available,-1.0,-2.2294059581361196,-1.2294059581361196
IN-8,IN,8,Midwest,Rural,Low,Very High,Low,Low,,-32.8,-36.5,2022.0,2020 Census,IN-2022-Congressional-district-data.zip,753947.0,661160.0,23122.0,40583.0,10946.0,14313.0,1439.0,585235.0,522022.0,14371.0,27167.0,7756.0,10760.0,878.0,314095.0,118255.0,186767.0,87.6931667610588,3.0667938197247286,5.382739105003402,1.451826189374054,1.898409304632819,0.1908622224108591,89.19869795893958,2.455594761078882,4.6420668620297825,1.325279588541355,1.8385776653822823,0.1500252035507104,38.76933467094177,-22.461330658116463,True,available,-3.700000000000003,10.338669341883534,14.038669341883537
IN-9,IN,9,Midwest,Rural,Low,Very High,Low,Low,,-27.4,-30.4,2022.0,2020 Census,IN-2022-Congressional-district-data.zip,753948.0,655649.0,31025.0,31119.0,17285.0,16669.0,1005.0,591468.0,523453.0,19694.0,20178.0,13399.0,12524.0,637.0,323340.0,120235.0,193479.0,86.96209818183748,4.115005278878649,4.127472982221586,2.292598428538838,2.210895181100023,0.1332983176558595,88.50064585066309,3.32968140288232,3.4115116963216945,2.2653803756078097,2.1174433781709237,0.1076981341340529,38.32630995110196,-23.347380097796083,True,available,-3.0,4.052619902203915,7.052619902203915
KS-1,KS,1,Great Plains,Rural,Medium,Very High,Low,Low,,-29.6,-31.3,2022.0,2020 Census,KS-2022-Congressional-district-data.zip,734470.0,547576.0,115120.0,30857.0,18884.0,25605.0,1860.0,565616.0,439359.0,73822.0,20746.0,14112.0,18188.0,1205.0,285878.0,95320.0,178278.0,74.55389600664425,15.673887292877858,4.201260773074462,2.571105695263251,3.4861873187468513,0.2532438356910425,77.6779652626517,13.05161098695935,3.667859466493169,2.494978925631524,3.2156091765438037,0.2130420638737235,34.83943596078919,-30.321128078421623,True,available,-1.6999999999999993,-0.7211280784216214,0.9788719215783779
KS-2,KS,2,Great Plains,Mixed,Medium,High,Low,Low,,-16.299999999999997,-19.7,2022.0,2020 Census,KS-2022-Congressional-district-data.zip,734470.0,512507.0,94762.0,80284.0,18776.0,33136.0,2670.0,554813.0,406652.0,59029.0,54674.0,12369.0,22956.0,1679.0,282703.0,114022.0,156093.0,69.77916048306942,12.902092665459447,10.930875325064331,2.5564012144811907,4.511552548095906,0.3635274415564965,73.29532653344461,10.639440676408087,9.854491513356752,2.2293998157937898,4.137610329967034,0.3026244878905144,42.21239101864021,-15.575217962719584,True,available,-3.400000000000002,0.7247820372804128,4.124782037280415
