held_out_cycle,selection_metric,uncertainty_scale,brier_score,log_loss,expected_dem_seats,actual_dem_seats,expected_seat_error,absolute_expected_seat_error
2018,log_loss,4.2500000000000036,0.0561932602301736,0.19948631398231714,691.9381058180944,631,60.938105818094414,60.938105818094414
2018,log_loss,4.300000000000003,0.05651324728007287,0.2008305875426288,692.1452920602457,631,61.14529206024565,61.14529206024565
2018,log_loss,4.350000000000003,0.05683543473775962,0.2021802540119669,692.349893636298,631,61.34989363629802,61.34989363629802
2018,log_loss,4.400000000000003,0.05715974211141975,0.20353481359415249,692.5518774427936,631,61.551877442793625,61.551877442793625
2018,log_loss,4.450000000000003,0.057486091056918945,0.20489379073512504,692.751212646512,631,61.751212646512045,61.751212646512045
2018,log_loss,4.5000000000000036,0.05781440530411633,0.20625673276709489,692.9478706217708,631,61.94787062177079,61.94787062177079
2020,brier_score,0.8,0.04928942910950282,0.2997753240052588,686.6061750885772,647,39.606175088577174,39.606175088577174
2020,brier_score,0.8500000000000001,0.048972628351192087,0.2795989379203637,686.548000557383,647,39.548000557383034,39.548000557383034
2020,brier_score,0.9000000000000001,0.048676552745016956,0.2613215409739282,686.5146238550988,647,39.51462385509876,39.51462385509876
2020,brier_score,0.9500000000000002,0.048400123104568954,0.24595538490441696,686.504532564672,647,39.50453256467199,39.50453256467199
