cycle,state,districts,winner_accuracy,mean_margin_error_dem_bias,mean_abs_margin_error,actual_dem_wins,predicted_dem_wins,expected_dem_wins,tested_environment_multiplier,tested_total_error_sd
2022,TX,1,1.0,4.539999999999999,4.539999999999999,1,1,0.8505176281588104,0.95,7.5
2022,VA,1,0.0,5.04,5.04,0,1,0.5379270059740935,0.95,7.5
2022,WA,1,0.0,-6.659999999999999,6.659999999999999,1,0,0.3140325933699772,0.95,7.5
2018,CA,4,0.75,-3.78,3.78,4,3,2.209916610853371,0.95,8.5
2018,GA,1,1.0,4.17,4.17,1,1,0.6475381437933763,0.95,8.5
2018,IA,2,1.0,0.27,0.6999999999999997,2,2,1.226168583886705,0.95,8.5
2018,KS,1,1.0,-1.83,1.83,1,1,0.7162391579912283,0.95,8.5
2018,ME,1,0.0,-4.630000000000001,4.630000000000001,1,0,0.3948288756125213,0.95,8.5
2018,MI,1,0.0,-6.53,6.53,1,0,0.4991176479747596,0.95,8.5
2018,NJ,3,1.0,4.57,7.523333333333333,3,3,2.136995911414666,0.95,8.5
2018,NM,1,1.0,-0.2299999999999993,0.2299999999999993,0,0,0.4405762937507143,0.95,8.5
2018,NY,1,0.0,-4.2299999999999995,4.2299999999999995,1,0,0.4961765451166501,0.95,8.5
2018,OK,1,0.0,-5.630000000000001,5.630000000000001,1,0,0.3780937778266409,0.95,8.5
2018,PA,1,0.0,7.17,7.17,0,1,0.631264894090011,0.95,8.5
2018,SC,1,0.0,-5.33,5.33,1,0,0.3864277894588412,0.95,8.5
2018,TX,1,1.0,0.3699999999999992,0.3699999999999992,1,1,0.6502185485738271,0.95,8.5
2018,VA,1,1.0,-1.83,1.83,1,1,0.5049998333399998,0.95,8.5
2022,AK,1,0.0,-20.86,20.86,1,0,0.2199629401402538,0.95,8.5
2022,AZ,2,1.0,-1.1599999999999997,1.1599999999999997,0,0,0.8476669042709015,0.95,8.5
2022,CA,3,0.0,12.54,12.54,0,3,2.1911938320171753,0.95,8.5
2022,CO,1,1.0,-12.260000000000002,12.260000000000002,0,0,0.1875692829619415,0.95,8.5
2022,ME,1,1.0,-0.96,0.96,0,0,0.2985698010724242,0.95,8.5
2022,MI,1,1.0,5.040000000000001,5.040000000000001,0,0,0.4894133471616969,0.95,8.5
2022,NC,1,1.0,-0.3599999999999999,0.3599999999999999,0,0,0.3855912973245885,0.95,8.5
2022,NM,1,1.0,2.640000000000001,2.640000000000001,1,1,0.5969905266991293,0.95,8.5
2022,NY,2,0.0,6.49,6.49,0,2,1.2956624238352732,0.95,8.5
2022,OH,2,1.0,-2.91,2.91,2,2,1.1320027150330354,0.95,8.5
2022,OR,1,0.0,8.24,8.24,0,1,0.6731249401711569,0.95,8.5
2022,PA,1,0.0,-2.5599999999999996,2.5599999999999996,1,0,0.4835353667076333,0.95,8.5
2022,TX,1,1.0,4.539999999999999,4.539999999999999,1,1,0.8226079765176654,0.95,8.5
2022,VA,1,0.0,5.04,5.04,0,1,0.53347924269258,0.95,8.5
2022,WA,1,0.0,-6.659999999999999,6.659999999999999,1,0,0.3341639418909303,0.95,8.5
2018,CA,4,0.75,-3.78,3.78,4,3,2.1885506092608065,0.95,9.5
2018,GA,1,1.0,4.17,4.17,1,1,0.6327913487162566,0.95,9.5
2018,IA,2,1.0,0.27,0.6999999999999997,2,2,1.203133852453453,0.95,9.5
2018,KS,1,1.0,-1.83,1.83,1,1,0.6960209662349051,0.95,9.5
2018,ME,1,0.0,-4.630000000000001,4.630000000000001,1,0,0.4056192337068109,0.95,9.5
2018,MI,1,0.0,-6.53,6.53,1,0,0.4992105269718612,0.95,9.5
2018,NJ,3,1.0,4.57,7.523333333333333,3,3,2.081549408675613,0.95,9.5
2018,NM,1,1.0,-0.2299999999999993,0.2299999999999993,0,0,0.4467812947793346,0.95,9.5
2018,NY,1,0.0,-4.2299999999999995,4.2299999999999995,1,0,0.4965790007522686,0.95,9.5
2018,OK,1,0.0,-5.630000000000001,5.630000000000001,1,0,0.3904875811379702,0.95,9.5
2018,PA,1,0.0,7.17,7.17,0,1,0.617996407560805,0.95,9.5
2018,SC,1,0.0,-5.33,5.33,1,0,0.3980290464619548,0.95,9.5
2018,TX,1,1.0,0.3699999999999992,0.3699999999999992,1,1,0.6352338747038698,0.95,9.5
2018,VA,1,1.0,-1.83,1.83,1,1,0.5044735648334869,0.95,9.5
2022,AK,1,0.0,-20.86,20.86,1,0,0.2436757793600713,0.95,9.5
2022,AZ,2,1.0,-1.1599999999999997,1.1599999999999997,0,0,0.8634900854141587,0.95,9.5
2022,CA,3,0.0,12.54,12.54,0,3,2.127765646601183,0.95,9.5
2022,CO,1,1.0,-12.260000000000002,12.260000000000002,0,0,0.2122227490389016,0.95,9.5
2022,ME,1,1.0,-0.96,0.96,0,0,0.31773281423285,0.95,9.5
2022,MI,1,1.0,5.040000000000001,5.040000000000001,0,0,0.4905274493196559,0.95,9.5
2022,NC,1,1.0,-0.3599999999999999,0.3599999999999999,0,0,0.3972726530027293,0.95,9.5
2022,NM,1,1.0,2.640000000000001,2.640000000000001,1,1,0.5870004171028022,0.95,9.5
2022,NY,2,0.0,6.49,6.49,0,2,1.268058003541353,0.95,9.5
2022,OH,2,1.0,-2.91,2.91,2,2,1.1185802224862085,0.95,9.5
2022,OR,1,0.0,8.24,8.24,0,1,0.6561797546598508,0.95,9.5
2022,PA,1,0.0,-2.5599999999999996,2.5599999999999996,1,0,0.4852674237011842,0.95,9.5
2022,TX,1,1.0,4.539999999999999,4.539999999999999,1,1,0.7978049920230071,0.95,9.5
2022,VA,1,0.0,5.04,5.04,0,1,0.5299640517645717,0.95,9.5
2022,WA,1,0.0,-6.659999999999999,6.659999999999999,1,0,0.3505000055484736,0.95,9.5
2018,CA,4,1.0,-3.3500000000000005,3.3500000000000005,4,4,2.334092997217514,1.0,6.5
2018,GA,1,1.0,4.6,4.6,1,1,0.7029819828021917,1.0,6.5
2018,IA,2,1.0,0.6999999999999997,0.6999999999999997,2,2,1.3217014483758909,1.0,6.5
2018,KS,1,1.0,-1.4000000000000004,1.4000000000000004,1,1,0.781925560872499,1.0,6.5
2018,ME,1,0.0,-4.200000000000001,4.200000000000001,1,0,0.3793500852000135,1.0,6.5
2018,MI,1,1.0,-6.1000000000000005,6.1000000000000005,1,1,0.5153797621170841,1.0,6.5
2018,NJ,3,1.0,5.0,7.666666666666667,3,3,2.3140173656715803,1.0,6.5
2018,NM,1,1.0,0.2000000000000004,0.2000000000000004,0,0,0.4387703939367116,1.0,6.5
2018,NY,1,1.0,-3.8,3.8,1,1,0.5115364137270703,1.0,6.5
2018,OK,1,0.0,-5.200000000000001,5.200000000000001,1,0,0.3578712866059171,1.0,6.5
2018,PA,1,0.0,7.6,7.6,0,1,0.683354470187783,1.0,6.5
2018,SC,1,0.0,-4.9,4.9,1,0,0.3685455401468715,1.0,6.5
2018,TX,1,1.0,0.7999999999999989,0.7999999999999989,1,1,0.7061842015185128,1.0,6.5
2018,VA,1,1.0,-1.4000000000000004,1.4000000000000004,1,1,0.5230605510460314,1.0,6.5
2022,AK,1,0.0,-21.0,21.0,1,0,0.1575033342295599,1.0,6.5
2022,AZ,2,1.0,-1.2999999999999998,1.2999999999999998,0,0,0.7915643582452769,1.0,6.5
2022,CA,3,0.0,12.4,12.4,0,3,2.348161023340807,1.0,6.5
2022,CO,1,1.0,-12.400000000000002,12.400000000000002,0,0,0.1258169699906982,1.0,6.5
2022,ME,1,1.0,-1.0999999999999988,1.0999999999999988,0,0,0.242602936352189,1.0,6.5
2022,MI,1,1.0,4.9,4.9,0,0,0.4807787077893918,1.0,6.5
2022,NC,1,1.0,-0.4999999999999995,0.4999999999999995,0,0,0.3473361375314583,1.0,6.5
2022,NM,1,1.0,2.5,2.5,1,1,0.6206499147999863,1.0,6.5
2022,NY,2,0.0,6.35,6.35,0,2,1.361028542548949,1.0,6.5
2022,OH,2,1.0,-3.0500000000000003,3.0500000000000003,2,2,1.159989296033009,1.0,6.5
2022,OR,1,0.0,8.100000000000001,8.100000000000001,0,1,0.7156686349377923,1.0,6.5
2022,PA,1,0.0,-2.6999999999999997,2.6999999999999997,1,0,0.4731029132656258,1.0,6.5
2022,TX,1,1.0,4.399999999999999,4.399999999999999,1,1,0.8791723055012429,1.0,6.5
2022,VA,1,0.0,4.9,4.9,0,1,0.5383858565626407,1.0,6.5
2022,WA,1,0.0,-6.8,6.8,1,0,0.2843313650622077,1.0,6.5
2018,CA,4,1.0,-3.3500000000000005,3.3500000000000005,4,4,2.2920290835795707,1.0,7.5
2018,GA,1,1.0,4.6,4.6,1,1,0.6784519491420181,1.0,7.5
2018,IA,2,1.0,0.6999999999999997,0.6999999999999997,2,2,1.2814865721736015,1.0,7.5
2018,KS,1,1.0,-1.4000000000000004,1.4000000000000004,1,1,0.751507152932089,1.0,7.5
2018,ME,1,0.0,-4.200000000000001,4.200000000000001,1,0,0.3949225810582625,1.0,7.5
2018,MI,1,1.0,-6.1000000000000005,6.1000000000000005,1,1,0.5133301737382324,1.0,7.5
2018,NJ,3,1.0,5.0,7.666666666666667,3,3,2.234140827096734,1.0,7.5
2018,NM,1,1.0,0.2000000000000004,0.2000000000000004,0,0,0.4468680219310487,1.0,7.5
2018,NY,1,1.0,-3.8,3.8,1,1,0.5099986668799654,1.0,7.5
2018,OK,1,0.0,-5.200000000000001,5.200000000000001,1,0,0.3759752611730753,1.0,7.5
2018,PA,1,0.0,7.6,7.6,0,1,0.6607563687658172,1.0,7.5
2018,SC,1,0.0,-4.9,4.9,1,0,0.3854055017324505,1.0,7.5
2018,TX,1,1.0,0.7999999999999989,0.7999999999999989,1,1,0.6813537337890255,1.0,7.5
2018,VA,1,1.0,-1.4000000000000004,1.4000000000000004,1,1,0.5199893401555817,1.0,7.5
2022,AK,1,0.0,-21.0,21.0,1,0,0.1894890928063757,1.0,7.5
2022,AZ,2,1.0,-1.2999999999999998,1.2999999999999998,0,0,0.8186953828805434,1.0,7.5
2022,CA,3,0.0,12.4,12.4,0,3,2.2568355883508056,1.0,7.5
2022,CO,1,1.0,-12.400000000000002,12.400000000000002,0,0,0.1570954688854527,1.0,7.5
2022,ME,1,1.0,-1.0999999999999988,1.0999999999999988,0,0,0.2715709759388478,1.0,7.5
2022,MI,1,1.0,4.9,4.9,0,0,0.4833395034305885,1.0,7.5
2022,NC,1,1.0,-0.4999999999999995,0.4999999999999995,0,0,0.366638113021046,1.0,7.5
2022,NM,1,1.0,2.5,2.5,1,1,0.6050774189417375,1.0,7.5
2022,NY,2,0.0,6.35,6.35,0,2,1.3210463641101031,1.0,7.5
2022,OH,2,1.0,-3.0500000000000003,3.0500000000000003,2,2,1.1397858242330616,1.0,7.5
2022,OR,1,0.0,8.100000000000001,8.100000000000001,0,1,0.6899744811276125,1.0,7.5
2022,PA,1,0.0,-2.6999999999999997,2.6999999999999997,1,0,0.4766835901961499,1.0,7.5
2022,TX,1,1.0,4.399999999999999,4.399999999999999,1,1,0.8481288363433407,1.0,7.5
2022,VA,1,0.0,4.9,4.9,0,1,0.5332840382511314,1.0,7.5
2022,WA,1,0.0,-6.8,6.8,1,0,0.3100255188723875,1.0,7.5
2018,CA,4,1.0,-3.3500000000000005,3.3500000000000005,4,4,2.2591737411884116,1.0,8.5
2018,GA,1,1.0,4.6,4.6,1,1,0.6589960611577108,1.0,8.5
2018,IA,2,1.0,0.6999999999999997,0.6999999999999997,2,2,1.2499838041016793,1.0,8.5
2018,KS,1,1.0,-1.4000000000000004,1.4000000000000004,1,1,0.7264073428373797,1.0,8.5
2018,ME,1,0.0,-4.200000000000001,4.200000000000001,1,0,0.4069784295108727,1.0,8.5
2018,MI,1,1.0,-6.1000000000000005,6.1000000000000005,1,1,0.511762535252386,1.0,8.5
2018,NJ,3,1.0,5.0,7.666666666666667,3,3,2.1666135652759437,1.0,8.5
2018,NM,1,1.0,0.2000000000000004,0.2000000000000004,0,0,0.4530796369729032,1.0,8.5
2018,NY,1,1.0,-3.8,3.8,1,1,0.5088226135885371,1.0,8.5
2018,OK,1,0.0,-5.200000000000001,5.200000000000001,1,0,0.3900602842349446,1.0,8.5
2018,PA,1,0.0,7.6,7.6,0,1,0.6429601378600831,1.0,8.5
2018,SC,1,0.0,-4.9,4.9,1,0,0.3984890533666141,1.0,8.5
2018,TX,1,1.0,0.7999999999999989,0.7999999999999989,1,1,0.6616348624103802,1.0,8.5
2018,VA,1,1.0,-1.4000000000000004,1.4000000000000004,1,1,0.517639734974288,1.0,8.5
2022,AK,1,0.0,-21.0,21.0,1,0,0.2171499671228383,1.0,8.5
2022,AZ,2,1.0,-1.2999999999999998,1.2999999999999998,0,0,0.8396330411761715,1.0,8.5
2022,CA,3,0.0,12.4,12.4,0,3,2.1814288144151344,1.0,8.5
2022,CO,1,1.0,-12.400000000000002,12.400000000000002,0,0,0.1850722844549809,1.0,8.5
2022,ME,1,1.0,-1.0999999999999988,1.0999999999999988,0,0,0.2951319172163833,1.0,8.5
2022,MI,1,1.0,4.9,4.9,0,0,0.4852983566307939,1.0,8.5
2022,NC,1,1.0,-0.4999999999999995,0.4999999999999995,0,0,0.3816966665836954,1.0,8.5
2022,NM,1,1.0,2.5,2.5,1,1,0.5930215704891273,1.0,8.5
2022,NY,2,0.0,6.35,6.35,0,2,1.2884037329244324,1.0,8.5
2022,OH,2,1.0,-3.0500000000000003,3.0500000000000003,2,2,1.1240171064533395,1.0,8.5
2022,OR,1,0.0,8.100000000000001,8.100000000000001,0,1,0.6694906727720883,1.0,8.5
2022,PA,1,0.0,-2.6999999999999997,2.6999999999999997,1,0,0.4794233926160762,1.0,8.5
2022,TX,1,1.0,4.399999999999999,4.399999999999999,1,1,0.820191736688592,1.0,8.5
2022,VA,1,0.0,4.9,4.9,0,1,0.5293778879892553,1.0,8.5
2022,WA,1,0.0,-6.8,6.8,1,0,0.3305093272279116,1.0,8.5
2018,CA,4,1.0,-3.3500000000000005,3.3500000000000005,4,4,2.2328506011207336,1.0,9.5
2018,GA,1,1.0,4.6,4.6,1,1,0.6432443753028397,1.0,9.5
2018,IA,2,1.0,0.6999999999999997,0.6999999999999997,2,2,1.2246967015709498,1.0,9.5
2018,KS,1,1.0,-1.4000000000000004,1.4000000000000004,1,1,0.7055117268717511,1.0,9.5
2018,ME,1,0.0,-4.200000000000001,4.200000000000001,1,0,0.4165767708102458,1.0,9.5
2018,MI,1,1.0,-6.1000000000000005,6.1000000000000005,1,1,0.5105247609307534,1.0,9.5
2018,NJ,3,1.0,5.0,7.666666666666667,3,3,2.10923900299391,1.0,9.5
2018,NM,1,1.0,0.2000000000000004,0.2000000000000004,0,0,0.4579939839306746,1.0,9.5
2018,NY,1,1.0,-3.8,3.8,1,1,0.5078940808352105,1.0,9.5
2018,OK,1,0.0,-5.200000000000001,5.200000000000001,1,0,0.401312339887548,1.0,9.5
2018,PA,1,0.0,7.6,7.6,0,1,0.628623419215673,1.0,9.5
2018,SC,1,0.0,-4.9,4.9,1,0,0.4089226059425453,1.0,9.5
2018,TX,1,1.0,0.7999999999999989,0.7999999999999989,1,1,0.6456563062257954,1.0,9.5
2018,VA,1,1.0,-1.4000000000000004,1.4000000000000004,1,1,0.5157842271984716,1.0,9.5
2022,AK,1,0.0,-21.0,21.0,1,0,0.2409700798994039,1.0,9.5
2022,AZ,2,1.0,-1.2999999999999998,1.2999999999999998,0,0,0.8562664203580517,1.0,9.5
2022,CA,3,0.0,12.4,12.4,0,3,2.1186222969278483,1.0,9.5
2022,CO,1,1.0,-12.400000000000002,12.400000000000002,0,0,0.2097694298373115,1.0,9.5
2022,ME,1,1.0,-1.0999999999999988,1.0999999999999988,0,0,0.3145467965966487,1.0,9.5
2022,MI,1,1.0,4.9,4.9,0,0,0.4868451417938393,1.0,9.5
2022,NC,1,1.0,-0.4999999999999995,0.4999999999999995,0,0,0.3937493566129614,1.0,9.5
2022,NM,1,1.0,2.5,2.5,1,1,0.5834232291897541,1.0,9.5
2022,NY,2,0.0,6.35,6.35,0,2,1.26141062204889,1.0,9.5
2022,OH,2,1.0,-3.0500000000000003,3.0500000000000003,2,2,1.1113921129728304,1.0,9.5
2022,OR,1,0.0,8.100000000000001,8.100000000000001,0,1,0.6528473974592716,1.0,9.5
2022,PA,1,0.0,-2.6999999999999997,2.6999999999999997,1,0,0.4815872773940592,1.0,9.5
2022,TX,1,1.0,4.399999999999999,4.399999999999999,1,1,0.7954173242392399,1.0,9.5
2022,VA,1,0.0,4.9,4.9,0,1,0.5262915173930184,1.0,9.5
2022,WA,1,0.0,-6.8,6.8,1,0,0.3471526025407285,1.0,9.5
