target_cycle,target_race_id,history_cycle,history_race_id,history_state,history_district,history_actual_dem_margin,history_actual_winner,history_boundary_regime_id,target_boundary_regime_id,history_selection_method
2014,NJ-1,2012,NJ-1,NJ,1,38.250804650604984,D,NJ_2012_2020_default,NJ_2012_2020_default,same_boundary_regime_only
2014,NJ-2,2012,NJ-2,NJ,2,-17.371285056509,R,NJ_2012_2020_default,NJ_2012_2020_default,same_boundary_regime_only
2014,NJ-3,2012,NJ-3,NJ,3,-8.861617945801312,R,NJ_2012_2020_default,NJ_2012_2020_default,same_boundary_regime_only
2014,NJ-4,2012,NJ-4,NJ,4,-28.458727758965804,R,NJ_2012_2020_default,NJ_2012_2020_default,same_boundary_regime_only
2014,NJ-5,2012,NJ-5,NJ,5,-12.287964359285214,R,NJ_2012_2020_default,NJ_2012_2020_default,same_boundary_regime_only
2014,NJ-6,2012,NJ-6,NJ,6,28.13493686310185,D,NJ_2012_2020_default,NJ_2012_2020_default,same_boundary_regime_only
2014,NJ-7,2012,NJ-7,NJ,7,-17.117615475977416,R,NJ_2012_2020_default,NJ_2012_2020_default,same_boundary_regime_only
2014,NJ-8,2012,NJ-8,NJ,8,59.055962810656176,D,NJ_2012_2020_default,NJ_2012_2020_default,same_boundary_regime_only
2014,NJ-9,2012,NJ-9,NJ,9,48.93905048311702,D,NJ_2012_2020_default,NJ_2012_2020_default,same_boundary_regime_only
2014,NJ-10,2012,NJ-10,NJ,10,77.00773711205773,D,NJ_2012_2020_default,NJ_2012_2020_default,same_boundary_regime_only
2014,NJ-11,2012,NJ-11,NJ,11,-18.827918504868343,R,NJ_2012_2020_default,NJ_2012_2020_default,same_boundary_regime_only
2014,NJ-12,2012,NJ-12,NJ,12,39.73350633068249,D,NJ_2012_2020_default,NJ_2012_2020_default,same_boundary_regime_only
2014,NM-1,2012,NM-1,NM,1,18.288889855576823,D,NM_2012_2020_default,NM_2012_2020_default,same_boundary_regime_only
2014,NM-2,2012,NM-2,NM,2,-18.188590559386295,R,NM_2012_2020_default,NM_2012_2020_default,same_boundary_regime_only
2014,NM-3,2012,NM-3,NM,3,26.249343643637214,D,NM_2012_2020_default,NM_2012_2020_default,same_boundary_regime_only
2014,NV-1,2012,NV-1,NV,1,32.0429723669385,D,NV_2012_2020_default,NV_2012_2020_default,same_boundary_regime_only
2014,NV-2,2012,NV-2,NV,2,-21.38717849414992,R,NV_2012_2020_default,NV_2012_2020_default,same_boundary_regime_only
2014,NV-3,2012,NV-3,NV,3,-7.493312491055801,R,NV_2012_2020_default,NV_2012_2020_default,same_boundary_regime_only
2014,NV-4,2012,NV-4,NV,4,8.000266121118374,D,NV_2012_2020_default,NV_2012_2020_default,same_boundary_regime_only
2014,NY-1,2012,NY-1,NY,1,9.3445539042291,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-2,2012,NY-2,NY,2,-8.353689043232585,R,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-3,2012,NY-3,NY,3,15.52890548985549,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-4,2012,NY-4,NY,4,22.574828705373243,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-5,2012,NY-5,NY,5,66.79494717337467,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-6,2012,NY-6,NY,6,32.906618449489656,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-8,2012,NY-8,NY,8,68.9172718500838,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-9,2012,NY-9,NY,9,65.8147700213846,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-10,2012,NY-10,NY,10,50.97599471909209,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-11,2012,NY-11,NY,11,-1.5422225326534889,R,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-12,2012,NY-12,NY,12,53.26199182219042,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-13,2012,NY-13,NY,13,67.9060950714494,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-14,2012,NY-14,NY,14,56.68352875815082,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-15,2012,NY-15,NY,15,82.14951440006718,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-16,2012,NY-16,NY,16,44.37333530630364,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-17,2012,NY-17,NY,17,23.446511017926618,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-18,2012,NY-18,NY,18,6.454866705479359,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-19,2012,NY-19,NY,19,-0.7689239641430355,R,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-20,2012,NY-20,NY,20,32.10483571415081,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-21,2012,NY-21,NY,21,5.018958774433377,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-22,2012,NY-22,NY,22,-15.33322150405619,R,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-23,2012,NY-23,NY,23,-1.0904373186178502,R,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-24,2012,NY-24,NY,24,9.330394937526147,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-25,2012,NY-25,NY,25,18.425145619035817,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-26,2012,NY-26,NY,26,45.20774787595791,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,NY-27,2012,NY-27,NY,27,0.8363455520244536,D,NY_2012_2020_default,NY_2012_2020_default,same_boundary_regime_only
2014,OH-1,2012,OH-1,OH,1,-20.135481362019465,R,OH_2012_2020_default,OH_2012_2020_default,same_boundary_regime_only
2014,OH-2,2012,OH-2,OH,2,-17.267248689543205,R,OH_2012_2020_default,OH_2012_2020_default,same_boundary_regime_only
2014,OH-3,2012,OH-3,OH,3,41.939848199910706,D,OH_2012_2020_default,OH_2012_2020_default,same_boundary_regime_only
2014,OH-4,2012,OH-4,OH,4,-21.86244001559115,R,OH_2012_2020_default,OH_2012_2020_default,same_boundary_regime_only
2014,OH-5,2012,OH-5,OH,5,-18.10513871284934,R,OH_2012_2020_default,OH_2012_2020_default,same_boundary_regime_only
2014,OH-6,2012,OH-6,OH,6,-6.502686258010227,R,OH_2012_2020_default,OH_2012_2020_default,same_boundary_regime_only
2014,OH-7,2012,OH-7,OH,7,-12.791154230998188,R,OH_2012_2020_default,OH_2012_2020_default,same_boundary_regime_only
2014,OH-9,2012,OH-9,OH,9,50.007043103795226,D,OH_2012_2020_default,OH_2012_2020_default,same_boundary_regime_only
2014,OH-10,2012,OH-10,OH,10,-22.050441700913144,R,OH_2012_2020_default,OH_2012_2020_default,same_boundary_regime_only
2014,OH-12,2012,OH-12,OH,12,-26.93921416436438,R,OH_2012_2020_default,OH_2012_2020_default,same_boundary_regime_only
2014,OH-13,2012,OH-13,OH,13,45.53972040591819,D,OH_2012_2020_default,OH_2012_2020_default,same_boundary_regime_only
2014,OH-14,2012,OH-14,OH,14,-15.304771487581425,R,OH_2012_2020_default,OH_2012_2020_default,same_boundary_regime_only
2014,OH-15,2012,OH-15,OH,15,-23.11687688552219,R,OH_2012_2020_default,OH_2012_2020_default,same_boundary_regime_only
2014,OH-16,2012,OH-16,OH,16,-4.093994631287507,R,OH_2012_2020_default,OH_2012_2020_default,same_boundary_regime_only
2014,OK-1,2012,OK-1,OK,1,-31.42629822790489,R,OK_2012_2020_default,OK_2012_2020_default,same_boundary_regime_only
2014,OK-2,2012,OK-2,OK,2,-19.001484366271367,R,OK_2012_2020_default,OK_2012_2020_default,same_boundary_regime_only
2014,OK-3,2012,OK-3,OK,3,-55.32475382738253,R,OK_2012_2020_default,OK_2012_2020_default,same_boundary_regime_only
2014,OK-4,2012,OK-4,OK,4,-40.2925506374577,R,OK_2012_2020_default,OK_2012_2020_default,same_boundary_regime_only
2014,OK-5,2012,OK-5,OK,5,-21.43826167374282,R,OK_2012_2020_default,OK_2012_2020_default,same_boundary_regime_only
2014,OR-1,2012,OR-1,OR,1,26.551599493945417,D,OR_2012_2020_default,OR_2012_2020_default,same_boundary_regime_only
2014,OR-2,2012,OR-2,OR,2,-39.51844216038886,R,OR_2012_2020_default,OR_2012_2020_default,same_boundary_regime_only
2014,OR-3,2012,OR-3,OR,3,54.69729539866526,D,OR_2012_2020_default,OR_2012_2020_default,same_boundary_regime_only
2014,OR-4,2012,OR-4,OR,4,20.08314634200529,D,OR_2012_2020_default,OR_2012_2020_default,same_boundary_regime_only
2014,OR-5,2012,OR-5,OR,5,11.588255023325305,D,OR_2012_2020_default,OR_2012_2020_default,same_boundary_regime_only
2014,PA-1,2012,PA-1,PA,1,69.89700543482184,D,PA_2012_2016,PA_2012_2016,same_boundary_regime_only
2014,PA-2,2012,PA-2,PA,2,79.91194940317521,D,PA_2012_2016,PA_2012_2016,same_boundary_regime_only
2014,PA-3,2012,PA-3,PA,3,-13.848284707484613,R,PA_2012_2016,PA_2012_2016,same_boundary_regime_only
2014,PA-4,2012,PA-4,PA,4,-25.317455095729983,R,PA_2012_2016,PA_2012_2016,same_boundary_regime_only
2014,PA-5,2012,PA-5,PA,5,-25.84922025737702,R,PA_2012_2016,PA_2012_2016,same_boundary_regime_only
2014,PA-6,2012,PA-6,PA,6,-14.282563601249374,R,PA_2012_2016,PA_2012_2016,same_boundary_regime_only
2014,PA-7,2012,PA-7,PA,7,-18.795533185646665,R,PA_2012_2016,PA_2012_2016,same_boundary_regime_only
2014,PA-8,2012,PA-8,PA,8,-13.206979371901951,R,PA_2012_2016,PA_2012_2016,same_boundary_regime_only
2014,PA-9,2012,PA-9,PA,9,-23.3495561509998,R,PA_2012_2016,PA_2012_2016,same_boundary_regime_only
2014,PA-10,2012,PA-10,PA,10,-31.168413747762884,R,PA_2012_2016,PA_2012_2016,same_boundary_regime_only
2014,PA-11,2012,PA-11,PA,11,-17.088478881338578,R,PA_2012_2016,PA_2012_2016,same_boundary_regime_only
2014,PA-12,2012,PA-12,PA,12,-3.4705155174499396,R,PA_2012_2016,PA_2012_2016,same_boundary_regime_only
2014,PA-13,2012,PA-13,PA,13,38.17503184461801,D,PA_2012_2016,PA_2012_2016,same_boundary_regime_only
2014,PA-14,2012,PA-14,PA,14,53.78867883064639,D,PA_2012_2016,PA_2012_2016,same_boundary_regime_only
2014,PA-15,2012,PA-15,PA,15,-13.501094973868415,R,PA_2012_2016,PA_2012_2016,same_boundary_regime_only
2014,PA-16,2012,PA-16,PA,16,-15.804074007746305,R,PA_2012_2016,PA_2012_2016,same_boundary_regime_only
2014,PA-17,2012,PA-17,PA,17,20.62212024618742,D,PA_2012_2016,PA_2012_2016,same_boundary_regime_only
2014,PA-18,2012,PA-18,PA,18,-27.910456129582467,R,PA_2012_2016,PA_2012_2016,same_boundary_regime_only
2014,RI-1,2012,RI-1,RI,1,12.127343197718352,D,RI_2012_2020_default,RI_2012_2020_default,same_boundary_regime_only
2014,RI-2,2012,RI-2,RI,2,20.60450911703943,D,RI_2012_2020_default,RI_2012_2020_default,same_boundary_regime_only
2014,SC-1,2012,SC-1,SC,1,-28.18977080337778,R,SC_2012_2020_default,SC_2012_2020_default,same_boundary_regime_only
2014,SC-3,2012,SC-3,SC,3,-33.27681021184395,R,SC_2012_2020_default,SC_2012_2020_default,same_boundary_regime_only
2014,SC-4,2012,SC-4,SC,4,-33.39053671257925,R,SC_2012_2020_default,SC_2012_2020_default,same_boundary_regime_only
2014,SC-5,2012,SC-5,SC,5,-14.539411445200232,R,SC_2012_2020_default,SC_2012_2020_default,same_boundary_regime_only
2014,SC-7,2012,SC-7,SC,7,-13.953100406908009,R,SC_2012_2020_default,SC_2012_2020_default,same_boundary_regime_only
2014,SD-AL,2012,SD-AL,SD,AL,-14.899468498653954,R,SD_2012_2020_default,SD_2012_2020_default,same_boundary_regime_only
2014,TN-1,2012,TN-1,TN,1,-56.15549584432057,R,TN_2012_2020_default,TN_2012_2020_default,same_boundary_regime_only
2014,TN-2,2012,TN-2,TN,2,-53.82582559875995,R,TN_2012_2020_default,TN_2012_2020_default,same_boundary_regime_only
2014,TN-3,2012,TN-3,TN,3,-25.976513084399535,R,TN_2012_2020_default,TN_2012_2020_default,same_boundary_regime_only
2014,TN-4,2012,TN-4,TN,4,-11.512207814736112,R,TN_2012_2020_default,TN_2012_2020_default,same_boundary_regime_only
2014,TN-5,2012,TN-5,TN,5,32.45253615614132,D,TN_2012_2020_default,TN_2012_2020_default,same_boundary_regime_only
2014,TN-7,2012,TN-7,TN,7,-47.04554110669786,R,TN_2012_2020_default,TN_2012_2020_default,same_boundary_regime_only
2014,TN-8,2012,TN-8,TN,8,-39.87982334962888,R,TN_2012_2020_default,TN_2012_2020_default,same_boundary_regime_only
2014,TN-9,2012,TN-9,TN,9,51.26958766788718,D,TN_2012_2020_default,TN_2012_2020_default,same_boundary_regime_only
2014,TX-1,2012,TX-1,TX,1,-44.50087720000961,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-2,2012,TX-2,TX,2,-32.13276606800689,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-4,2012,TX-4,TX,4,-48.918883292123205,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-5,2012,TX-5,TX,5,-31.17370215626951,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-6,2012,TX-6,TX,6,-18.791210549900775,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-7,2012,TX-7,TX,7,-24.374353274824667,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-8,2012,TX-8,TX,8,-56.957124420438795,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-9,2012,TX-9,TX,9,58.79955983134131,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-10,2012,TX-10,TX,10,-24.268329173279195,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-11,2012,TX-11,TX,11,-60.06999287683112,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-12,2012,TX-12,TX,12,-44.2324150626534,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-14,2012,TX-14,TX,14,-8.85254170412343,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-15,2012,TX-15,TX,15,24.02820108958755,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-16,2012,TX-16,TX,16,32.48927453953098,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-18,2012,TX-18,TX,18,52.432643178133915,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-20,2012,TX-20,TX,20,30.43125627762828,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-21,2012,TX-21,TX,21,-25.153060398556004,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-22,2012,TX-22,TX,22,-32.06914005364452,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-23,2012,TX-23,TX,23,4.75050606497406,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-24,2012,TX-24,TX,24,-25.028235361761723,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-25,2012,TX-25,TX,25,-20.99707500416774,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-26,2012,TX-26,TX,26,-39.58094177943206,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-27,2012,TX-27,TX,27,-17.53530432492676,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-28,2012,TX-28,TX,28,38.121887168341935,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-30,2012,TX-30,TX,30,59.82885896762421,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-31,2012,TX-31,TX,31,-26.296129214501637,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-32,2012,TX-32,TX,32,-18.82282344338648,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-33,2012,TX-33,TX,33,46.740788072417466,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-34,2012,TX-34,TX,34,25.66550166461755,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-35,2012,TX-35,TX,35,31.924155007597815,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,TX-36,2012,TX-36,TX,36,-44.16076499367067,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2014,UT-1,2012,UT-1,UT,1,-46.78733179107882,R,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2014,UT-2,2012,UT-2,UT,2,-28.705868152648417,R,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2014,UT-3,2012,UT-3,UT,3,-53.21155705902977,R,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2014,UT-4,2012,UT-4,UT,4,0.3131153756772954,D,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2014,VA-1,2012,VA-1,VA,1,-15.080744157889722,R,VA_2012_2014,VA_2012_2014,same_boundary_regime_only
2014,VA-2,2012,VA-2,VA,2,-7.658898784691904,R,VA_2012_2014,VA_2012_2014,same_boundary_regime_only
2014,VA-3,2012,VA-3,VA,3,62.79253517947174,D,VA_2012_2014,VA_2012_2014,same_boundary_regime_only
2014,VA-4,2012,VA-4,VA,4,-14.0272992692389,R,VA_2012_2014,VA_2012_2014,same_boundary_regime_only
2014,VA-5,2012,VA-5,VA,5,-12.580757287187131,R,VA_2012_2014,VA_2012_2014,same_boundary_regime_only
2014,VA-6,2012,VA-6,VA,6,-30.667226522339167,R,VA_2012_2014,VA_2012_2014,same_boundary_regime_only
2014,VA-7,2012,VA-7,VA,7,-17.012167820082794,R,VA_2012_2014,VA_2012_2014,same_boundary_regime_only
2014,VA-8,2012,VA-8,VA,8,34.020906240834655,D,VA_2012_2014,VA_2012_2014,same_boundary_regime_only
2014,VA-9,2012,VA-9,VA,9,-22.70186767796644,R,VA_2012_2014,VA_2012_2014,same_boundary_regime_only
2014,VA-10,2012,VA-10,VA,10,-19.652116012269268,R,VA_2012_2014,VA_2012_2014,same_boundary_regime_only
2014,VA-11,2012,VA-11,VA,11,25.49459281309162,D,VA_2012_2014,VA_2012_2014,same_boundary_regime_only
2014,VT-AL,2012,VT-AL,VT,AL,48.65192062939113,D,VT_2012_2020_default,VT_2012_2020_default,same_boundary_regime_only
2014,WA-1,2012,WA-1,WA,1,7.872350797655174,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2014,WA-2,2012,WA-2,WA,2,22.283495042856057,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2014,WA-3,2012,WA-3,WA,3,-20.75921111731159,R,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2014,WA-4,2012,WA-4,WA,4,-32.440123411885025,R,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2014,WA-5,2012,WA-5,WA,5,-23.83643681662335,R,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2014,WA-6,2012,WA-6,WA,6,17.995739381641414,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2014,WA-7,2012,WA-7,WA,7,59.30802498798654,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2014,WA-8,2012,WA-8,WA,8,-19.304842927604355,R,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2014,WA-9,2012,WA-9,WA,9,43.234665602541966,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2014,WA-10,2012,WA-10,WA,10,17.116411713365203,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2014,WI-1,2012,WI-1,WI,1,-11.507486481600184,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2014,WI-2,2012,WI-2,WI,2,36.004021509447476,D,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2014,WI-3,2012,WI-3,WI,3,28.254612024817227,D,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2014,WI-4,2012,WI-4,WI,4,47.41426940218793,D,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2014,WI-5,2012,WI-5,WI,5,-35.66941871537396,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2014,WI-6,2012,WI-6,WI,6,-24.333625206743665,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2014,WI-7,2012,WI-7,WI,7,-12.287964767605771,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2014,WI-8,2012,WI-8,WI,8,-11.980678774784508,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2014,WV-1,2012,WV-1,WV,1,-24.96696256379844,R,WV_2012_2020_default,WV_2012_2020_default,same_boundary_regime_only
2014,WV-2,2012,WV-2,WV,2,-39.53238139756401,R,WV_2012_2020_default,WV_2012_2020_default,same_boundary_regime_only
2014,WV-3,2012,WV-3,WV,3,7.963100625134082,D,WV_2012_2020_default,WV_2012_2020_default,same_boundary_regime_only
2014,WY-AL,2012,WY-AL,WY,AL,-43.429996011168726,R,WY_2012_2020_default,WY_2012_2020_default,same_boundary_regime_only
2016,AK-AL,2012,AK-AL,AK,AL,-35.323529005810826,R,AK_2012_2020_default,AK_2012_2020_default,same_boundary_regime_only
2016,AK-AL,2014,AK-AL,AK,AL,-9.998534358567388,R,AK_2012_2020_default,AK_2012_2020_default,same_boundary_regime_only
2016,AL-1,2014,AL-1,AL,1,-36.4438955818017,R,AL_2012_2020_default,AL_2012_2020_default,same_boundary_regime_only
2016,AL-2,2012,AL-2,AL,2,-27.29289706395073,R,AL_2012_2020_default,AL_2012_2020_default,same_boundary_regime_only
2016,AL-2,2014,AL-2,AL,2,-34.778389063541965,R,AL_2012_2020_default,AL_2012_2020_default,same_boundary_regime_only
2016,AL-3,2012,AL-3,AL,3,-28.1696053736356,R,AL_2012_2020_default,AL_2012_2020_default,same_boundary_regime_only
2016,AL-3,2014,AL-3,AL,3,-32.398161154386415,R,AL_2012_2020_default,AL_2012_2020_default,same_boundary_regime_only
2016,AL-4,2012,AL-4,AL,4,-48.06999160219681,R,AL_2012_2020_default,AL_2012_2020_default,same_boundary_regime_only
2016,AL-5,2012,AL-5,AL,5,-30.008616753578018,R,AL_2012_2020_default,AL_2012_2020_default,same_boundary_regime_only
2016,AL-6,2012,AL-6,AL,6,-42.516763928828766,R,AL_2012_2020_default,AL_2012_2020_default,same_boundary_regime_only
